game_key,hp_1,hp_2,hp_3,h1_1,h1_2,h1_3,h2_1,h2_2,h2_3,h3_1,h3_2,h3_3,h4_1,h4_2,h4_3,h5_1,h5_2,h5_3,h6_1,h6_2,h6_3,h7_1,h7_2,h7_3,h8_1,h8_2,h8_3,h9_1,h9_2,h9_3,ap_1,ap_2,ap_3,a1_1,a1_2,a1_3,a2_1,a2_2,a2_3,a3_1,a3_2,a3_3,a4_1,a4_2,a4_3,a5_1,a5_2,a5_3,a6_1,a6_2,a6_3,a7_1,a7_2,a7_3,a8_1,a8_2,a8_3,a9_1,a9_2,a9_3,hit_r,r,l
20180523LTSS0,4.101265823,1.405063291,2.6,0.333333333,0.372670807,0.46,0.232323232,0.273584906,0.323232323,0.337016575,0.411764706,0.486187845,0.366459627,0.435483871,0.627329193,0.304878049,0.482142857,0.56097561,0.303030303,0.324324324,0.606060606,0.314685315,0.382716049,0.468531469,0.248120301,0.290780142,0.421052632,0.166666667,0.166666667,0.194444444,4.183098592,1.352112676,3.333333333,0.286486486,0.341584158,0.394594595,0.318918919,0.392344498,0.448648649,0.301675978,0.387254902,0.519553073,0.341040462,0.4375,0.595375723,0.258503401,0.321428571,0.462585034,0.333333333,0.402061856,0.471264368,0.274193548,0.296875,0.35483871,0.284615385,0.330935252,0.330769231,0,0,0,0.222222222,4,6
20180523NCLG0,3.763636364,1.345454545,5.454545455,0.349056604,0.415254237,0.481132075,0.294736842,0.355450237,0.405263158,0.290322581,0.360189573,0.430107527,0.354497354,0.439461883,0.592592593,0.327868852,0.352331606,0.551912568,0.280487805,0.298850575,0.493902439,0.384615385,0.448275862,0.442307692,0.276315789,0.333333333,0.493421053,0.30952381,0.408163265,0.333333333,7.054054054,1.756756757,1.318181818,0.234375,0.278571429,0.3125,0.289855072,0.352941176,0.405797101,0.347368421,0.384236453,0.547368421,0.270967742,0.364640884,0.490322581,0.245762712,0.357142857,0.423728814,0.272727273,0.333333333,0.545454545,0.272727273,0.36,0.318181818,0.277777778,0.315789474,0.444444444,0.172413793,0.272727273,0.275862069,0.416666667,12,2
20180523NCLG0,7.054054054,1.756756757,1.318181818,0.234375,0.278571429,0.3125,0.289855072,0.352941176,0.405797101,0.347368421,0.384236453,0.547368421,0.270967742,0.364640884,0.490322581,0.245762712,0.357142857,0.423728814,0.272727273,0.333333333,0.545454545,0.272727273,0.36,0.318181818,0.277777778,0.315789474,0.444444444,0.172413793,0.272727273,0.275862069,3.763636364,1.345454545,5.454545455,0.349056604,0.415254237,0.481132075,0.294736842,0.355450237,0.405263158,0.290322581,0.360189573,0.430107527,0.354497354,0.439461883,0.592592593,0.327868852,0.352331606,0.551912568,0.280487805,0.298850575,0.493902439,0.384615385,0.448275862,0.442307692,0.276315789,0.333333333,0.493421053,0.30952381,0.408163265,0.333333333,0.161290323,2,12
20180523OBHH0,8.56097561,2.048780488,1.25,0.320987654,0.413612565,0.364197531,0.279661017,0.34351145,0.398305085,0.325714286,0.347593583,0.491428571,0.3375,0.424731183,0.69375,0.307086614,0.357664234,0.464566929,0.344262295,0.398496241,0.557377049,0.238095238,0.276836158,0.345238095,0.2,0.333333333,0.3,0.174757282,0.243478261,0.223300971,5.353448276,1.525862069,2.2,0.315789474,0.378238342,0.555555556,0.282608696,0.339869281,0.398550725,0.297752809,0.350515464,0.398876404,0.28742515,0.37755102,0.562874251,0.388157895,0.465909091,0.605263158,0.319727891,0.372670807,0.428571429,0.271317829,0.355704698,0.418604651,0.243243243,0.348837209,0.324324324,0.183673469,0.259259259,0.326530612,0.290322581,5,3
20180523OBHH0,5.353448276,1.525862069,2.2,0.315789474,0.378238342,0.555555556,0.282608696,0.339869281,0.398550725,0.297752809,0.350515464,0.398876404,0.28742515,0.37755102,0.562874251,0.388157895,0.465909091,0.605263158,0.319727891,0.372670807,0.428571429,0.271317829,0.355704698,0.418604651,0.243243243,0.348837209,0.324324324,0.183673469,0.259259259,0.326530612,8.56097561,2.048780488,1.25,0.320987654,0.413612565,0.364197531,0.279661017,0.34351145,0.398305085,0.325714286,0.347593583,0.491428571,0.3375,0.424731183,0.69375,0.307086614,0.357664234,0.464566929,0.344262295,0.398496241,0.557377049,0.238095238,0.276836158,0.345238095,0.2,0.333333333,0.3,0.174757282,0.243478261,0.223300971,0.181818182,3,5
20180523WOSK0,5.170212766,1.446808511,2.866666667,0.297468354,0.362068966,0.417721519,0.217687075,0.329479769,0.428571429,0.251497006,0.375,0.622754491,0.375,0.45959596,0.696428571,0.229166667,0.29245283,0.510416667,0.24,0.270440252,0.5,0.279411765,0.342281879,0.426470588,0.321428571,0.355371901,0.410714286,0.285714286,0.333333333,0.357142857,2.940594059,1.188118812,5.166666667,0.415584416,0.470588235,0.493506494,0.325,0.360946746,0.53125,0.305263158,0.401785714,0.452631579,0.290123457,0.376344086,0.524691358,0.220472441,0.277372263,0.433070866,0.310077519,0.386206897,0.496124031,0.291666667,0.306122449,0.354166667,0.24137931,0.310077519,0.336206897,0.1875,0.297297297,0.28125,0.432432432,13,2
20180523WOSK0,2.940594059,1.188118812,5.166666667,0.415584416,0.470588235,0.493506494,0.325,0.360946746,0.53125,0.305263158,0.401785714,0.452631579,0.290123457,0.376344086,0.524691358,0.220472441,0.277372263,0.433070866,0.310077519,0.386206897,0.496124031,0.291666667,0.306122449,0.354166667,0.24137931,0.310077519,0.336206897,0.1875,0.297297297,0.28125,5.170212766,1.446808511,2.866666667,0.297468354,0.362068966,0.417721519,0.217687075,0.329479769,0.428571429,0.251497006,0.375,0.622754491,0.375,0.45959596,0.696428571,0.229166667,0.29245283,0.510416667,0.24,0.270440252,0.5,0.279411765,0.342281879,0.426470588,0.321428571,0.355371901,0.410714286,0.285714286,0.333333333,0.357142857,0.205882353,2,13
20180524KTHT0,4.879518072,1.337349398,2.666666667,0.313609467,0.364130435,0.431952663,0.344827586,0.40625,0.551724138,0.372262774,0.432258065,0.649635036,0.364705882,0.432989691,0.564705882,0.319018405,0.375,0.509202454,0.256944444,0.368421053,0.513888889,0.260416667,0.342592593,0.46875,0.266129032,0.354609929,0.419354839,0.320512821,0.388571429,0.416666667,4.666666667,1.425925926,5.7,0.272151899,0.338983051,0.493670886,0.277777778,0.344036697,0.53030303,0.285714286,0.333333333,0.4,0.313513514,0.379807692,0.502702703,0.274853801,0.386138614,0.467836257,0.257668712,0.331521739,0.441717791,0.298245614,0.35483871,0.50877193,0.22,0.309734513,0.4,0.289855072,0.333333333,0.304347826,0.212121212,1,13
20180524KTHT0,4.666666667,1.425925926,5.7,0.272151899,0.338983051,0.493670886,0.277777778,0.344036697,0.53030303,0.285714286,0.333333333,0.4,0.313513514,0.379807692,0.502702703,0.274853801,0.386138614,0.467836257,0.257668712,0.331521739,0.441717791,0.298245614,0.35483871,0.50877193,0.22,0.309734513,0.4,0.289855072,0.333333333,0.304347826,4.879518072,1.337349398,2.666666667,0.313609467,0.364130435,0.431952663,0.344827586,0.40625,0.551724138,0.372262774,0.432258065,0.649635036,0.364705882,0.432989691,0.564705882,0.319018405,0.375,0.509202454,0.256944444,0.368421053,0.513888889,0.260416667,0.342592593,0.46875,0.266129032,0.354609929,0.419354839,0.320512821,0.388571429,0.416666667,0.413043478,13,1
20180524LTSS0,4.987261146,1.433121019,2.611111111,0.284210526,0.338164251,0.389473684,0.298850575,0.357894737,0.390804598,0.31147541,0.394230769,0.540983607,0.346590909,0.443396226,0.607954545,0.266666667,0.331395349,0.493333333,0.315789474,0.387850467,0.442105263,0.322222222,0.396039604,0.455555556,0.276923077,0.298507463,0.353846154,0.183333333,0.264705882,0.216666667,2.373626374,1.120879121,3,0.331168831,0.373493976,0.454545455,0.333333333,0.406698565,0.483870968,0.305882353,0.487179487,0.552941176,0.365853659,0.439790576,0.62195122,0.315315315,0.40625,0.486486486,0.315068493,0.381818182,0.47260274,0.233009709,0.279279279,0.330097087,0.2,0.260869565,0.35,0.120481928,0.188888889,0.13253012,0.388888889,9,2
20180524LTSS0,2.373626374,1.120879121,3,0.331168831,0.373493976,0.454545455,0.333333333,0.406698565,0.483870968,0.305882353,0.487179487,0.552941176,0.365853659,0.439790576,0.62195122,0.315315315,0.40625,0.486486486,0.315068493,0.381818182,0.47260274,0.233009709,0.279279279,0.330097087,0.2,0.260869565,0.35,0.120481928,0.188888889,0.13253012,4.987261146,1.433121019,2.611111111,0.284210526,0.338164251,0.389473684,0.298850575,0.357894737,0.390804598,0.31147541,0.394230769,0.540983607,0.346590909,0.443396226,0.607954545,0.266666667,0.331395349,0.493333333,0.315789474,0.387850467,0.442105263,0.322222222,0.396039604,0.455555556,0.276923077,0.298507463,0.353846154,0.183333333,0.264705882,0.216666667,0.277777778,2,9
20180524NCLG0,1.8,1.042857143,4.384615385,0.36036036,0.422764228,0.495495495,0.292307692,0.351851852,0.4,0.289473684,0.361111111,0.426315789,0.354166667,0.434210526,0.588541667,0.336898396,0.363636364,0.577540107,0.281437126,0.297752809,0.491017964,0.410714286,0.476190476,0.5,0.242424242,0.305555556,0.303030303,0.319148936,0.407407407,0.340425532,2.16,1.3,2.666666667,0.246153846,0.298611111,0.323076923,0.283687943,0.346153846,0.397163121,0.345360825,0.381642512,0.551546392,0.270440252,0.362162162,0.48427673,0.237704918,0.347222222,0.409836066,0.2,0.225806452,0.3,0.24,0.321428571,0.28,0.102564103,0.255319149,0.230769231,0.263157895,0.333333333,0.421052632,0.275862069,4,0
20180524NCLG0,2.16,1.3,2.666666667,0.246153846,0.298611111,0.323076923,0.283687943,0.346153846,0.397163121,0.345360825,0.381642512,0.551546392,0.270440252,0.362162162,0.48427673,0.237704918,0.347222222,0.409836066,0.2,0.225806452,0.3,0.24,0.321428571,0.28,0.102564103,0.255319149,0.230769231,0.263157895,0.333333333,0.421052632,1.8,1.042857143,4.384615385,0.36036036,0.422764228,0.495495495,0.292307692,0.351851852,0.4,0.289473684,0.361111111,0.426315789,0.354166667,0.434210526,0.588541667,0.336898396,0.363636364,0.577540107,0.281437126,0.297752809,0.491017964,0.410714286,0.476190476,0.5,0.242424242,0.305555556,0.303030303,0.319148936,0.407407407,0.340425532,0.129032258,0,4
20180524OBHH0,5.491525424,1.398305085,2.333333333,0.325301205,0.418367347,0.36746988,0.276422764,0.338235294,0.398373984,0.322033898,0.35078534,0.485875706,0.341463415,0.426315789,0.695121951,0.310077519,0.368794326,0.488372093,0.341269841,0.394160584,0.547619048,0.244186047,0.281767956,0.372093023,0.181818182,0.307692308,0.272727273,0.174757282,0.25,0.223300971,1.666666667,0.851851852,3.6,0.325714286,0.385786802,0.565714286,0.278571429,0.343949045,0.392857143,0.291208791,0.343434343,0.39010989,0.280701754,0.37,0.549707602,0.396103896,0.471910112,0.62987013,0.311258278,0.363636364,0.417218543,0.233128834,0.310160428,0.466257669,0.169811321,0.24137931,0.301886792,0.326530612,0.451612903,0.367346939,0.272727273,1,7
20180524OBHH0,1.666666667,0.851851852,3.6,0.325714286,0.385786802,0.565714286,0.278571429,0.343949045,0.392857143,0.291208791,0.343434343,0.39010989,0.280701754,0.37,0.549707602,0.396103896,0.471910112,0.62987013,0.311258278,0.363636364,0.417218543,0.233128834,0.310160428,0.466257669,0.169811321,0.24137931,0.301886792,0.326530612,0.451612903,0.367346939,5.491525424,1.398305085,2.333333333,0.325301205,0.418367347,0.36746988,0.276422764,0.338235294,0.398373984,0.322033898,0.35078534,0.485875706,0.341463415,0.426315789,0.695121951,0.310077519,0.368794326,0.488372093,0.341269841,0.394160584,0.547619048,0.244186047,0.281767956,0.372093023,0.181818182,0.307692308,0.272727273,0.174757282,0.25,0.223300971,0.324324324,7,1
20180524WOSK0,4.108695652,1.434782609,3.3,0.302469136,0.368715084,0.419753086,0.236842105,0.342696629,0.519736842,0.258823529,0.382352941,0.623529412,0.374269006,0.463054187,0.707602339,0.266666667,0.307086614,0.375,0.278571429,0.339869281,0.421428571,0.327586207,0.36,0.422413793,0.25,0.294117647,0.3125,0.2,0.333333333,0.2,5.072727273,1.454545455,2.125,0.395061728,0.455555556,0.469135802,0.321212121,0.356321839,0.527272727,0.309278351,0.413793103,0.463917526,0.285714286,0.476744186,0.53968254,0.28313253,0.368421053,0.512048193,0.30075188,0.375838926,0.481203008,0.288461538,0.301886792,0.346153846,0.258333333,0.323308271,0.366666667,0.2,0.3,0.285714286,0.3,3,1
20180524WOSK0,5.072727273,1.454545455,2.125,0.395061728,0.455555556,0.469135802,0.321212121,0.356321839,0.527272727,0.309278351,0.413793103,0.463917526,0.285714286,0.476744186,0.53968254,0.28313253,0.368421053,0.512048193,0.30075188,0.375838926,0.481203008,0.288461538,0.301886792,0.346153846,0.258333333,0.323308271,0.366666667,0.2,0.3,0.285714286,4.108695652,1.434782609,3.3,0.302469136,0.368715084,0.419753086,0.236842105,0.342696629,0.519736842,0.258823529,0.382352941,0.623529412,0.374269006,0.463054187,0.707602339,0.266666667,0.307086614,0.375,0.278571429,0.339869281,0.421428571,0.327586207,0.36,0.422413793,0.25,0.294117647,0.3125,0.2,0.333333333,0.2,0.205882353,1,3
20180525HHSK0,2.763779528,1.181102362,2.846153846,0.305389222,0.369565217,0.419161677,0.243589744,0.346153846,0.544871795,0.261627907,0.389423077,0.622093023,0.365714286,0.45410628,0.691428571,0.24025974,0.26993865,0.493506494,0.274193548,0.312977099,0.379032258,0.330508475,0.372093023,0.423728814,0.166666667,0.285714286,0.2,0.228571429,0.27027027,0.285714286,4.447058824,1.323529412,2.88,0.323529412,0.415,0.364705882,0.267716535,0.328571429,0.385826772,0.320441989,0.348717949,0.480662983,0.341317365,0.424870466,0.688622754,0.315789474,0.372413793,0.488721805,0.341085271,0.397163121,0.542635659,0.170212766,0.303571429,0.255319149,0.253731343,0.295774648,0.328358209,0.24137931,0.278688525,0.367816092,0.3,5,1
20180525HHSK0,4.447058824,1.323529412,2.88,0.323529412,0.415,0.364705882,0.267716535,0.328571429,0.385826772,0.320441989,0.348717949,0.480662983,0.341317365,0.424870466,0.688622754,0.315789474,0.372413793,0.488721805,0.341085271,0.397163121,0.542635659,0.170212766,0.303571429,0.255319149,0.253731343,0.295774648,0.328358209,0.24137931,0.278688525,0.367816092,2.763779528,1.181102362,2.846153846,0.305389222,0.369565217,0.419161677,0.243589744,0.346153846,0.544871795,0.261627907,0.389423077,0.622093023,0.365714286,0.45410628,0.691428571,0.24025974,0.26993865,0.493506494,0.274193548,0.312977099,0.379032258,0.330508475,0.372093023,0.423728814,0.166666667,0.285714286,0.2,0.228571429,0.27027027,0.285714286,0.107142857,1,5
20180525HTNC0,2.076923077,1.038461538,15,0.246268657,0.297297297,0.320895522,0.289655172,0.35,0.4,0.338383838,0.374407583,0.54040404,0.265432099,0.35978836,0.475308642,0.25,0.307692308,0.5,0.181818182,0.205882353,0.272727273,0,0,0,0.097560976,0.244897959,0.219512195,0.238095238,0.304347826,0.380952381,4.628571429,1.422857143,4.2,0.317919075,0.367021277,0.433526012,0.318471338,0.389830508,0.414012739,0.366906475,0.426751592,0.64028777,0.360465116,0.428571429,0.558139535,0.319277108,0.374331551,0.506024096,0.35443038,0.413793103,0.506329114,0.255102041,0.336363636,0.459183673,1,1,1,0.34375,0.416666667,0.53125,0.342857143,2,14
20180525HTNC0,4.628571429,1.422857143,4.2,0.317919075,0.367021277,0.433526012,0.318471338,0.389830508,0.414012739,0.366906475,0.426751592,0.64028777,0.360465116,0.428571429,0.558139535,0.319277108,0.374331551,0.506024096,0.35443038,0.413793103,0.506329114,0.255102041,0.336363636,0.459183673,1,1,1,0.34375,0.416666667,0.53125,2.076923077,1.038461538,15,0.246268657,0.297297297,0.320895522,0.289655172,0.35,0.4,0.338383838,0.374407583,0.54040404,0.265432099,0.35978836,0.475308642,0.25,0.307692308,0.5,0.181818182,0.205882353,0.272727273,0,0,0,0.097560976,0.244897959,0.219512195,0.238095238,0.304347826,0.380952381,0.388888889,14,2
20180525LGKT0,0,0,0,0.27607362,0.340659341,0.490797546,0.290640394,0.357142857,0.556650246,0.310810811,0.35443038,0.432432432,0.314136126,0.378504673,0.502617801,0.255952381,0.328042328,0.43452381,0.28125,0.313432836,0.515625,0.288135593,0.348837209,0.491525424,0.217391304,0.28,0.282608696,0.266129032,0.320895522,0.370967742,4.224489796,1.408163265,1.45,0.365217391,0.42519685,0.495652174,0.289340102,0.354545455,0.395939086,0.283505155,0.354545455,0.417525773,0.362244898,0.439655172,0.596938776,0.331578947,0.361386139,0.568421053,0.280701754,0.296703297,0.485380117,0.389830508,0.454545455,0.474576271,0.274509804,0.339285714,0.490196078,0.306122449,0.392857143,0.326530612,0.368421053,13,7
20180525LGKT0,4.224489796,1.408163265,1.45,0.365217391,0.42519685,0.495652174,0.289340102,0.354545455,0.395939086,0.283505155,0.354545455,0.417525773,0.362244898,0.439655172,0.596938776,0.331578947,0.361386139,0.568421053,0.280701754,0.296703297,0.485380117,0.389830508,0.454545455,0.474576271,0.274509804,0.339285714,0.490196078,0.306122449,0.392857143,0.326530612,0,0,0,0.27607362,0.340659341,0.490797546,0.290640394,0.357142857,0.556650246,0.310810811,0.35443038,0.432432432,0.314136126,0.378504673,0.502617801,0.255952381,0.328042328,0.43452381,0.28125,0.313432836,0.515625,0.288135593,0.348837209,0.491525424,0.217391304,0.28,0.282608696,0.266129032,0.320895522,0.370967742,0.315789474,7,13
20180525LTWO0,3.6,1.327272727,2.277777778,0.376470588,0.436170213,0.447058824,0.313609467,0.348314607,0.514792899,0.282352941,0.365979381,0.505882353,0.268656716,0.455555556,0.507462687,0.215384615,0.276595745,0.423076923,0.306569343,0.379084967,0.481751825,0.309090909,0.321428571,0.363636364,0.260162602,0.323529412,0.365853659,0.090909091,0.090909091,0.090909091,5.860465116,1.744186047,2,0.320754717,0.362573099,0.440251572,0,0.4,0,0.336842105,0.408450704,0.5,0.375,0.446153846,0.630952381,0.307017544,0.401515152,0.473684211,0.313333333,0.378698225,0.466666667,0.25,0.296296296,0.375,0.240875912,0.282758621,0.408759124,0.117647059,0.184782609,0.129411765,0.416666667,13,2
20180525LTWO0,5.860465116,1.744186047,2,0.320754717,0.362573099,0.440251572,0,0.4,0,0.336842105,0.408450704,0.5,0.375,0.446153846,0.630952381,0.307017544,0.401515152,0.473684211,0.313333333,0.378698225,0.466666667,0.25,0.296296296,0.375,0.240875912,0.282758621,0.408759124,0.117647059,0.184782609,0.129411765,3.6,1.327272727,2.277777778,0.376470588,0.436170213,0.447058824,0.313609467,0.348314607,0.514792899,0.282352941,0.365979381,0.505882353,0.268656716,0.455555556,0.507462687,0.215384615,0.276595745,0.423076923,0.306569343,0.379084967,0.481751825,0.309090909,0.321428571,0.363636364,0.260162602,0.323529412,0.365853659,0.090909091,0.090909091,0.090909091,0.212121212,2,13
20180525SSOB0,8.174311927,1.95412844,3.857142857,0.322222222,0.381188119,0.566666667,0.296551724,0.358024691,0.413793103,0.301075269,0.351485149,0.397849462,0.281609195,0.367647059,0.563218391,0.392405063,0.467032967,0.626582278,0.270676692,0.352941176,0.436090226,0.316129032,0.366863905,0.425806452,0.235294118,0.315789474,0.352941176,0.160714286,0.229508197,0.285714286,4.764705882,1.588235294,5.333333333,0.292307692,0.344339623,0.41025641,0.318681319,0.38,0.417582418,0.313829787,0.394366197,0.537234043,0.348066298,0.442396313,0.613259669,0.267973856,0.335227273,0.509803922,0.31443299,0.385321101,0.43814433,0.311827957,0.39047619,0.440860215,0.264705882,0.285714286,0.338235294,0.19047619,0.277777778,0.222222222,0.161290323,1,6
20180525SSOB0,4.764705882,1.588235294,5.333333333,0.292307692,0.344339623,0.41025641,0.318681319,0.38,0.417582418,0.313829787,0.394366197,0.537234043,0.348066298,0.442396313,0.613259669,0.267973856,0.335227273,0.509803922,0.31443299,0.385321101,0.43814433,0.311827957,0.39047619,0.440860215,0.264705882,0.285714286,0.338235294,0.19047619,0.277777778,0.222222222,8.174311927,1.95412844,3.857142857,0.322222222,0.381188119,0.566666667,0.296551724,0.358024691,0.413793103,0.301075269,0.351485149,0.397849462,0.281609195,0.367647059,0.563218391,0.392405063,0.467032967,0.626582278,0.270676692,0.352941176,0.436090226,0.316129032,0.366863905,0.425806452,0.235294118,0.315789474,0.352941176,0.160714286,0.229508197,0.285714286,0.303030303,6,1
20180526HHSK0,5.707317073,1.536585366,3.692307692,0.304093567,0.367021277,0.415204678,0.24375,0.344086022,0.5375,0.257142857,0.383886256,0.611428571,0.367231638,0.45971564,0.706214689,0.248407643,0.281437126,0.496815287,0.242718447,0.300884956,0.514563107,0.336065574,0.37593985,0.426229508,0.272727273,0.337579618,0.412587413,0.263157895,0.3,0.315789474,4.578947368,1.456140351,3,0.259541985,0.319444444,0.374045802,0.192307692,0.24137931,0.307692308,0.315217391,0.343434343,0.472826087,0.335294118,0.418367347,0.676470588,0.308823529,0.364864865,0.477941176,0.333333333,0.388888889,0.53030303,0.18,0.305084746,0.32,0.188679245,0.260504202,0.235849057,0,0,0,0.378378378,7,2
20180526HHSK0,4.578947368,1.456140351,3,0.259541985,0.319444444,0.374045802,0.192307692,0.24137931,0.307692308,0.315217391,0.343434343,0.472826087,0.335294118,0.418367347,0.676470588,0.308823529,0.364864865,0.477941176,0.333333333,0.388888889,0.53030303,0.18,0.305084746,0.32,0.188679245,0.260504202,0.235849057,0,0,0,5.707317073,1.536585366,3.692307692,0.304093567,0.367021277,0.415204678,0.24375,0.344086022,0.5375,0.257142857,0.383886256,0.611428571,0.367231638,0.45971564,0.706214689,0.248407643,0.281437126,0.496815287,0.242718447,0.300884956,0.514563107,0.336065574,0.37593985,0.426229508,0.272727273,0.337579618,0.412587413,0.263157895,0.3,0.315789474,0.212121212,2,7
20180526HTNC0,4.280487805,1.225609756,4.777777778,0.231884058,0.283783784,0.260869565,0.216216216,0.236842105,0.297297297,0.333333333,0.369158879,0.532338308,0.265060241,0.357512953,0.487951807,0.234375,0.34,0.3984375,0.333333333,0.5,0.333333333,0.297297297,0.353658537,0.405405405,0.11627907,0.254901961,0.23255814,0.4,0.5,0.4,2.869565217,1.144927536,6,0.310734463,0.359375,0.423728814,0.324324324,0.390243902,0.486486486,0.373239437,0.438271605,0.64084507,0.36,0.425,0.554285714,0.329411765,0.382198953,0.541176471,0.373493976,0.434782609,0.554216867,0.257425743,0.342105263,0.485148515,0.261904762,0.34965035,0.412698413,0.31875,0.395604396,0.41875,0.323529412,5,0
20180526HTNC0,2.869565217,1.144927536,6,0.310734463,0.359375,0.423728814,0.324324324,0.390243902,0.486486486,0.373239437,0.438271605,0.64084507,0.36,0.425,0.554285714,0.329411765,0.382198953,0.541176471,0.373493976,0.434782609,0.554216867,0.257425743,0.342105263,0.485148515,0.261904762,0.34965035,0.412698413,0.31875,0.395604396,0.41875,4.280487805,1.225609756,4.777777778,0.231884058,0.283783784,0.260869565,0.216216216,0.236842105,0.297297297,0.333333333,0.369158879,0.532338308,0.265060241,0.357512953,0.487951807,0.234375,0.34,0.3984375,0.333333333,0.5,0.333333333,0.297297297,0.353658537,0.405405405,0.11627907,0.254901961,0.23255814,0.4,0.5,0.4,0.205882353,0,5
20180526LGKT0,3.740963855,1.644578313,2.058823529,0.281437126,0.347593583,0.497005988,0.298076923,0.362445415,0.572115385,0.284090909,0.394230769,0.471590909,0.321428571,0.383561644,0.525510204,0.255813953,0.32642487,0.430232558,0.303278689,0.360902256,0.516393443,0,0,0,0.247619048,0.330508475,0.419047619,0.2578125,0.311594203,0.359375,6.75,1.682432432,1.65,0.369747899,0.431818182,0.521008403,0.288557214,0.352678571,0.393034826,0.286432161,0.355555556,0.417085427,0.36318408,0.438818565,0.592039801,0.340206186,0.367149758,0.572164948,0.281609195,0.301075269,0.482758621,0.380952381,0.442857143,0.507936508,0.277777778,0.333333333,0.361111111,0.283018868,0.366666667,0.301886792,0.1,0,5
20180526LGKT0,6.75,1.682432432,1.65,0.369747899,0.431818182,0.521008403,0.288557214,0.352678571,0.393034826,0.286432161,0.355555556,0.417085427,0.36318408,0.438818565,0.592039801,0.340206186,0.367149758,0.572164948,0.281609195,0.301075269,0.482758621,0.380952381,0.442857143,0.507936508,0.277777778,0.333333333,0.361111111,0.283018868,0.366666667,0.301886792,3.740963855,1.644578313,2.058823529,0.281437126,0.347593583,0.497005988,0.298076923,0.362445415,0.572115385,0.284090909,0.394230769,0.471590909,0.321428571,0.383561644,0.525510204,0.255813953,0.32642487,0.430232558,0.303278689,0.360902256,0.516393443,0,0,0,0.247619048,0.330508475,0.419047619,0.2578125,0.311594203,0.359375,0.272727273,5,0
20180526LTWO0,3.734042553,1.340425532,2.85,0.393258427,0.454545455,0.471910112,0.316091954,0.349726776,0.511494253,0.306930693,0.41322314,0.455445545,0.28,0.361809045,0.497142857,0.166666667,0.166666667,0.222222222,0.302816901,0.373417722,0.492957746,0.310344828,0.333333333,0.413793103,0.275590551,0.335714286,0.393700787,0.189189189,0.285714286,0.27027027,4.846153846,1.487179487,1.869565217,0.320987654,0.362068966,0.444444444,0.214285714,0.258064516,0.321428571,0.336787565,0.407407407,0.512953368,0.374269006,0.444444444,0.631578947,0.3,0.475409836,0.533333333,0.313559322,0.404411765,0.474576271,0.31372549,0.377906977,0.470588235,0.234042553,0.275167785,0.397163121,0.11627907,0.182795699,0.127906977,0.303030303,3,2
20180526LTWO0,4.846153846,1.487179487,1.869565217,0.320987654,0.362068966,0.444444444,0.214285714,0.258064516,0.321428571,0.336787565,0.407407407,0.512953368,0.374269006,0.444444444,0.631578947,0.3,0.475409836,0.533333333,0.313559322,0.404411765,0.474576271,0.31372549,0.377906977,0.470588235,0.234042553,0.275167785,0.397163121,0.11627907,0.182795699,0.127906977,3.734042553,1.340425532,2.85,0.393258427,0.454545455,0.471910112,0.316091954,0.349726776,0.511494253,0.306930693,0.41322314,0.455445545,0.28,0.361809045,0.497142857,0.166666667,0.166666667,0.222222222,0.302816901,0.373417722,0.492957746,0.310344828,0.333333333,0.413793103,0.275590551,0.335714286,0.393700787,0.189189189,0.285714286,0.27027027,0.21875,2,3
20180526SSOB0,3.077720207,1.025906736,5,0.315217391,0.373786408,0.554347826,0.290540541,0.351515152,0.405405405,0.3,0.349514563,0.394736842,0.276836158,0.365384615,0.553672316,0.388888889,0.462365591,0.62345679,0.316455696,0.36627907,0.424050633,0.272058824,0.356687898,0.433823529,0.25,0.318181818,0.35,0.152542373,0.21875,0.271186441,5.120689655,1.568965517,2.227272727,0.286432161,0.341013825,0.40201005,0.326315789,0.39047619,0.452631579,0.310880829,0.389908257,0.533678756,0.345945946,0.438914027,0.605405405,0.27388535,0.338888889,0.515923567,0.314720812,0.387387387,0.441624365,0.322916667,0.398148148,0.447916667,0.253521127,0.283783784,0.323943662,0.196969697,0.276315789,0.227272727,0.294117647,6,1
20180526SSOB0,5.120689655,1.568965517,2.227272727,0.286432161,0.341013825,0.40201005,0.326315789,0.39047619,0.452631579,0.310880829,0.389908257,0.533678756,0.345945946,0.438914027,0.605405405,0.27388535,0.338888889,0.515923567,0.314720812,0.387387387,0.441624365,0.322916667,0.398148148,0.447916667,0.253521127,0.283783784,0.323943662,0.196969697,0.276315789,0.227272727,3.077720207,1.025906736,5,0.315217391,0.373786408,0.554347826,0.290540541,0.351515152,0.405405405,0.3,0.349514563,0.394736842,0.276836158,0.365384615,0.553672316,0.388888889,0.462365591,0.62345679,0.316455696,0.36627907,0.424050633,0.272058824,0.356687898,0.433823529,0.25,0.318181818,0.35,0.152542373,0.21875,0.271186441,0.21875,1,6
