,date,game_key,임기준,심동섭,홍건희,한승혁,박지훈,김윤동,김종훈,임기영,이윤학,고영창,박준표,이민우,황인준,박정수,문경찬,이종석,전상현,헥터,유승철,팻딘,정윤환,하준영,김유신,윤희영,이원빈,윤석민,곽정철,김세현,손영민,박경태,양현종,정용운,임창용
59,2018-06-07,20180607HTKT0,"[0, 0, 5.4, 2.5, 1.2, 0.6666666666666666]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 0.0, 3.0, 0.0, 0.6666666666666666]","[0, 0, 5.869565217391304, 1.434782608695652, 1.85, 4.6]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.571428571428571, 1.2, 1.45, 1.3461538461538463]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.230769230769231, 1.5897435897435896, 2.2, 4.875]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.836363636363636, 1.9090909090909092, 1.0, 1.5277777777777777]","[0, 0, 4.2, 1.0666666666666667, 8.0, 1.875]","[0, 0, 5.4, 0.942857142857143, 7.0, 1.2962962962962963]","[0, 0, 6.319148936170213, 1.7872340425531916, 2.8, 2.238095238095238]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0, 1.3472222222222223, 5.090909090909091, 6.0]","[0, 0, 4.426229508196721, 1.7213114754098362, 1.8333333333333333, 1.2708333333333333]","[0, 0, 5.34517766497462, 1.5380710659898476, 3.9166666666666665, 5.96969696969697]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.3333333333333333, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.45, 2.175, 2.142857142857143, 0.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.0483870967741935, 1.2096774193548387, 4.529411764705882, 6.888888888888889]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 1, 3.0422535211267605, 1.1408450704225352, 1.6666666666666667, 1.075757575757576]"
60,2018-06-08,20180608HTLT0,"[0, 0, 5.4, 2.5, 1.2, 0.6666666666666666]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 1, 6.0, 3.0, 0.3333333333333333, 1.5]","[0, 0, 5.869565217391304, 1.434782608695652, 1.85, 4.6]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.571428571428571, 1.2, 1.45, 1.3461538461538463]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.230769230769231, 1.5897435897435896, 2.2, 4.875]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 9.0, 2.0, 1.0909090909090908, 1.4615384615384615]","[0, 0, 4.2, 1.0666666666666667, 8.0, 1.875]","[0, 0, 5.4, 0.942857142857143, 7.0, 1.2962962962962963]","[0, 0, 6.319148936170213, 1.7872340425531916, 2.8, 2.238095238095238]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0, 1.3472222222222223, 5.090909090909091, 6.0]","[0, 0, 4.426229508196721, 1.7213114754098362, 1.8333333333333333, 1.2708333333333333]","[0, 0, 5.34517766497462, 1.5380710659898476, 3.9166666666666665, 5.96969696969697]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.3333333333333333, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 9.642857142857142, 2.571428571428571, 0.5, 4.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.45, 2.175, 2.142857142857143, 0.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.0483870967741935, 1.2096774193548387, 4.529411764705882, 6.888888888888889]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 3.0422535211267605, 1.1408450704225352, 1.6666666666666667, 1.075757575757576]"
61,2018-06-09,20180609HTLT0,"[0, 1, 4.764705882352941, 2.3823529411764706, 1.4, 0.7083333333333334]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 6.0, 3.0, 0.3333333333333333, 1.5]","[0, 0, 5.869565217391304, 1.434782608695652, 1.85, 4.6]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.5, 1.2222222222222223, 1.3181818181818181, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.075, 1.55, 2.3, 4.444444444444445]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 1.0909090909090908, 1.4615384615384615]","[0, 0, 4.2, 1.0666666666666667, 8.0, 1.875]","[0, 0, 5.4, 0.942857142857143, 7.0, 1.2962962962962963]","[0, 0, 6.319148936170213, 1.7872340425531916, 2.8, 2.238095238095238]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0, 1.3472222222222223, 5.090909090909091, 6.0]","[0, 0, 4.426229508196721, 1.7213114754098362, 1.8333333333333333, 1.2708333333333333]","[1, 0, 5.6571428571428575, 1.5857142857142856, 3.7857142857142856, 5.833333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.3333333333333333, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.642857142857142, 2.571428571428571, 0.5, 4.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.45, 2.175, 2.142857142857143, 0.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.0483870967741935, 1.2096774193548387, 4.529411764705882, 6.888888888888889]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 3.0422535211267605, 1.1408450704225352, 1.6666666666666667, 1.075757575757576]"
62,2018-06-12,20180612SKHT0,"[0, 0, 4.764705882352941, 2.3823529411764706, 1.4, 0.7083333333333334]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 6.0, 3.0, 0.3333333333333333, 1.5]","[0, 0, 5.869565217391304, 1.434782608695652, 1.85, 4.6]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.220183486238532, 1.3761467889908257, 1.2083333333333333, 1.2976190476190477]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.651162790697675, 1.5348837209302326, 2.0833333333333335, 4.3]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 1.0909090909090908, 1.4615384615384615]","[1, 0, 3.9375000000000004, 1.0, 10.0, 1.7777777777777777]","[0, 0, 5.4, 0.942857142857143, 7.0, 1.2962962962962963]","[0, 0, 6.319148936170213, 1.7872340425531916, 2.8, 2.238095238095238]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0, 1.3472222222222223, 5.090909090909091, 6.0]","[0, 0, 4.426229508196721, 1.7213114754098362, 1.8333333333333333, 1.2708333333333333]","[0, 0, 5.6571428571428575, 1.5857142857142856, 3.7857142857142856, 5.833333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.3333333333333333, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.642857142857142, 2.571428571428571, 0.5, 4.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.45, 2.175, 2.142857142857143, 0.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.0483870967741935, 1.2096774193548387, 4.529411764705882, 6.888888888888889]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 3.0422535211267605, 1.1408450704225352, 1.6666666666666667, 1.075757575757576]"
63,2018-06-13,20180613SKHT0,"[0, 1, 4.378378378378379, 2.189189189189189, 1.8, 0.7254901960784315]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 6.0, 3.0, 0.3333333333333333, 1.5]","[0, 0, 5.869565217391304, 1.434782608695652, 1.85, 4.6]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.220183486238532, 1.3761467889908257, 1.2083333333333333, 1.2976190476190477]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.651162790697675, 1.5348837209302326, 2.0833333333333335, 4.3]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 2.0, 1.0909090909090908, 1.4615384615384615]","[0, 0, 3.9375000000000004, 1.0, 10.0, 1.7777777777777777]","[0, 0, 5.4, 0.942857142857143, 7.0, 1.2962962962962963]","[0, 0, 6.319148936170213, 1.7872340425531916, 2.8, 2.238095238095238]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0, 1.3472222222222223, 5.090909090909091, 6.0]","[0, 1, 4.21875, 1.6875, 1.9166666666666667, 1.2549019607843137]","[0, 0, 5.6571428571428575, 1.5857142857142856, 3.7857142857142856, 5.833333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.3333333333333333, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.642857142857142, 2.571428571428571, 0.5, 4.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.45, 2.175, 2.142857142857143, 0.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.8104089219330857, 1.1598513011152416, 4.823529411764706, 6.897435897435898]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 3.0422535211267605, 1.1408450704225352, 1.6666666666666667, 1.075757575757576]"
64,2018-06-14,20180614SKHT0,"[0, 0, 4.378378378378379, 2.189189189189189, 1.8, 0.7254901960784315]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 1, 8.4375, 3.0, 0.5, 1.7777777777777777]","[0, 0, 5.869565217391304, 1.434782608695652, 1.85, 4.6]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.220183486238532, 1.3761467889908257, 1.2083333333333333, 1.2976190476190477]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.651162790697675, 1.5348837209302326, 2.0833333333333335, 4.3]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 8.852459016393443, 1.9672131147540985, 1.0, 1.4523809523809523]","[0, 0, 3.9375000000000004, 1.0, 10.0, 1.7777777777777777]","[0, 0, 5.4, 0.942857142857143, 7.0, 1.2962962962962963]","[0, 0, 6.319148936170213, 1.7872340425531916, 2.8, 2.238095238095238]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0, 1.3472222222222223, 5.090909090909091, 6.0]","[0, 0, 4.21875, 1.6875, 1.9166666666666667, 1.2549019607843137]","[0, 0, 5.6571428571428575, 1.5857142857142856, 3.7857142857142856, 5.833333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.3333333333333333, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 10.0, 2.2222222222222223, 1.0, 4.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.45, 2.175, 2.142857142857143, 0.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.8104089219330857, 1.1598513011152416, 4.823529411764706, 6.897435897435898]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 3.0422535211267605, 1.1408450704225352, 1.6666666666666667, 1.075757575757576]"
65,2018-06-15,20180615HTLG0,"[0, 1, 4.153846153846154, 2.076923076923077, 2.0, 0.7222222222222222]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 8.4375, 3.0, 0.5, 1.7777777777777777]","[0, 0, 5.869565217391304, 1.434782608695652, 1.85, 4.6]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.0258620689655173, 1.3189655172413794, 1.32, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.651162790697675, 1.5348837209302326, 2.0833333333333335, 4.3]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.852459016393443, 1.9672131147540985, 1.0, 1.4523809523809523]","[0, 0, 3.9375000000000004, 1.0, 10.0, 1.7777777777777777]","[0, 0, 5.4, 0.942857142857143, 7.0, 1.2962962962962963]","[0, 0, 6.319148936170213, 1.7872340425531916, 2.8, 2.238095238095238]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0, 1.3472222222222223, 5.090909090909091, 6.0]","[0, 1, 3.802816901408451, 1.647887323943662, 1.8461538461538463, 1.3148148148148149]","[1, 0, 5.544642857142857, 1.5803571428571428, 3.8, 5.743589743589744]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.3333333333333333, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 10.0, 2.2222222222222223, 1.0, 4.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.45, 2.175, 2.142857142857143, 0.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.8104089219330857, 1.1598513011152416, 4.823529411764706, 6.897435897435898]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 3.0422535211267605, 1.1408450704225352, 1.6666666666666667, 1.075757575757576]"
66,2018-06-16,20180616HTLG0,"[0, 1, 3.8571428571428568, 1.9285714285714286, 2.0, 0.7368421052631579]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 8.4375, 3.0, 0.5, 1.7777777777777777]","[1, 0, 5.470588235294118, 1.411764705882353, 1.8181818181818181, 4.636363636363637]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.2033898305084745, 1.3728813559322033, 1.2692307692307692, 1.3111111111111111]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.207142857142857, 1.5214285714285716, 2.0, 4.242424242424242]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.852459016393443, 1.9672131147540985, 1.0, 1.4523809523809523]","[0, 0, 3.9375000000000004, 1.0, 10.0, 1.7777777777777777]","[0, 0, 5.4, 0.942857142857143, 7.0, 1.2962962962962963]","[0, 0, 6.319148936170213, 1.7872340425531916, 2.8, 2.238095238095238]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.0, 1.3472222222222223, 5.090909090909091, 6.0]","[0, 0, 3.802816901408451, 1.647887323943662, 1.8461538461538463, 1.3148148148148149]","[0, 0, 5.544642857142857, 1.5803571428571428, 3.8, 5.743589743589744]","[0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 0.0, 0.3333333333333333, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 10.0, 2.2222222222222223, 1.0, 4.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.45, 2.175, 2.142857142857143, 0.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.8104089219330857, 1.1598513011152416, 4.823529411764706, 6.897435897435898]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 3.0422535211267605, 1.1408450704225352, 1.6666666666666667, 1.075757575757576]"
67,2018-06-17,20180617HTLG0,"[0, 0, 3.8571428571428568, 1.9285714285714286, 2.0, 0.7368421052631579]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 1, 7.105263157894736, 2.6842105263157894, 0.75, 1.5833333333333333]","[0, 0, 5.470588235294118, 1.411764705882353, 1.8181818181818181, 4.636363636363637]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.2033898305084745, 1.3728813559322033, 1.2692307692307692, 1.3111111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.207142857142857, 1.5214285714285716, 2.0, 4.242424242424242]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.852459016393443, 1.9672131147540985, 1.0, 1.4523809523809523]","[0, 1, 3.31578947368421, 1.0526315789473684, 4.333333333333333, 1.9]","[0, 0, 5.4, 0.942857142857143, 7.0, 1.2962962962962963]","[0, 1, 6.113207547169812, 1.6981132075471697, 3.0, 2.2083333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.8249999999999997, 1.3375, 4.0, 6.153846153846154]","[0, 1, 4.183098591549295, 1.732394366197183, 1.8461538461538463, 1.2456140350877194]","[0, 0, 5.544642857142857, 1.5803571428571428, 3.8, 5.743589743589744]","[0, 0, 0, 0, 0, 0]","[0, 1, 0.0, 0.0, 0, 1.0]","[0, 1, 8.1, 1.2, 3, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 10.0, 2.2222222222222223, 1.0, 4.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.45, 2.175, 2.142857142857143, 0.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.8104089219330857, 1.1598513011152416, 4.823529411764706, 6.897435897435898]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 3.0422535211267605, 1.1408450704225352, 1.6666666666666667, 1.075757575757576]"
68,2018-06-20,20180620NCHT0,"[0, 0, 3.8571428571428568, 1.9285714285714286, 2.0, 0.7368421052631579]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 7.105263157894736, 2.6842105263157894, 0.75, 1.5833333333333333]","[0, 0, 5.470588235294118, 1.411764705882353, 1.8181818181818181, 4.636363636363637]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.2033898305084745, 1.3728813559322033, 1.2692307692307692, 1.3111111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.207142857142857, 1.5214285714285716, 2.0, 4.242424242424242]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.852459016393443, 1.9672131147540985, 1.0, 1.4523809523809523]","[0, 0, 3.31578947368421, 1.0526315789473684, 4.333333333333333, 1.9]","[0, 0, 5.4, 0.942857142857143, 7.0, 1.2962962962962963]","[0, 0, 6.113207547169812, 1.6981132075471697, 3.0, 2.2083333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8249999999999997, 1.3375, 4.0, 6.153846153846154]","[0, 1, 4.125, 1.7083333333333333, 1.9230769230769231, 1.2]","[0, 0, 5.544642857142857, 1.5803571428571428, 3.8, 5.743589743589744]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 0, 1.0]","[0, 0, 8.1, 1.2, 3, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 9.0, 1.75, 1.2, 5.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.45, 2.175, 2.142857142857143, 0.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.1045296167247387, 1.1811846689895469, 4.777777777777778, 6.833333333333334]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 3.0422535211267605, 1.1408450704225352, 1.6666666666666667, 1.075757575757576]"
69,2018-06-21,20180621NCHT0,"[0, 0, 3.8571428571428568, 1.9285714285714286, 2.0, 0.7368421052631579]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 7.105263157894736, 2.6842105263157894, 0.75, 1.5833333333333333]","[0, 0, 5.470588235294118, 1.411764705882353, 1.8181818181818181, 4.636363636363637]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.2033898305084745, 1.3728813559322033, 1.2692307692307692, 1.3111111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.207142857142857, 1.5214285714285716, 2.0, 4.242424242424242]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.852459016393443, 1.9672131147540985, 1.0, 1.4523809523809523]","[0, 1, 3.31578947368421, 1.1578947368421053, 3.25, 1.7272727272727273]","[0, 0, 5.4, 0.942857142857143, 7.0, 1.2962962962962963]","[0, 1, 5.491525423728814, 1.6779661016949152, 2.5714285714285716, 2.185185185185185]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8249999999999997, 1.3375, 4.0, 6.153846153846154]","[0, 0, 4.125, 1.7083333333333333, 1.9230769230769231, 1.2]","[1, 0, 5.289795918367346, 1.5183673469387755, 3.6875, 5.833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 1, 0.0, 0.0, 1, 0.8333333333333334]","[0, 0, 8.1, 1.2, 3, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.75, 1.2, 5.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.45, 2.175, 2.142857142857143, 0.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1045296167247387, 1.1811846689895469, 4.777777777777778, 6.833333333333334]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 3.0422535211267605, 1.1408450704225352, 1.6666666666666667, 1.075757575757576]"
70,2018-06-22,20180622HTWO0,"[0, 1, 3.375, 1.75, 2.4, 0.8]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 0, 7.105263157894736, 2.6842105263157894, 0.75, 1.5833333333333333]","[0, 0, 5.470588235294118, 1.411764705882353, 1.8181818181818181, 4.636363636363637]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.375, 1.4, 1.3076923076923077, 1.2903225806451613]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.207142857142857, 1.5214285714285716, 2.0, 4.242424242424242]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.852459016393443, 1.9672131147540985, 1.0, 1.4523809523809523]","[0, 0, 3.31578947368421, 1.1578947368421053, 3.25, 1.7272727272727273]","[0, 0, 5.4, 0.942857142857143, 7.0, 1.2962962962962963]","[0, 0, 5.491525423728814, 1.6779661016949152, 2.5714285714285716, 2.185185185185185]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.280487804878049, 1.3902439024390243, 4.133333333333334, 5.857142857142857]","[0, 0, 4.125, 1.7083333333333333, 1.9230769230769231, 1.2]","[0, 0, 5.289795918367346, 1.5183673469387755, 3.6875, 5.833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 0.8333333333333334]","[0, 0, 8.1, 1.2, 3, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 9.0, 1.8823529411764706, 1.2, 4.25]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.45, 2.175, 2.142857142857143, 0.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1045296167247387, 1.1811846689895469, 4.777777777777778, 6.833333333333334]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 3.0422535211267605, 1.1408450704225352, 1.6666666666666667, 1.075757575757576]"
71,2018-06-23,20180623HTWO0,"[0, 0, 3.375, 1.75, 2.4, 0.8]","[0, 0, 3.176470588235294, 1.4117647058823528, 1.6666666666666667, 0.9444444444444445]","[0, 1, 7.043478260869565, 2.608695652173913, 1.0, 1.5333333333333334]","[0, 0, 5.470588235294118, 1.411764705882353, 1.8181818181818181, 4.636363636363637]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.375, 1.4, 1.3076923076923077, 1.2903225806451613]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.361702127659575, 1.6170212765957446, 2.0, 3.9166666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.852459016393443, 1.9672131147540985, 1.0, 1.4523809523809523]","[0, 0, 3.31578947368421, 1.1578947368421053, 3.25, 1.7272727272727273]","[0, 0, 5.4, 0.942857142857143, 7.0, 1.2962962962962963]","[0, 0, 5.491525423728814, 1.6779661016949152, 2.5714285714285716, 2.185185185185185]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.280487804878049, 1.3902439024390243, 4.133333333333334, 5.857142857142857]","[0, 1, 3.8076923076923075, 1.5769230769230769, 2.0, 1.2380952380952381]","[0, 0, 5.289795918367346, 1.5183673469387755, 3.6875, 5.833333333333334]","[0, 0, 0, 0, 0, 0]","[0, 1, 0.0, 0.0, 1, 0.8888888888888888]","[0, 0, 8.1, 1.2, 3, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.8823529411764706, 1.2, 4.25]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.45, 2.175, 2.142857142857143, 0.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1045296167247387, 1.1811846689895469, 4.777777777777778, 6.833333333333334]","[0, 0, 5.625, 1.5, 0.7142857142857143, 4.0]","[0, 0, 3.0422535211267605, 1.1408450704225352, 1.6666666666666667, 1.075757575757576]"
