,date,game_key,김용주,니퍼트,고영표,심재민,류희운,강장산,홍성무,김민수,엄상백,정성곤,주권,김재윤,피어밴드,배제성,박세진,김태오,김도영,이정현,이종혁,최건,김민,신병률,박재영,한두솔,박주현,홍성용,금민철,윤근영,이상화,고창성,배우열,김사율
59,2018-06-06,20180606HTKT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.981012658227848, 1.6329113924050633, 4.0, 5.266666666666667]","[0, 0, 4.153846153846154, 1.3125, 5.833333333333333, 6.303030303030303]","[0, 1, 3.375, 1.3499999999999999, 3.0, 1.0666666666666667]","[0, 0, 4.153846153846154, 1.4505494505494505, 1.9, 1.6851851851851851]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.2, 1.7333333333333334, 1.5, 0.7894736842105263]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.923076923076923, 1.9743589743589745, 2.0, 4.875]","[0, 0, 4.909090909090909, 1.2000000000000002, 5.666666666666667, 0.9166666666666666]","[1, 0, 4.5, 1.3125, 4.6, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.622641509433962, 1.7547169811320753, 2.0, 4.416666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 1.35, 0.825, 2.6666666666666665, 1.0256410256410258]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.534883720930233, 1.4651162790697674, 5.0, 1.5925925925925926]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.183098591549295, 1.3098591549295775, 3.6666666666666665, 1.075757575757576]","[0, 0, 3.8983957219251337, 1.6524064171122994, 1.6363636363636365, 5.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 0, 8.307692307692308, 1.8461538461538463, 2.25, 1.0833333333333333]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 2.892857142857143, 1.0178571428571428, 2.25, 2.0740740740740744]"
60,2018-06-07,20180607HTKT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.981012658227848, 1.6329113924050633, 4.0, 5.266666666666667]","[0, 0, 4.153846153846154, 1.3125, 5.833333333333333, 6.303030303030303]","[0, 0, 3.375, 1.3499999999999999, 3.0, 1.0666666666666667]","[0, 0, 4.153846153846154, 1.4505494505494505, 1.9, 1.6851851851851851]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.2, 1.7333333333333334, 1.5, 0.7894736842105263]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.923076923076923, 1.9743589743589745, 2.0, 4.875]","[0, 1, 4.655172413793104, 1.1896551724137931, 4.75, 0.9206349206349206]","[0, 0, 4.5, 1.3125, 4.6, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.622641509433962, 1.7547169811320753, 2.0, 4.416666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 1.255813953488372, 0.9069767441860465, 2.0, 1.023809523809524]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.534883720930233, 1.4651162790697674, 5.0, 1.5925925925925926]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.183098591549295, 1.3098591549295775, 3.6666666666666665, 1.075757575757576]","[1, 0, 4.3463414634146345, 1.6682926829268294, 1.625, 5.694444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 0, 8.307692307692308, 1.8461538461538463, 2.25, 1.0833333333333333]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 2.892857142857143, 1.0178571428571428, 2.25, 2.0740740740740744]"
61,2018-06-08,20180608WOKT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.981012658227848, 1.6329113924050633, 4.0, 5.266666666666667]","[0, 0, 4.153846153846154, 1.3125, 5.833333333333333, 6.303030303030303]","[0, 1, 3.292682926829268, 1.353658536585366, 2.7777777777777777, 1.0512820512820513]","[0, 0, 4.153846153846154, 1.4505494505494505, 1.9, 1.6851851851851851]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.8936170212765955, 1.7872340425531916, 1.5, 0.7833333333333333]","[0, 0, 0, 0, 0, 0]","[1, 0, 9.40909090909091, 1.8863636363636365, 2.0714285714285716, 4.888888888888889]","[0, 0, 4.655172413793104, 1.1896551724137931, 4.75, 0.9206349206349206]","[0, 0, 4.5, 1.3125, 4.6, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.622641509433962, 1.7547169811320753, 2.0, 4.416666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.255813953488372, 0.9069767441860465, 2.0, 1.023809523809524]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.043478260869565, 1.434782608695652, 3.0, 1.5333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.183098591549295, 1.3098591549295775, 3.6666666666666665, 1.075757575757576]","[0, 0, 4.3463414634146345, 1.6682926829268294, 1.625, 5.694444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 0, 8.307692307692308, 1.8461538461538463, 2.25, 1.0833333333333333]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 1, 4.118644067796611, 1.2203389830508473, 2.0, 1.9666666666666668]"
62,2018-06-09,20180609WOKT0,"[0, 0, 0, 0, 0, 0]","[1, 0, 5.581005586592179, 1.6089385474860336, 4.0, 5.424242424242424]","[0, 0, 4.153846153846154, 1.3125, 5.833333333333333, 6.303030303030303]","[0, 1, 4.0813953488372094, 1.4302325581395348, 2.6, 1.0617283950617284]","[0, 0, 4.153846153846154, 1.4505494505494505, 1.9, 1.6851851851851851]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8936170212765955, 1.7872340425531916, 1.5, 0.7833333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.40909090909091, 1.8863636363636365, 2.0714285714285716, 4.888888888888889]","[0, 1, 4.426229508196721, 1.1311475409836067, 4.75, 0.9242424242424242]","[0, 0, 4.5, 1.3125, 4.6, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.622641509433962, 1.7547169811320753, 2.0, 4.416666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.255813953488372, 0.9069767441860465, 2.0, 1.023809523809524]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.043478260869565, 1.434782608695652, 3.0, 1.5333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.183098591549295, 1.3098591549295775, 3.6666666666666665, 1.075757575757576]","[0, 0, 4.3463414634146345, 1.6682926829268294, 1.625, 5.694444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 0, 8.307692307692308, 1.8461538461538463, 2.25, 1.0833333333333333]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 4.118644067796611, 1.2203389830508473, 2.0, 1.9666666666666668]"
63,2018-06-10,20180610WOKT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.581005586592179, 1.6089385474860336, 4.0, 5.424242424242424]","[1, 0, 4.381578947368421, 1.3026315789473684, 6.166666666666667, 6.333333333333333]","[0, 0, 4.0813953488372094, 1.4302325581395348, 2.6, 1.0617283950617284]","[0, 0, 4.153846153846154, 1.4505494505494505, 1.9, 1.6851851851851851]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 8.042553191489361, 2.042553191489362, 1.125, 0.746031746031746]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.40909090909091, 1.8863636363636365, 2.0714285714285716, 4.888888888888889]","[0, 0, 4.426229508196721, 1.1311475409836067, 4.75, 0.9242424242424242]","[0, 0, 4.5, 1.3125, 4.6, 6.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.622641509433962, 1.7547169811320753, 2.0, 4.416666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 1.1739130434782608, 0.8478260869565217, 2.25, 1.0222222222222224]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.612244897959184, 1.4081632653061225, 3.5, 1.4848484848484846]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.625, 1.4166666666666667, 3.6666666666666665, 1.0434782608695652]","[0, 0, 4.3463414634146345, 1.6682926829268294, 1.625, 5.694444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 0, 8.307692307692308, 1.8461538461538463, 2.25, 1.0833333333333333]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 4.118644067796611, 1.2203389830508473, 2.0, 1.9666666666666668]"
64,2018-06-12,20180612KTOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.581005586592179, 1.6089385474860336, 4.0, 5.424242424242424]","[0, 0, 4.381578947368421, 1.3026315789473684, 6.166666666666667, 6.333333333333333]","[0, 1, 3.943820224719101, 1.3820224719101124, 2.8, 1.0595238095238095]","[0, 0, 4.153846153846154, 1.4505494505494505, 1.9, 1.6851851851851851]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.5600000000000005, 1.9799999999999998, 1.5, 0.7575757575757577]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.40909090909091, 1.8863636363636365, 2.0714285714285716, 4.888888888888889]","[0, 0, 4.426229508196721, 1.1311475409836067, 4.75, 0.9242424242424242]","[1, 0, 4.115853658536586, 1.2804878048780488, 4.333333333333333, 6.0740740740740735]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.622641509433962, 1.7547169811320753, 2.0, 4.416666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.1739130434782608, 0.8478260869565217, 2.25, 1.0222222222222224]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.612244897959184, 1.4081632653061225, 3.5, 1.4848484848484846]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 1.4166666666666667, 3.6666666666666665, 1.0434782608695652]","[0, 0, 4.3463414634146345, 1.6682926829268294, 1.625, 5.694444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 0, 8.307692307692308, 1.8461538461538463, 2.25, 1.0833333333333333]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 4.118644067796611, 1.2203389830508473, 2.0, 1.9666666666666668]"
65,2018-06-13,20180613KTOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.581005586592179, 1.6089385474860336, 4.0, 5.424242424242424]","[0, 0, 4.381578947368421, 1.3026315789473684, 6.166666666666667, 6.333333333333333]","[0, 1, 3.8152173913043477, 1.434782608695652, 2.3333333333333335, 1.0574712643678161]","[0, 0, 4.153846153846154, 1.4505494505494505, 1.9, 1.6851851851851851]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.5600000000000005, 1.9799999999999998, 1.5, 0.7575757575757577]","[0, 0, 0, 0, 0, 0]","[0, 1, 9.183673469387754, 1.8979591836734695, 2.125, 4.9]","[0, 1, 4.640625, 1.171875, 5.25, 0.9275362318840579]","[0, 0, 4.115853658536586, 1.2804878048780488, 4.333333333333333, 6.0740740740740735]","[0, 0, 0, 0, 0, 0]","[1, 0, 7.6499999999999995, 1.9, 1.6363636363636365, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 1.1020408163265305, 0.9183673469387755, 1.8, 1.0208333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.230769230769231, 1.326923076923077, 3.5, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 1.4166666666666667, 3.6666666666666665, 1.0434782608695652]","[0, 0, 4.3463414634146345, 1.6682926829268294, 1.625, 5.694444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 0, 8.307692307692308, 1.8461538461538463, 2.25, 1.0833333333333333]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 4.118644067796611, 1.2203389830508473, 2.0, 1.9666666666666668]"
66,2018-06-14,20180614KTOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.581005586592179, 1.6089385474860336, 4.0, 5.424242424242424]","[0, 0, 4.381578947368421, 1.3026315789473684, 6.166666666666667, 6.333333333333333]","[0, 0, 3.8152173913043477, 1.434782608695652, 2.3333333333333335, 1.0574712643678161]","[0, 0, 4.153846153846154, 1.4505494505494505, 1.9, 1.6851851851851851]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.5600000000000005, 1.9799999999999998, 1.5, 0.7575757575757577]","[0, 0, 0, 0, 0, 0]","[0, 1, 9.236842105263158, 1.8947368421052633, 2.125, 4.6060606060606055]","[0, 1, 4.56923076923077, 1.1538461538461537, 5.5, 0.9027777777777778]","[0, 0, 4.115853658536586, 1.2804878048780488, 4.333333333333333, 6.0740740740740735]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.6499999999999995, 1.9, 1.6363636363636365, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.1020408163265305, 0.9183673469387755, 1.8, 1.0208333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.230769230769231, 1.326923076923077, 3.5, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 1.4166666666666667, 3.6666666666666665, 1.0434782608695652]","[1, 0, 4.181415929203539, 1.6460176991150444, 1.5185185185185186, 5.794871794871795]","[0, 1, 0, 0, 0, 0]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 0, 8.307692307692308, 1.8461538461538463, 2.25, 1.0833333333333333]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 4.118644067796611, 1.2203389830508473, 2.0, 1.9666666666666668]"
67,2018-06-15,20180615KTNC0,"[0, 0, 0, 0, 0, 0]","[1, 0, 5.13, 1.5299999999999998, 4.571428571428571, 5.555555555555556]","[0, 0, 4.381578947368421, 1.3026315789473684, 6.166666666666667, 6.333333333333333]","[0, 1, 3.7340425531914896, 1.5, 2.0, 1.0444444444444445]","[0, 0, 4.153846153846154, 1.4505494505494505, 1.9, 1.6851851851851851]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.5600000000000005, 1.9799999999999998, 1.5, 0.7575757575757577]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.236842105263158, 1.8947368421052633, 2.125, 4.6060606060606055]","[0, 0, 4.56923076923077, 1.1538461538461537, 5.5, 0.9027777777777778]","[0, 0, 4.115853658536586, 1.2804878048780488, 4.333333333333333, 6.0740740740740735]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.6499999999999995, 1.9, 1.6363636363636365, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.5961538461538463, 1.2115384615384617, 1.6666666666666667, 1.0196078431372548]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.230769230769231, 1.326923076923077, 3.5, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 1.4166666666666667, 3.6666666666666665, 1.0434782608695652]","[0, 0, 4.181415929203539, 1.6460176991150444, 1.5185185185185186, 5.794871794871795]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 0, 8.307692307692308, 1.8461538461538463, 2.25, 1.0833333333333333]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 4.118644067796611, 1.2203389830508473, 2.0, 1.9666666666666668]"
68,2018-06-16,20180616KTNC0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.13, 1.5299999999999998, 4.571428571428571, 5.555555555555556]","[1, 0, 4.666666666666666, 1.3703703703703705, 6.230769230769231, 6.230769230769231]","[0, 0, 3.7340425531914896, 1.5, 2.0, 1.0444444444444445]","[0, 0, 4.153846153846154, 1.4505494505494505, 1.9, 1.6851851851851851]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.5600000000000005, 2.04, 1.5, 0.7246376811594203]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.236842105263158, 1.8947368421052633, 2.125, 4.6060606060606055]","[0, 0, 4.56923076923077, 1.1538461538461537, 5.5, 0.9027777777777778]","[0, 0, 4.115853658536586, 1.2804878048780488, 4.333333333333333, 6.0740740740740735]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.6499999999999995, 1.9, 1.6363636363636365, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.5961538461538463, 1.2115384615384617, 1.6666666666666667, 1.0196078431372548]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.230769230769231, 1.326923076923077, 3.5, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 1.4166666666666667, 3.6666666666666665, 1.0434782608695652]","[0, 0, 4.181415929203539, 1.6460176991150444, 1.5185185185185186, 5.794871794871795]","[0, 1, 0.0, 0.8571428571428571, 2.0, 2.3333333333333335]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 0, 8.307692307692308, 1.8461538461538463, 2.25, 1.0833333333333333]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 4.118644067796611, 1.2203389830508473, 2.0, 1.9666666666666668]"
69,2018-06-17,20180617KTNC0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.13, 1.5299999999999998, 4.571428571428571, 5.555555555555556]","[0, 0, 4.666666666666666, 1.3703703703703705, 6.230769230769231, 6.230769230769231]","[0, 1, 3.896907216494845, 1.4845360824742266, 2.0714285714285716, 1.0430107526881722]","[0, 0, 4.153846153846154, 1.4505494505494505, 1.9, 1.6851851851851851]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.5600000000000005, 2.04, 1.5, 0.7246376811594203]","[0, 0, 0, 0, 0, 0]","[0, 1, 9.286624203821656, 1.8726114649681527, 2.1875, 4.361111111111112]","[0, 1, 4.5, 1.1818181818181819, 5.5, 0.88]","[1, 0, 3.9405405405405407, 1.2486486486486488, 3.9285714285714284, 6.166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.6499999999999995, 1.9, 1.6363636363636365, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.5961538461538463, 1.2115384615384617, 1.6666666666666667, 1.0196078431372548]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.113207547169812, 1.471698113207547, 1.75, 1.358974358974359]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 1.4166666666666667, 3.6666666666666665, 1.0434782608695652]","[0, 0, 4.181415929203539, 1.6460176991150444, 1.5185185185185186, 5.794871794871795]","[0, 0, 0.0, 0.8571428571428571, 2.0, 2.3333333333333335]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 0, 8.307692307692308, 1.8461538461538463, 2.25, 1.0833333333333333]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 4.118644067796611, 1.2203389830508473, 2.0, 1.9666666666666668]"
70,2018-06-19,20180619LTKT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.13, 1.5299999999999998, 4.571428571428571, 5.555555555555556]","[0, 0, 4.666666666666666, 1.3703703703703705, 6.230769230769231, 6.230769230769231]","[0, 1, 4.13265306122449, 1.5, 2.0, 1.0208333333333333]","[0, 0, 4.153846153846154, 1.4505494505494505, 1.9, 1.6851851851851851]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.5600000000000005, 2.04, 1.5, 0.7246376811594203]","[0, 0, 0, 0, 0, 0]","[0, 1, 9.286624203821656, 1.89171974522293, 2.0588235294117645, 4.0256410256410255]","[0, 0, 4.5, 1.1818181818181819, 5.5, 0.88]","[0, 0, 3.9405405405405407, 1.2486486486486488, 3.9285714285714284, 6.166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.6499999999999995, 1.9, 1.6363636363636365, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.5961538461538463, 1.2115384615384617, 1.6666666666666667, 1.0196078431372548]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.785714285714286, 1.4464285714285714, 2.0, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 1.4166666666666667, 3.6666666666666665, 1.0434782608695652]","[1, 0, 4.784810126582278, 1.6708860759493671, 1.4666666666666666, 5.642857142857143]","[0, 1, 0.0, 1.0, 2.0, 1.5]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 0, 8.307692307692308, 1.8461538461538463, 2.25, 1.0833333333333333]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 4.118644067796611, 1.2203389830508473, 2.0, 1.9666666666666668]"
71,2018-06-20,20180620LTKT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.13, 1.5299999999999998, 4.571428571428571, 5.555555555555556]","[0, 0, 4.666666666666666, 1.3703703703703705, 6.230769230769231, 6.230769230769231]","[0, 0, 4.13265306122449, 1.5, 2.0, 1.0208333333333333]","[0, 0, 4.153846153846154, 1.4505494505494505, 1.9, 1.6851851851851851]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.5600000000000005, 2.04, 1.5, 0.7246376811594203]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.286624203821656, 1.89171974522293, 2.0588235294117645, 4.0256410256410255]","[0, 0, 4.5, 1.1818181818181819, 5.5, 0.88]","[0, 0, 3.9405405405405407, 1.2486486486486488, 3.9285714285714284, 6.166666666666666]","[0, 0, 0, 0, 0, 0]","[1, 0, 6.75, 1.7916666666666667, 1.5833333333333333, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.9454545454545453, 1.309090909090909, 1.8333333333333333, 1.0185185185185184]","[0, 1, 9.0, 2.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.785714285714286, 1.4464285714285714, 2.0, 1.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.625, 1.4166666666666667, 3.6666666666666665, 1.0434782608695652]","[0, 0, 4.784810126582278, 1.6708860759493671, 1.4666666666666666, 5.642857142857143]","[0, 0, 0.0, 1.0, 2.0, 1.5]","[0, 0, 2.6129032258064515, 0.8709677419354839, 4.666666666666667, 1.0333333333333334]","[0, 1, 8.196428571428571, 1.9285714285714284, 3.0, 1.0980392156862746]","[0, 0, 1.9285714285714284, 1.7142857142857142, 2.3333333333333335, 1.1666666666666667]","[0, 0, 4.118644067796611, 1.2203389830508473, 2.0, 1.9666666666666668]"
