,date,game_key,장민익,임진우,이현호,강동연,김정후,변진수,함덕주,박종기,한주성,윤수호,린드블럼,유재유,고봉재,이영하,김명신,최원준,박치국,김민규,박성모,배창현,신현수,정우석,곽빈,후랭코프,정철원,박신지,현도훈,김승회,장원준,최대성,이현승,이용찬,김강률,홍상삼,성영훈,유희관,허준혁
94,2018-07-25,20180725OBSK0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.909090909090909, 1.2954545454545454, 2.75, 1.6296296296296295]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6346153846153846, 1.2692307692307694, 1.0909090909090908, 1.4444444444444444]","[0, 0, 7.59375, 1.5, 4.0, 1.1851851851851851]","[0, 0, 2.6619718309859155, 1.5211267605633803, 1.9285714285714286, 1.126984126984127]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.7359999999999998, 1.024, 4.653846153846154, 6.578947368421052]","[0, 0, 6.0, 2.0, 3.0, 1.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.67, 1.5899999999999999, 1.7666666666666666, 2.298850574712644]","[0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 3.0759493670886076, 1.2721518987341773, 4.636363636363637, 1.074829931972789]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.067415730337078, 1.7528089887640448, 1.7142857142857142, 0.956989247311828]","[0, 0, 3.80655737704918, 1.2, 1.9782608695652173, 5.350877192982456]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.217391304347826, 1.826086956521739, 1.0, 3.8333333333333335]","[0, 0, 3.0618556701030926, 1.2989690721649483, 2.1818181818181817, 1.0430107526881722]","[0, 0, 10.475409836065573, 1.9344262295081966, 1.4285714285714286, 4.357142857142857]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.5, 1.8888888888888888, 1.7142857142857142, 0.6428571428571429]","[0, 0, 2.939516129032258, 1.1129032258064515, 3.2222222222222223, 5.904761904761905]","[0, 0, 5.4, 1.4769230769230768, 2.875, 1.056910569105691]","[0, 0, 2.131578947368421, 1.5, 1.2222222222222223, 0.9047619047619048]","[0, 0, 0, 0, 0, 0]","[1, 0, 6.724528301886792, 1.6415094339622642, 2.6, 4.907407407407407]","[0, 0, 0, 0, 0, 0]"
95,2018-07-26,20180726OBSK0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.2954545454545454, 2.75, 1.6296296296296295]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6346153846153846, 1.2692307692307694, 1.0909090909090908, 1.4444444444444444]","[0, 0, 7.59375, 1.5, 4.0, 1.1851851851851851]","[0, 0, 2.6619718309859155, 1.5211267605633803, 1.9285714285714286, 1.126984126984127]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.7359999999999998, 1.024, 4.653846153846154, 6.578947368421052]","[0, 1, 6.75, 2.0, 2.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.67, 1.5899999999999999, 1.7666666666666666, 2.298850574712644]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.0759493670886076, 1.2721518987341773, 4.636363636363637, 1.074829931972789]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.067415730337078, 1.7528089887640448, 1.7142857142857142, 0.956989247311828]","[0, 0, 3.80655737704918, 1.2, 1.9782608695652173, 5.350877192982456]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.217391304347826, 1.826086956521739, 1.0, 3.8333333333333335]","[0, 0, 3.0618556701030926, 1.2989690721649483, 2.1818181818181817, 1.0430107526881722]","[0, 0, 10.475409836065573, 1.9344262295081966, 1.4285714285714286, 4.357142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.8888888888888888, 1.7142857142857142, 0.6428571428571429]","[1, 0, 3.206896551724138, 1.206896551724138, 2.6363636363636362, 5.8]","[0, 0, 5.4, 1.4769230769230768, 2.875, 1.056910569105691]","[0, 1, 2.025, 1.425, 1.2222222222222223, 0.888888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.724528301886792, 1.6415094339622642, 2.6, 4.907407407407407]","[0, 0, 0, 0, 0, 0]"
96,2018-07-27,20180727HHOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.2954545454545454, 2.75, 1.6296296296296295]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6346153846153846, 1.2692307692307694, 1.0909090909090908, 1.4444444444444444]","[0, 0, 7.59375, 1.5, 4.0, 1.1851851851851851]","[0, 0, 2.6619718309859155, 1.5211267605633803, 1.9285714285714286, 1.126984126984127]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.7359999999999998, 1.024, 4.653846153846154, 6.578947368421052]","[0, 0, 6.75, 2.0, 2.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.504854368932039, 1.558252427184466, 1.8333333333333333, 2.288888888888889]","[0, 0, 0, 0, 0, 0]","[0, 1, 9.0, 1.3333333333333333, 2, 3.0]","[0, 1, 3.0, 1.3148148148148149, 4.333333333333333, 1.08]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.067415730337078, 1.7528089887640448, 1.7142857142857142, 0.956989247311828]","[0, 0, 3.80655737704918, 1.2, 1.9782608695652173, 5.350877192982456]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.217391304347826, 1.826086956521739, 1.0, 3.8333333333333335]","[0, 1, 3.306122448979592, 1.3775510204081634, 2.0, 1.0208333333333333]","[0, 0, 10.475409836065573, 1.9344262295081966, 1.4285714285714286, 4.357142857142857]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.05, 1.75, 2.0, 0.6896551724137931]","[0, 0, 3.206896551724138, 1.206896551724138, 2.6363636363636362, 5.8]","[0, 1, 5.481203007518797, 1.4887218045112782, 2.875, 1.0555555555555556]","[0, 1, 1.975609756097561, 1.5365853658536586, 1.0909090909090908, 0.8541666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.724528301886792, 1.6415094339622642, 2.6, 4.907407407407407]","[0, 0, 0, 0, 0, 0]"
97,2018-07-28,20180728HHOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.2954545454545454, 2.75, 1.6296296296296295]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6346153846153846, 1.2692307692307694, 1.0909090909090908, 1.4444444444444444]","[0, 0, 7.59375, 1.5, 4.0, 1.1851851851851851]","[0, 1, 2.5540540540540544, 1.4594594594594594, 1.9642857142857142, 1.1472868217054264]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.7359999999999998, 1.024, 4.653846153846154, 6.578947368421052]","[0, 0, 6.75, 2.0, 2.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.504854368932039, 1.558252427184466, 1.8333333333333333, 2.288888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.3333333333333333, 2, 3.0]","[0, 0, 3.0, 1.3148148148148149, 4.333333333333333, 1.08]","[0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.067415730337078, 1.7528089887640448, 1.7142857142857142, 0.956989247311828]","[1, 0, 3.678018575851393, 1.151702786377709, 2.0425531914893615, 5.383333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.217391304347826, 1.826086956521739, 1.0, 3.8333333333333335]","[0, 1, 3.818181818181818, 1.4242424242424243, 1.7142857142857142, 1.0]","[0, 0, 10.475409836065573, 1.9344262295081966, 1.4285714285714286, 4.357142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.05, 1.75, 2.0, 0.6896551724137931]","[0, 0, 3.206896551724138, 1.206896551724138, 2.6363636363636362, 5.8]","[0, 1, 5.207142857142857, 1.4142857142857144, 3.0625, 1.0852713178294573]","[0, 0, 1.975609756097561, 1.5365853658536586, 1.0909090909090908, 0.8541666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.724528301886792, 1.6415094339622642, 2.6, 4.907407407407407]","[0, 0, 0, 0, 0, 0]"
98,2018-07-29,20180729HHOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.2954545454545454, 2.75, 1.6296296296296295]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6346153846153846, 1.2692307692307694, 1.0909090909090908, 1.4444444444444444]","[0, 0, 7.59375, 1.5, 4.0, 1.1851851851851851]","[0, 1, 2.6644736842105265, 1.4407894736842106, 2.0357142857142856, 1.1515151515151514]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.6793893129770994, 1.0381679389312977, 4.344827586206897, 6.55]","[0, 0, 6.75, 2.0, 2.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.504854368932039, 1.558252427184466, 1.8333333333333333, 2.288888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.3333333333333333, 2, 3.0]","[0, 0, 3.0, 1.3148148148148149, 4.333333333333333, 1.08]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.067415730337078, 1.7528089887640448, 1.7142857142857142, 0.956989247311828]","[0, 0, 3.678018575851393, 1.151702786377709, 2.0425531914893615, 5.383333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.217391304347826, 1.826086956521739, 1.0, 3.8333333333333335]","[0, 0, 3.818181818181818, 1.4242424242424243, 1.7142857142857142, 1.0]","[0, 0, 10.475409836065573, 1.9344262295081966, 1.4285714285714286, 4.357142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.05, 1.75, 2.0, 0.6896551724137931]","[0, 0, 3.206896551724138, 1.206896551724138, 2.6363636363636362, 5.8]","[0, 0, 5.207142857142857, 1.4142857142857144, 3.0625, 1.0852713178294573]","[0, 0, 1.975609756097561, 1.5365853658536586, 1.0909090909090908, 0.8541666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.724528301886792, 1.6415094339622642, 2.6, 4.907407407407407]","[0, 0, 0, 0, 0, 0]"
99,2018-07-31,20180731LGOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.2954545454545454, 2.75, 1.6296296296296295]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6346153846153846, 1.2692307692307694, 1.0909090909090908, 1.4444444444444444]","[0, 0, 7.59375, 1.5, 4.0, 1.1851851851851851]","[0, 0, 2.6644736842105265, 1.4407894736842106, 2.0357142857142856, 1.1515151515151514]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 2.6793893129770994, 1.0381679389312977, 4.344827586206897, 6.55]","[0, 0, 6.75, 2.0, 2.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.504854368932039, 1.558252427184466, 1.8333333333333333, 2.288888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.0, 1.3333333333333333, 2, 3.0]","[0, 1, 3.333333333333333, 1.3703703703703705, 4.0, 1.0588235294117647]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.067415730337078, 1.7528089887640448, 1.7142857142857142, 0.956989247311828]","[0, 0, 3.678018575851393, 1.151702786377709, 2.0425531914893615, 5.383333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.217391304347826, 1.826086956521739, 1.0, 3.8333333333333335]","[0, 1, 3.818181818181818, 1.4848484848484849, 1.7142857142857142, 0.9705882352941176]","[0, 0, 10.475409836065573, 1.9344262295081966, 1.4285714285714286, 4.357142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.05, 1.75, 2.0, 0.6896551724137931]","[0, 0, 3.206896551724138, 1.206896551724138, 2.6363636363636362, 5.8]","[0, 1, 5.514084507042254, 1.436619718309859, 3.0, 1.075757575757576]","[0, 0, 1.975609756097561, 1.5365853658536586, 1.0909090909090908, 0.8541666666666666]","[0, 0, 0, 0, 0, 0]","[1, 0, 7.052238805970148, 1.6902985074626866, 2.4545454545454546, 4.701754385964912]","[0, 0, 0, 0, 0, 0]"
100,2018-08-01,20180801LGOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.2954545454545454, 2.75, 1.6296296296296295]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6346153846153846, 1.2692307692307694, 1.0909090909090908, 1.4444444444444444]","[0, 0, 7.59375, 1.5, 4.0, 1.1851851851851851]","[0, 0, 2.6644736842105265, 1.4407894736842106, 2.0357142857142856, 1.1515151515151514]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.6793893129770994, 1.0381679389312977, 4.344827586206897, 6.55]","[0, 0, 6.75, 2.0, 2.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.504854368932039, 1.558252427184466, 1.8333333333333333, 2.288888888888889]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.363636363636363, 1.3636363636363638, 3, 1.8333333333333333]","[0, 0, 3.333333333333333, 1.3703703703703705, 4.0, 1.0588235294117647]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.067415730337078, 1.7528089887640448, 1.7142857142857142, 0.956989247311828]","[0, 0, 3.678018575851393, 1.151702786377709, 2.0425531914893615, 5.383333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.217391304347826, 1.826086956521739, 1.0, 3.8333333333333335]","[0, 1, 3.742574257425743, 1.5148514851485149, 1.5, 0.9619047619047618]","[0, 0, 10.475409836065573, 1.9344262295081966, 1.4285714285714286, 4.357142857142857]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.285714285714286, 1.7619047619047619, 2.0, 0.7]","[1, 0, 3.4964028776978417, 1.2733812949640286, 2.625, 5.791666666666667]","[0, 1, 5.4, 1.4482758620689655, 3.0588235294117645, 1.0740740740740742]","[0, 0, 1.975609756097561, 1.5365853658536586, 1.0909090909090908, 0.8541666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.052238805970148, 1.6902985074626866, 2.4545454545454546, 4.701754385964912]","[0, 0, 0, 0, 0, 0]"
101,2018-08-02,20180802LGOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.2954545454545454, 2.75, 1.6296296296296295]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6346153846153846, 1.2692307692307694, 1.0909090909090908, 1.4444444444444444]","[0, 0, 7.59375, 1.5, 4.0, 1.1851851851851851]","[0, 1, 2.6129032258064515, 1.4129032258064518, 2.107142857142857, 1.1481481481481481]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 0.0, 0.0, 0, 0.3333333333333333]","[0, 0, 2.6793893129770994, 1.0381679389312977, 4.344827586206897, 6.55]","[0, 0, 6.75, 2.0, 2.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[1, 0, 6.096774193548387, 1.6036866359447006, 1.84375, 2.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.363636363636363, 1.3636363636363638, 3, 1.8333333333333333]","[0, 1, 3.2335329341317367, 1.3293413173652695, 4.076923076923077, 1.0705128205128205]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.067415730337078, 1.7528089887640448, 1.7142857142857142, 0.956989247311828]","[0, 0, 3.678018575851393, 1.151702786377709, 2.0425531914893615, 5.383333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.217391304347826, 1.826086956521739, 1.0, 3.8333333333333335]","[0, 0, 3.742574257425743, 1.5148514851485149, 1.5, 0.9619047619047618]","[0, 0, 10.475409836065573, 1.9344262295081966, 1.4285714285714286, 4.357142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.285714285714286, 1.7619047619047619, 2.0, 0.7]","[0, 0, 3.4964028776978417, 1.2733812949640286, 2.625, 5.791666666666667]","[0, 1, 5.732876712328767, 1.4794520547945207, 3.0588235294117645, 1.0579710144927537]","[0, 0, 1.975609756097561, 1.5365853658536586, 1.0909090909090908, 0.8541666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.052238805970148, 1.6902985074626866, 2.4545454545454546, 4.701754385964912]","[0, 0, 0, 0, 0, 0]"
102,2018-08-04,20180804OBHT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.2954545454545454, 2.75, 1.6296296296296295]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6346153846153846, 1.2692307692307694, 1.0909090909090908, 1.4444444444444444]","[0, 0, 7.59375, 1.5, 4.0, 1.1851851851851851]","[0, 0, 2.6129032258064515, 1.4129032258064518, 2.107142857142857, 1.1481481481481481]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 13.5, 3.0, 0.0, 0.3333333333333333]","[0, 0, 2.6793893129770994, 1.0381679389312977, 4.344827586206897, 6.55]","[0, 0, 6.75, 2.0, 2.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.096774193548387, 1.6036866359447006, 1.84375, 2.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.363636363636363, 1.3636363636363638, 3, 1.8333333333333333]","[0, 0, 3.2335329341317367, 1.3293413173652695, 4.076923076923077, 1.0705128205128205]","[0, 0, 0, 0, 0, 0]","[0, 1, 0.0, 2.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.067415730337078, 1.7528089887640448, 1.7142857142857142, 0.956989247311828]","[1, 0, 3.721407624633431, 1.1700879765395893, 2.148936170212766, 5.412698412698413]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.217391304347826, 1.826086956521739, 1.0, 3.8333333333333335]","[0, 0, 3.742574257425743, 1.5148514851485149, 1.5, 0.9619047619047618]","[0, 0, 10.475409836065573, 1.9344262295081966, 1.4285714285714286, 4.357142857142857]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.029850746268656, 1.746268656716418, 1.5555555555555556, 0.7204301075268816]","[0, 0, 3.4964028776978417, 1.2733812949640286, 2.625, 5.791666666666667]","[0, 1, 5.617449664429531, 1.4899328859060403, 2.888888888888889, 1.0567375886524821]","[0, 0, 1.975609756097561, 1.5365853658536586, 1.0909090909090908, 0.8541666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.052238805970148, 1.6902985074626866, 2.4545454545454546, 4.701754385964912]","[0, 0, 0, 0, 0, 0]"
103,2018-08-05,20180805OBHT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.2954545454545454, 2.75, 1.6296296296296295]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6346153846153846, 1.2692307692307694, 1.0909090909090908, 1.4444444444444444]","[0, 0, 7.59375, 1.5, 4.0, 1.1851851851851851]","[0, 0, 2.6129032258064515, 1.4129032258064518, 2.107142857142857, 1.1481481481481481]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 13.5, 3.0, 0.0, 0.3333333333333333]","[1, 0, 2.5899280575539567, 1.0359712230215827, 4.21875, 6.619047619047619]","[0, 0, 6.75, 2.0, 2.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.096774193548387, 1.6036866359447006, 1.84375, 2.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.363636363636363, 1.3636363636363638, 3, 1.8333333333333333]","[0, 1, 3.335294117647059, 1.3411764705882354, 3.857142857142857, 1.069182389937107]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 2.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.067415730337078, 1.7528089887640448, 1.7142857142857142, 0.956989247311828]","[0, 0, 3.721407624633431, 1.1700879765395893, 2.148936170212766, 5.412698412698413]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.217391304347826, 1.826086956521739, 1.0, 3.8333333333333335]","[0, 1, 3.5327102803738315, 1.485981308411215, 1.5, 0.9907407407407407]","[0, 0, 10.475409836065573, 1.9344262295081966, 1.4285714285714286, 4.357142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.029850746268656, 1.746268656716418, 1.5555555555555556, 0.7204301075268816]","[0, 0, 3.4964028776978417, 1.2733812949640286, 2.625, 5.791666666666667]","[0, 0, 5.617449664429531, 1.4899328859060403, 2.888888888888889, 1.0567375886524821]","[0, 0, 1.975609756097561, 1.5365853658536586, 1.0909090909090908, 0.8541666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.052238805970148, 1.6902985074626866, 2.4545454545454546, 4.701754385964912]","[0, 0, 0, 0, 0, 0]"
104,2018-08-07,20180807HHOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.2954545454545454, 2.75, 1.6296296296296295]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6346153846153846, 1.2692307692307694, 1.0909090909090908, 1.4444444444444444]","[0, 0, 7.59375, 1.5, 4.0, 1.1851851851851851]","[0, 1, 2.53125, 1.3875, 2.142857142857143, 1.1594202898550725]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 13.5, 3.0, 0.0, 0.3333333333333333]","[0, 0, 2.5899280575539567, 1.0359712230215827, 4.21875, 6.619047619047619]","[0, 0, 6.75, 2.0, 2.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.096774193548387, 1.6036866359447006, 1.84375, 2.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.363636363636363, 1.3636363636363638, 3, 1.8333333333333333]","[0, 1, 3.453488372093023, 1.3953488372093024, 3.6666666666666665, 1.0617283950617284]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 2.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.067415730337078, 1.7528089887640448, 1.7142857142857142, 0.956989247311828]","[0, 0, 3.721407624633431, 1.1700879765395893, 2.148936170212766, 5.412698412698413]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.217391304347826, 1.826086956521739, 1.0, 3.8333333333333335]","[0, 1, 3.467889908256881, 1.4862385321100917, 1.411764705882353, 0.981981981981982]","[0, 0, 10.475409836065573, 1.9344262295081966, 1.4285714285714286, 4.357142857142857]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.6, 1.68, 1.7, 0.78125]","[0, 0, 3.4964028776978417, 1.2733812949640286, 2.625, 5.791666666666667]","[0, 1, 5.8235294117647065, 1.5098039215686274, 3.0, 1.0625]","[0, 0, 1.975609756097561, 1.5365853658536586, 1.0909090909090908, 0.8541666666666666]","[0, 0, 0, 0, 0, 0]","[1, 0, 6.845070422535211, 1.7112676056338028, 2.4166666666666665, 4.733333333333333]","[0, 0, 0, 0, 0, 0]"
105,2018-08-08,20180808HHOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.4799999999999995, 1.6199999999999999, 2.3333333333333335, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6346153846153846, 1.2692307692307694, 1.0909090909090908, 1.4444444444444444]","[0, 0, 7.59375, 1.5, 4.0, 1.1851851851851851]","[0, 0, 2.53125, 1.3875, 2.142857142857143, 1.1594202898550725]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 14.727272727272727, 3.0, 0.4, 1.222222222222222]","[0, 0, 2.5899280575539567, 1.0359712230215827, 4.21875, 6.619047619047619]","[0, 0, 6.75, 2.0, 2.0, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.096774193548387, 1.6036866359447006, 1.84375, 2.333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.363636363636363, 1.3636363636363638, 3, 1.8333333333333333]","[0, 0, 3.453488372093023, 1.3953488372093024, 3.6666666666666665, 1.0617283950617284]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 2.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.067415730337078, 1.7528089887640448, 1.7142857142857142, 0.956989247311828]","[1, 0, 3.80058651026393, 1.1700879765395893, 2.148936170212766, 5.166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 8.217391304347826, 1.826086956521739, 1.0, 3.8333333333333335]","[0, 0, 3.467889908256881, 1.4862385321100917, 1.411764705882353, 0.981981981981982]","[0, 0, 10.475409836065573, 1.9344262295081966, 1.4285714285714286, 4.357142857142857]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.6, 1.72, 1.5454545454545454, 0.7575757575757576]","[0, 0, 3.4964028776978417, 1.2733812949640286, 2.625, 5.791666666666667]","[0, 0, 5.8235294117647065, 1.5098039215686274, 3.0, 1.0625]","[0, 0, 1.975609756097561, 1.5365853658536586, 1.0909090909090908, 0.8541666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.845070422535211, 1.7112676056338028, 2.4166666666666665, 4.733333333333333]","[0, 0, 0, 0, 0, 0]"
