,date,game_key,최원재,채선관,조근종,고영표,심재민,류희운,안상빈,강장산,홍성무,엄상백,이창재,정성곤,주권,김재윤,조무근,피어밴드,배제성,박세진,김도영,로치,조병욱,이정현,이종혁,최대성,홍성용,윤근영,이상화,배우열,김사율
96,2017-08-01,20170801KTHT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.969325153374233, 1.3067484662576687, 6.5, 5.719298245614035]","[0, 0, 4.530201342281879, 1.4496644295302015, 2.473684210526316, 1.1287878787878787]","[0, 0, 5.9734513274336285, 1.6194690265486726, 0.92, 3.138888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.59375, 1.6, 1.3333333333333333]","[0, 0, 18.0, 2.3333333333333335, 1.0, 1.0]","[0, 1, 5.0, 1.5925925925925926, 1.3125, 1.0]","[0, 0, 0, 0, 0, 0]","[1, 0, 9.49748743718593, 1.8391959798994977, 1.4482758620689655, 3.685185185185185]","[0, 0, 7.30188679245283, 1.7735849056603774, 1.6111111111111112, 2.5238095238095237]","[0, 0, 3.8076923076923075, 1.2307692307692308, 2.625, 0.8666666666666667]","[0, 0, 9.0, 1.6, 5.0, 0.8333333333333334]","[0, 0, 2.9314285714285715, 1.1057142857142856, 4.761904761904762, 6.481481481481482]","[0, 0, 6.46875, 1.84375, 1.05, 1.6842105263157894]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.362369337979095, 1.6933797909407664, 1.5789473684210527, 5.627450980392157]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.949999999999999, 1.25, 2.0, 0.9523809523809523]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6541353383458643, 1.2857142857142856, 3.4, 0.9851851851851853]","[0, 0, 10.180327868852459, 2.1639344262295084, 3.5, 1.2708333333333333]","[0, 1, 7.641509433962264, 1.811320754716981, 7.5, 2.523809523809524]"
97,2017-08-03,20170803KTHT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.969325153374233, 1.3067484662576687, 6.5, 5.719298245614035]","[0, 0, 4.530201342281879, 1.4496644295302015, 2.473684210526316, 1.1287878787878787]","[1, 0, 5.770992366412214, 1.534351145038168, 0.9285714285714286, 3.3589743589743586]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.59375, 1.6, 1.3333333333333333]","[0, 1, 18.9, 2.6999999999999997, 0.6666666666666666, 0.8333333333333334]","[0, 0, 5.0, 1.5925925925925926, 1.3125, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.49748743718593, 1.8391959798994977, 1.4482758620689655, 3.685185185185185]","[0, 0, 7.30188679245283, 1.7735849056603774, 1.6111111111111112, 2.5238095238095237]","[0, 0, 3.8076923076923075, 1.2307692307692308, 2.625, 0.8666666666666667]","[0, 1, 7.9411764705882355, 1.588235294117647, 5.0, 0.8717948717948718]","[0, 0, 2.9314285714285715, 1.1057142857142856, 4.761904761904762, 6.481481481481482]","[0, 0, 6.46875, 1.84375, 1.05, 1.6842105263157894]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.362369337979095, 1.6933797909407664, 1.5789473684210527, 5.627450980392157]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.571428571428571, 1.2857142857142858, 1.7142857142857142, 0.9545454545454546]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6541353383458643, 1.2857142857142856, 3.4, 0.9851851851851853]","[0, 0, 10.180327868852459, 2.1639344262295084, 3.5, 1.2708333333333333]","[0, 0, 7.641509433962264, 1.811320754716981, 7.5, 2.523809523809524]"
98,2017-08-04,20170804SKKT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.969325153374233, 1.3067484662576687, 6.5, 5.719298245614035]","[0, 1, 4.618421052631579, 1.4407894736842106, 2.473684210526316, 1.1259259259259258]","[0, 0, 5.770992366412214, 1.534351145038168, 0.9285714285714286, 3.3589743589743586]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.59375, 1.6, 1.3333333333333333]","[0, 0, 18.9, 2.6999999999999997, 0.6666666666666666, 0.8333333333333334]","[0, 1, 4.821428571428571, 1.5357142857142858, 1.375, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.49748743718593, 1.8391959798994977, 1.4482758620689655, 3.685185185185185]","[0, 0, 7.30188679245283, 1.7735849056603774, 1.6111111111111112, 2.5238095238095237]","[0, 1, 3.5783132530120483, 1.1566265060240963, 2.75, 0.8924731182795699]","[0, 0, 7.9411764705882355, 1.588235294117647, 5.0, 0.8717948717948718]","[0, 0, 2.9314285714285715, 1.1057142857142856, 4.761904761904762, 6.481481481481482]","[0, 0, 6.46875, 1.84375, 1.05, 1.6842105263157894]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.117647058823529, 1.6764705882352942, 1.5, 5.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.571428571428571, 1.2857142857142858, 1.7142857142857142, 0.9545454545454546]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6541353383458643, 1.2857142857142856, 3.4, 0.9851851851851853]","[0, 0, 10.180327868852459, 2.1639344262295084, 3.5, 1.2708333333333333]","[0, 1, 6.639344262295082, 1.6721311475409837, 8.5, 2.5416666666666665]"
99,2017-08-05,20170805SKKT0,"[0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.969325153374233, 1.3067484662576687, 6.5, 5.719298245614035]","[0, 1, 4.618421052631579, 1.4605263157894737, 2.473684210526316, 1.1014492753623188]","[0, 0, 5.770992366412214, 1.534351145038168, 0.9285714285714286, 3.3589743589743586]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.59375, 1.6, 1.3333333333333333]","[0, 0, 18.9, 2.6999999999999997, 0.6666666666666666, 0.8333333333333334]","[0, 1, 4.602272727272727, 1.465909090909091, 1.375, 1.011494252873563]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.49748743718593, 1.8391959798994977, 1.4482758620689655, 3.685185185185185]","[0, 0, 7.30188679245283, 1.7735849056603774, 1.6111111111111112, 2.5238095238095237]","[0, 1, 3.453488372093023, 1.1860465116279069, 3.0, 0.8958333333333334]","[0, 0, 7.9411764705882355, 1.588235294117647, 5.0, 0.8717948717948718]","[1, 0, 2.934782608695652, 1.1331521739130435, 4.375, 6.4561403508771935]","[0, 0, 6.46875, 1.84375, 1.05, 1.6842105263157894]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.117647058823529, 1.6764705882352942, 1.5, 5.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.571428571428571, 1.2857142857142858, 1.7142857142857142, 0.9545454545454546]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.626865671641791, 1.2761194029850746, 3.4, 0.9710144927536232]","[0, 0, 10.180327868852459, 2.1639344262295084, 3.5, 1.2708333333333333]","[0, 0, 6.639344262295082, 1.6721311475409837, 8.5, 2.5416666666666665]"
100,2017-08-06,20170806SKKT0,"[0, 1, 0.0, 0.0, 0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.072254335260116, 1.3092485549132948, 6.714285714285714, 5.766666666666667]","[0, 1, 4.618421052631579, 1.480263157894737, 2.35, 1.0780141843971631]","[0, 0, 5.770992366412214, 1.534351145038168, 0.9285714285714286, 3.3589743589743586]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.59375, 1.6, 1.3333333333333333]","[0, 0, 18.9, 2.6999999999999997, 0.6666666666666666, 0.8333333333333334]","[0, 0, 4.602272727272727, 1.465909090909091, 1.375, 1.011494252873563]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.49748743718593, 1.8391959798994977, 1.4482758620689655, 3.685185185185185]","[0, 0, 7.30188679245283, 1.7735849056603774, 1.6111111111111112, 2.5238095238095237]","[0, 1, 3.2282608695652173, 1.108695652173913, 3.0, 0.9292929292929293]","[0, 0, 7.9411764705882355, 1.588235294117647, 5.0, 0.8717948717948718]","[0, 0, 2.934782608695652, 1.1331521739130435, 4.375, 6.4561403508771935]","[0, 0, 6.46875, 1.84375, 1.05, 1.6842105263157894]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.117647058823529, 1.6764705882352942, 1.5, 5.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.571428571428571, 1.2857142857142858, 1.7142857142857142, 0.9545454545454546]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.5217391304347827, 1.2608695652173914, 3.6, 0.9787234042553191]","[0, 0, 10.180327868852459, 2.1639344262295084, 3.5, 1.2708333333333333]","[0, 0, 6.639344262295082, 1.6721311475409837, 8.5, 2.5416666666666665]"
101,2017-08-08,20170808KTLT0,"[0, 0, 0.0, 0.0, 0, 0.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.072254335260116, 1.3092485549132948, 6.714285714285714, 5.766666666666667]","[0, 1, 4.588235294117648, 1.4705882352941178, 2.4, 1.0625]","[0, 0, 5.770992366412214, 1.534351145038168, 0.9285714285714286, 3.3589743589743586]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.59375, 1.6, 1.3333333333333333]","[0, 1, 16.615384615384617, 2.7692307692307696, 0.6, 0.8666666666666666]","[0, 1, 4.909090909090909, 1.5340909090909092, 1.375, 0.9777777777777777]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.49748743718593, 1.8391959798994977, 1.4482758620689655, 3.685185185185185]","[0, 0, 7.30188679245283, 1.7735849056603774, 1.6111111111111112, 2.5238095238095237]","[0, 0, 3.2282608695652173, 1.108695652173913, 3.0, 0.9292929292929293]","[0, 0, 7.9411764705882355, 1.588235294117647, 5.0, 0.8717948717948718]","[0, 0, 2.934782608695652, 1.1331521739130435, 4.375, 6.4561403508771935]","[0, 0, 6.46875, 1.84375, 1.05, 1.6842105263157894]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.117647058823529, 1.6764705882352942, 1.5, 5.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.571428571428571, 1.2857142857142858, 1.7142857142857142, 0.9545454545454546]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.471428571428571, 1.2428571428571429, 3.8, 0.9722222222222222]","[0, 0, 10.180327868852459, 2.1639344262295084, 3.5, 1.2708333333333333]","[1, 0, 6.532258064516129, 1.693548387096774, 8.5, 2.2962962962962963]"
102,2017-08-09,20170809KTLT0,"[0, 1, 27.0, 6.0, 0, 0.16666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.072254335260116, 1.3092485549132948, 6.714285714285714, 5.766666666666667]","[0, 0, 4.588235294117648, 1.4705882352941178, 2.4, 1.0625]","[1, 0, 6.102739726027397, 1.5616438356164384, 0.9, 3.476190476190476]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.59375, 1.6, 1.3333333333333333]","[0, 1, 15.1875, 2.8125, 0.5, 0.8888888888888888]","[0, 0, 4.909090909090909, 1.5340909090909092, 1.375, 0.9777777777777777]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.49748743718593, 1.8391959798994977, 1.4482758620689655, 3.685185185185185]","[0, 0, 7.30188679245283, 1.7735849056603774, 1.6111111111111112, 2.5238095238095237]","[0, 1, 3.126315789473684, 1.0736842105263158, 3.125, 0.9313725490196079]","[0, 0, 7.9411764705882355, 1.588235294117647, 5.0, 0.8717948717948718]","[0, 0, 2.934782608695652, 1.1331521739130435, 4.375, 6.4561403508771935]","[0, 0, 6.46875, 1.84375, 1.05, 1.6842105263157894]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.117647058823529, 1.6764705882352942, 1.5, 5.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.571428571428571, 1.2857142857142858, 1.7142857142857142, 0.9545454545454546]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.5874125874125875, 1.2587412587412588, 3.8, 0.9727891156462585]","[0, 0, 10.180327868852459, 2.1639344262295084, 3.5, 1.2708333333333333]","[0, 0, 6.532258064516129, 1.693548387096774, 8.5, 2.2962962962962963]"
103,2017-08-11,20170811HTKT0,"[0, 0, 27.0, 6.0, 0, 0.16666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.072254335260116, 1.3092485549132948, 6.714285714285714, 5.766666666666667]","[0, 1, 4.5, 1.4259259259259258, 2.380952380952381, 1.1020408163265305]","[0, 0, 6.102739726027397, 1.5616438356164384, 0.9, 3.476190476190476]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.59375, 1.6, 1.3333333333333333]","[0, 0, 15.1875, 2.8125, 0.5, 0.8888888888888888]","[0, 1, 4.78125, 1.53125, 1.5625, 1.032258064516129]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.49748743718593, 1.8391959798994977, 1.4482758620689655, 3.685185185185185]","[1, 0, 7.762499999999999, 1.8187499999999999, 1.5263157894736843, 2.4242424242424243]","[0, 1, 3.545454545454546, 1.121212121212121, 3.0, 0.9428571428571428]","[0, 0, 7.9411764705882355, 1.588235294117647, 5.0, 0.8717948717948718]","[0, 0, 2.934782608695652, 1.1331521739130435, 4.375, 6.4561403508771935]","[0, 0, 6.46875, 1.84375, 1.05, 1.6842105263157894]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.117647058823529, 1.6764705882352942, 1.5, 5.666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.571428571428571, 1.2857142857142858, 1.7142857142857142, 0.9545454545454546]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.537931034482759, 1.2620689655172412, 3.5454545454545454, 0.9666666666666667]","[0, 0, 10.180327868852459, 2.1639344262295084, 3.5, 1.2708333333333333]","[0, 0, 6.532258064516129, 1.693548387096774, 8.5, 2.2962962962962963]"
104,2017-08-12,20170812KTSK0,"[0, 1, 5.4, 2.4, 2, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.072254335260116, 1.3092485549132948, 6.714285714285714, 5.766666666666667]","[0, 0, 4.5, 1.4259259259259258, 2.380952380952381, 1.1020408163265305]","[0, 0, 6.102739726027397, 1.5616438356164384, 0.9, 3.476190476190476]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.59375, 1.6, 1.3333333333333333]","[0, 0, 15.1875, 2.8125, 0.5, 0.8888888888888888]","[0, 0, 4.78125, 1.53125, 1.5625, 1.032258064516129]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.49748743718593, 1.8391959798994977, 1.4482758620689655, 3.685185185185185]","[0, 0, 7.762499999999999, 1.8187499999999999, 1.5263157894736843, 2.4242424242424243]","[0, 0, 3.545454545454546, 1.121212121212121, 3.0, 0.9428571428571428]","[0, 0, 7.9411764705882355, 1.588235294117647, 5.0, 0.8717948717948718]","[0, 0, 2.934782608695652, 1.1331521739130435, 4.375, 6.4561403508771935]","[0, 0, 6.46875, 1.84375, 1.05, 1.6842105263157894]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.233846153846153, 1.6800000000000002, 1.5, 5.701754385964912]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.230769230769231, 1.3846153846153846, 1.5, 0.9420289855072465]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.537931034482759, 1.2620689655172412, 3.5454545454545454, 0.9666666666666667]","[0, 0, 10.180327868852459, 2.1639344262295084, 3.5, 1.2708333333333333]","[0, 1, 6.857142857142857, 1.7142857142857142, 8.5, 2.1]"
105,2017-08-13,20170813KTSK0,"[0, 0, 5.4, 2.4, 2, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.929155313351499, 1.2915531335149864, 7.214285714285714, 5.825396825396825]","[0, 0, 4.5, 1.4259259259259258, 2.380952380952381, 1.1020408163265305]","[0, 0, 6.102739726027397, 1.5616438356164384, 0.9, 3.476190476190476]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.59375, 1.6, 1.3333333333333333]","[0, 0, 15.1875, 2.8125, 0.5, 0.8888888888888888]","[0, 1, 4.683673469387755, 1.5, 1.5625, 1.0208333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.49748743718593, 1.8391959798994977, 1.4482758620689655, 3.685185185185185]","[0, 0, 7.762499999999999, 1.8187499999999999, 1.5263157894736843, 2.4242424242424243]","[0, 0, 3.545454545454546, 1.121212121212121, 3.0, 0.9428571428571428]","[0, 0, 7.9411764705882355, 1.588235294117647, 5.0, 0.8717948717948718]","[0, 0, 2.934782608695652, 1.1331521739130435, 4.375, 6.4561403508771935]","[0, 0, 6.46875, 1.84375, 1.05, 1.6842105263157894]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.233846153846153, 1.6800000000000002, 1.5, 5.701754385964912]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.6461538461538465, 1.4307692307692308, 1.3333333333333333, 0.9027777777777778]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.3973509933774837, 1.2715231788079469, 3.5, 0.9869281045751634]","[0, 0, 10.180327868852459, 2.1639344262295084, 3.5, 1.2708333333333333]","[0, 0, 6.857142857142857, 1.7142857142857142, 8.5, 2.1]"
106,2017-08-16,20170816KTLG0,"[0, 0, 5.4, 2.4, 2, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.929155313351499, 1.2915531335149864, 7.214285714285714, 5.825396825396825]","[0, 1, 4.879518072289157, 1.5, 2.260869565217391, 1.1066666666666667]","[0, 0, 6.102739726027397, 1.5616438356164384, 0.9, 3.476190476190476]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.59375, 1.6, 1.3333333333333333]","[0, 0, 15.1875, 2.8125, 0.5, 0.8888888888888888]","[0, 1, 4.544554455445545, 1.4851485148514854, 1.6875, 1.02020202020202]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.49748743718593, 1.8391959798994977, 1.4482758620689655, 3.685185185185185]","[0, 0, 7.762499999999999, 1.8187499999999999, 1.5263157894736843, 2.4242424242424243]","[0, 1, 3.9705882352941178, 1.1764705882352942, 2.9, 0.9444444444444444]","[0, 0, 7.9411764705882355, 1.588235294117647, 5.0, 0.8717948717948718]","[1, 0, 2.953125, 1.1640625, 4.153846153846154, 6.4]","[0, 0, 6.46875, 1.84375, 1.05, 1.6842105263157894]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.233846153846153, 1.6800000000000002, 1.5, 5.701754385964912]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.6461538461538465, 1.4307692307692308, 1.3333333333333333, 0.9027777777777778]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.331168831168831, 1.2857142857142856, 3.5833333333333335, 0.9871794871794872]","[0, 0, 10.180327868852459, 2.1639344262295084, 3.5, 1.2708333333333333]","[0, 0, 6.857142857142857, 1.7142857142857142, 8.5, 2.1]"
107,2017-08-17,20170817SSKT0,"[0, 0, 5.4, 2.4, 2, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.929155313351499, 1.2915531335149864, 7.214285714285714, 5.825396825396825]","[0, 1, 4.879518072289157, 1.5180722891566265, 2.1666666666666665, 1.084967320261438]","[0, 1, 6.3630573248407645, 1.6433121019108279, 1.0, 3.488888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.59375, 1.6, 1.3333333333333333]","[0, 0, 15.1875, 2.8125, 0.5, 0.8888888888888888]","[0, 0, 4.544554455445545, 1.4851485148514854, 1.6875, 1.02020202020202]","[0, 0, 0, 0, 0, 0]","[1, 0, 9.55188679245283, 1.8537735849056602, 1.5172413793103448, 3.7192982456140355]","[0, 0, 7.762499999999999, 1.8187499999999999, 1.5263157894736843, 2.4242424242424243]","[0, 0, 3.9705882352941178, 1.1764705882352942, 2.9, 0.9444444444444444]","[0, 0, 7.9411764705882355, 1.588235294117647, 5.0, 0.8717948717948718]","[0, 0, 2.953125, 1.1640625, 4.153846153846154, 6.4]","[0, 0, 6.46875, 1.84375, 1.05, 1.6842105263157894]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.233846153846153, 1.6800000000000002, 1.5, 5.701754385964912]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 0.0, 0.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.352941176470588, 1.3676470588235294, 1.3333333333333333, 0.9066666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.331168831168831, 1.2857142857142856, 3.5833333333333335, 0.9871794871794872]","[0, 0, 10.180327868852459, 2.1639344262295084, 3.5, 1.2708333333333333]","[0, 0, 6.857142857142857, 1.7142857142857142, 8.5, 2.1]"
108,2017-08-18,20170818SSKT0,"[0, 0, 5.4, 2.4, 2, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.929155313351499, 1.2915531335149864, 7.214285714285714, 5.825396825396825]","[0, 0, 4.879518072289157, 1.5180722891566265, 2.1666666666666665, 1.084967320261438]","[0, 0, 6.3630573248407645, 1.6433121019108279, 1.0, 3.488888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.59375, 1.6, 1.3333333333333333]","[0, 0, 15.1875, 2.8125, 0.5, 0.8888888888888888]","[0, 1, 4.371428571428572, 1.4857142857142858, 1.588235294117647, 1.0294117647058822]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.55188679245283, 1.8537735849056602, 1.5172413793103448, 3.7192982456140355]","[0, 0, 7.762499999999999, 1.8187499999999999, 1.5263157894736843, 2.4242424242424243]","[0, 1, 3.9705882352941178, 1.2058823529411764, 2.9, 0.918918918918919]","[0, 0, 7.9411764705882355, 1.588235294117647, 5.0, 0.8717948717948718]","[0, 0, 2.953125, 1.1640625, 4.153846153846154, 6.4]","[0, 0, 6.46875, 1.84375, 1.05, 1.6842105263157894]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.19533527696793, 1.6880466472303208, 1.511111111111111, 5.716666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 0.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.352941176470588, 1.3676470588235294, 1.3333333333333333, 0.9066666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.4394904458598727, 1.2993630573248407, 3.3076923076923075, 0.9874213836477987]","[0, 0, 10.180327868852459, 2.1639344262295084, 3.5, 1.2708333333333333]","[0, 0, 6.857142857142857, 1.7142857142857142, 8.5, 2.1]"
109,2017-08-19,20170819OBKT0,"[0, 0, 5.4, 2.4, 2, 0.5555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.929155313351499, 1.2915531335149864, 7.214285714285714, 5.825396825396825]","[0, 0, 4.879518072289157, 1.5180722891566265, 2.1666666666666665, 1.084967320261438]","[0, 1, 6.58125, 1.7062499999999998, 0.96875, 3.3333333333333335]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.0625, 1.59375, 1.6, 1.3333333333333333]","[0, 0, 15.1875, 2.8125, 0.5, 0.8888888888888888]","[0, 0, 4.371428571428572, 1.4857142857142858, 1.588235294117647, 1.0294117647058822]","[0, 0, 0, 0, 0, 0]","[0, 0, 9.55188679245283, 1.8537735849056602, 1.5172413793103448, 3.7192982456140355]","[1, 0, 7.691860465116279, 1.7965116279069766, 1.5, 2.4927536231884058]","[0, 0, 3.9705882352941178, 1.2058823529411764, 2.9, 0.918918918918919]","[0, 0, 7.9411764705882355, 1.588235294117647, 5.0, 0.8717948717948718]","[0, 0, 2.953125, 1.1640625, 4.153846153846154, 6.4]","[0, 0, 6.46875, 1.84375, 1.05, 1.6842105263157894]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.19533527696793, 1.6880466472303208, 1.511111111111111, 5.716666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 0.0, 0.0, 1, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.084507042253521, 1.3098591549295775, 1.3333333333333333, 0.9102564102564104]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4394904458598727, 1.2993630573248407, 3.3076923076923075, 0.9874213836477987]","[0, 0, 10.180327868852459, 2.1639344262295084, 3.5, 1.2708333333333333]","[0, 1, 7.061538461538462, 1.7076923076923076, 8.5, 1.9696969696969697]"
