,date,game_key,이승현,김현우,김대우,심창민,임현준,황수범,안성무,윤대경,안규현,이수민,구준범,이케빈,최충연,김승현,임대한,최지광,레나도,페트릭,장지훈,김시현,신용운,우규민,윤성환,박근홍,장원삼,김기태,백정현,장필준,정인욱,박민규,김동호,권오준
128,2017-09-08,20170908SSLT0,"[0, 0, 5.4, 2.04, 1.0, 1.0416666666666667]","[0, 0, 6.517241379310345, 1.5517241379310345, 5.0, 1.380952380952381]","[0, 0, 9.682758620689656, 1.9241379310344826, 1.08, 2.013888888888889]","[0, 0, 4.430769230769231, 1.2615384615384615, 2.5142857142857142, 1.1206896551724137]","[0, 0, 4.354838709677419, 1.3548387096774193, 0.75, 1.0333333333333334]","[0, 0, 9.878048780487804, 2.1951219512195124, 1.3333333333333333, 2.7333333333333334]","[0, 0, 8.4375, 2.15625, 0.8, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.427947598253274, 1.834061135371179, 1.675, 2.063063063063063]","[0, 0, 5.815384615384616, 1.9153846153846152, 1.15625, 1.0833333333333335]","[0, 0, 8.678571428571429, 2.571428571428571, 1.25, 1.3333333333333335]","[0, 0, 7.105263157894736, 2.1578947368421053, 1.1111111111111112, 2.375]","[0, 0, 6.319148936170213, 1.8936170212765957, 1.0384615384615385, 4.7]","[1, 0, 5.741379310344827, 1.6379310344827587, 1.608695652173913, 5.523809523809524]","[0, 0, 0.0, 0.8571428571428571, 5.0, 0.7777777777777778]","[0, 0, 10.028571428571428, 2.4857142857142858, 0.6, 1.1666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.215909090909091, 1.372159090909091, 4.7368421052631575, 5.101449275362318]","[0, 0, 4.260127931769723, 1.2473347547974414, 3.6774193548387095, 6.253333333333334]","[0, 1, 6.967741935483871, 1.4516129032258063, 1.1111111111111112, 0.7948717948717949]","[0, 0, 5.785714285714286, 1.6785714285714286, 2.8125, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.935222672064777, 1.408906882591093, 2.689655172413793, 2.7444444444444445]","[0, 0, 4.142045454545455, 1.3806818181818183, 3.1904761904761907, 1.2753623188405796]","[0, 0, 9.553846153846154, 1.9384615384615385, 1.4166666666666667, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.877358490566038, 2.0094339622641506, 0.7619047619047619, 1.8596491228070178]","[0, 1, 5.475524475524475, 1.3006993006993008, 3.6923076923076925, 1.2543859649122806]"
129,2017-09-09,20170909SSHT0,"[0, 0, 5.4, 2.04, 1.0, 1.0416666666666667]","[0, 0, 6.517241379310345, 1.5517241379310345, 5.0, 1.380952380952381]","[0, 0, 9.682758620689656, 1.9241379310344826, 1.08, 2.013888888888889]","[0, 1, 4.298507462686567, 1.2537313432835822, 2.5277777777777777, 1.1355932203389831]","[0, 0, 4.354838709677419, 1.3548387096774193, 0.75, 1.0333333333333334]","[1, 0, 8.196428571428571, 1.9285714285714284, 1.7777777777777777, 3.111111111111111]","[0, 0, 8.4375, 2.15625, 0.8, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.427947598253274, 1.834061135371179, 1.675, 2.063063063063063]","[0, 0, 5.815384615384616, 1.9153846153846152, 1.15625, 1.0833333333333335]","[0, 0, 8.678571428571429, 2.571428571428571, 1.25, 1.3333333333333335]","[0, 0, 7.105263157894736, 2.1578947368421053, 1.1111111111111112, 2.375]","[0, 0, 6.319148936170213, 1.8936170212765957, 1.0384615384615385, 4.7]","[0, 0, 5.741379310344827, 1.6379310344827587, 1.608695652173913, 5.523809523809524]","[0, 0, 0.0, 0.8571428571428571, 5.0, 0.7777777777777778]","[0, 0, 10.028571428571428, 2.4857142857142858, 0.6, 1.1666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.215909090909091, 1.372159090909091, 4.7368421052631575, 5.101449275362318]","[0, 0, 4.260127931769723, 1.2473347547974414, 3.6774193548387095, 6.253333333333334]","[0, 1, 6.75, 1.40625, 1.2222222222222223, 0.7619047619047619]","[0, 0, 5.785714285714286, 1.6785714285714286, 2.8125, 1.3333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.120481927710844, 1.4337349397590362, 2.6, 2.6774193548387095]","[0, 1, 4.223463687150838, 1.4078212290502794, 3.1363636363636362, 1.2695035460992907]","[0, 0, 9.553846153846154, 1.9384615384615385, 1.4166666666666667, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.877358490566038, 2.0094339622641506, 0.7619047619047619, 1.8596491228070178]","[0, 0, 5.475524475524475, 1.3006993006993008, 3.6923076923076925, 1.2543859649122806]"
130,2017-09-10,20170910SSHT0,"[0, 0, 5.4, 2.04, 1.0, 1.0416666666666667]","[0, 0, 6.517241379310345, 1.5517241379310345, 5.0, 1.380952380952381]","[0, 0, 9.682758620689656, 1.9241379310344826, 1.08, 2.013888888888889]","[0, 0, 4.298507462686567, 1.2537313432835822, 2.5277777777777777, 1.1355932203389831]","[0, 0, 4.354838709677419, 1.3548387096774193, 0.75, 1.0333333333333334]","[0, 0, 8.196428571428571, 1.9285714285714284, 1.7777777777777777, 3.111111111111111]","[0, 0, 8.4375, 2.15625, 0.8, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.427947598253274, 1.834061135371179, 1.675, 2.063063063063063]","[0, 0, 5.815384615384616, 1.9153846153846152, 1.15625, 1.0833333333333335]","[0, 0, 8.678571428571429, 2.571428571428571, 1.25, 1.3333333333333335]","[0, 0, 7.105263157894736, 2.1578947368421053, 1.1111111111111112, 2.375]","[0, 0, 6.319148936170213, 1.8936170212765957, 1.0384615384615385, 4.7]","[0, 0, 5.741379310344827, 1.6379310344827587, 1.608695652173913, 5.523809523809524]","[0, 0, 0.0, 0.8571428571428571, 5.0, 0.7777777777777778]","[0, 0, 10.028571428571428, 2.4857142857142858, 0.6, 1.1666666666666665]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.29700272479564, 1.4059945504087195, 4.043478260869565, 5.097222222222222]","[0, 0, 4.260127931769723, 1.2473347547974414, 3.6774193548387095, 6.253333333333334]","[0, 1, 6.75, 1.5, 1.2222222222222223, 0.711111111111111]","[0, 1, 5.842105263157895, 1.6842105263157894, 2.8125, 1.3255813953488371]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.120481927710844, 1.4337349397590362, 2.6, 2.6774193548387095]","[0, 1, 4.153846153846154, 1.4010989010989012, 3.1818181818181817, 1.2638888888888888]","[0, 0, 9.553846153846154, 1.9384615384615385, 1.4166666666666667, 3.611111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.877358490566038, 2.0094339622641506, 0.7619047619047619, 1.8596491228070178]","[0, 1, 5.510204081632653, 1.3061224489795917, 3.5714285714285716, 1.2564102564102564]"
131,2017-09-12,20170912HHSS0,"[0, 1, 5.25974025974026, 1.987012987012987, 1.0, 1.0266666666666666]","[0, 0, 6.517241379310345, 1.5517241379310345, 5.0, 1.380952380952381]","[0, 0, 9.682758620689656, 1.9241379310344826, 1.08, 2.013888888888889]","[0, 0, 4.298507462686567, 1.2537313432835822, 2.5277777777777777, 1.1355932203389831]","[0, 0, 4.354838709677419, 1.3548387096774193, 0.75, 1.0333333333333334]","[0, 0, 8.196428571428571, 1.9285714285714284, 1.7777777777777777, 3.111111111111111]","[0, 0, 8.4375, 2.15625, 0.8, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.331896551724139, 1.8362068965517242, 1.6829268292682926, 2.0350877192982453]","[0, 0, 5.815384615384616, 1.9153846153846152, 1.15625, 1.0833333333333335]","[0, 0, 8.678571428571429, 2.571428571428571, 1.25, 1.3333333333333335]","[0, 0, 7.105263157894736, 2.1578947368421053, 1.1111111111111112, 2.375]","[0, 0, 6.319148936170213, 1.8936170212765957, 1.0384615384615385, 4.7]","[0, 0, 5.741379310344827, 1.6379310344827587, 1.608695652173913, 5.523809523809524]","[0, 0, 0.0, 0.8571428571428571, 5.0, 0.7777777777777778]","[0, 0, 10.028571428571428, 2.4857142857142858, 0.6, 1.1666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.29700272479564, 1.4059945504087195, 4.043478260869565, 5.097222222222222]","[0, 0, 4.260127931769723, 1.2473347547974414, 3.6774193548387095, 6.253333333333334]","[0, 1, 6.352941176470588, 1.4117647058823528, 1.2222222222222223, 0.7083333333333334]","[0, 0, 5.842105263157895, 1.6842105263157894, 2.8125, 1.3255813953488371]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.120481927710844, 1.4337349397590362, 2.6, 2.6774193548387095]","[0, 0, 4.153846153846154, 1.4010989010989012, 3.1818181818181817, 1.2638888888888888]","[1, 0, 8.0, 1.7777777777777777, 1.6153846153846154, 3.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.877358490566038, 2.0094339622641506, 0.7619047619047619, 1.8596491228070178]","[0, 0, 5.510204081632653, 1.3061224489795917, 3.5714285714285716, 1.2564102564102564]"
132,2017-09-13,20170913HHSS0,"[0, 0, 5.25974025974026, 1.987012987012987, 1.0, 1.0266666666666666]","[0, 0, 6.517241379310345, 1.5517241379310345, 5.0, 1.380952380952381]","[0, 0, 9.682758620689656, 1.9241379310344826, 1.08, 2.013888888888889]","[0, 0, 4.298507462686567, 1.2537313432835822, 2.5277777777777777, 1.1355932203389831]","[0, 0, 4.354838709677419, 1.3548387096774193, 0.75, 1.0333333333333334]","[0, 0, 8.196428571428571, 1.9285714285714284, 1.7777777777777777, 3.111111111111111]","[0, 0, 8.4375, 2.15625, 0.8, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.331896551724139, 1.8362068965517242, 1.6829268292682926, 2.0350877192982453]","[0, 0, 5.815384615384616, 1.9153846153846152, 1.15625, 1.0833333333333335]","[0, 0, 8.678571428571429, 2.571428571428571, 1.25, 1.3333333333333335]","[0, 0, 7.105263157894736, 2.1578947368421053, 1.1111111111111112, 2.375]","[0, 0, 6.319148936170213, 1.8936170212765957, 1.0384615384615385, 4.7]","[0, 0, 5.741379310344827, 1.6379310344827587, 1.608695652173913, 5.523809523809524]","[0, 0, 0.0, 0.8571428571428571, 5.0, 0.7777777777777778]","[0, 1, 9.236842105263158, 2.368421052631579, 0.7, 1.1515151515151514]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.29700272479564, 1.4059945504087195, 4.043478260869565, 5.097222222222222]","[1, 0, 4.324435318275154, 1.2566735112936345, 3.606060606060606, 6.243589743589744]","[0, 1, 6.0, 1.3333333333333333, 1.2222222222222223, 0.7058823529411765]","[0, 0, 5.842105263157895, 1.6842105263157894, 2.8125, 1.3255813953488371]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.120481927710844, 1.4337349397590362, 2.6, 2.6774193548387095]","[0, 0, 4.153846153846154, 1.4010989010989012, 3.1818181818181817, 1.2638888888888888]","[0, 0, 8.0, 1.7777777777777777, 1.6153846153846154, 3.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.877358490566038, 2.0094339622641506, 0.7619047619047619, 1.8596491228070178]","[0, 1, 5.364238410596026, 1.2913907284768211, 3.642857142857143, 1.2583333333333333]"
133,2017-09-14,20170914SSNC0,"[0, 1, 4.879518072289157, 1.8433734939759034, 1.0454545454545454, 1.064102564102564]","[0, 0, 6.517241379310345, 1.5517241379310345, 5.0, 1.380952380952381]","[0, 0, 9.682758620689656, 1.9241379310344826, 1.08, 2.013888888888889]","[0, 1, 4.3463414634146345, 1.273170731707317, 2.4473684210526314, 1.1388888888888888]","[0, 0, 4.354838709677419, 1.3548387096774193, 0.75, 1.0333333333333334]","[0, 0, 8.196428571428571, 1.9285714285714284, 1.7777777777777777, 3.111111111111111]","[0, 0, 8.4375, 2.15625, 0.8, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.331896551724139, 1.8362068965517242, 1.6829268292682926, 2.0350877192982453]","[0, 0, 5.815384615384616, 1.9153846153846152, 1.15625, 1.0833333333333335]","[0, 0, 8.678571428571429, 2.571428571428571, 1.25, 1.3333333333333335]","[0, 0, 7.105263157894736, 2.1578947368421053, 1.1111111111111112, 2.375]","[0, 0, 6.319148936170213, 1.8936170212765957, 1.0384615384615385, 4.7]","[1, 0, 5.85989010989011, 1.6730769230769231, 1.6041666666666667, 5.515151515151515]","[0, 0, 0.0, 0.8571428571428571, 5.0, 0.7777777777777778]","[0, 0, 9.236842105263158, 2.368421052631579, 0.7, 1.1515151515151514]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.29700272479564, 1.4059945504087195, 4.043478260869565, 5.097222222222222]","[0, 0, 4.324435318275154, 1.2566735112936345, 3.606060606060606, 6.243589743589744]","[0, 1, 5.684210526315789, 1.2631578947368423, 1.3333333333333333, 0.7037037037037037]","[0, 1, 5.9491525423728815, 1.694915254237288, 2.9375, 1.3409090909090908]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.120481927710844, 1.4337349397590362, 2.6, 2.6774193548387095]","[0, 1, 4.0864864864864865, 1.427027027027027, 3.0869565217391304, 1.258503401360544]","[0, 0, 8.0, 1.7777777777777777, 1.6153846153846154, 3.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.877358490566038, 2.0094339622641506, 0.7619047619047619, 1.8596491228070178]","[0, 1, 5.25974025974026, 1.2662337662337662, 3.7857142857142856, 1.2520325203252034]"
134,2017-09-15,20170915SSNC0,"[0, 0, 4.879518072289157, 1.8433734939759034, 1.0454545454545454, 1.064102564102564]","[0, 0, 6.517241379310345, 1.5517241379310345, 5.0, 1.380952380952381]","[0, 0, 9.682758620689656, 1.9241379310344826, 1.08, 2.013888888888889]","[0, 0, 4.3463414634146345, 1.273170731707317, 2.4473684210526314, 1.1388888888888888]","[0, 0, 4.354838709677419, 1.3548387096774193, 0.75, 1.0333333333333334]","[0, 0, 8.196428571428571, 1.9285714285714284, 1.7777777777777777, 3.111111111111111]","[0, 0, 8.4375, 2.15625, 0.8, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.343096234309623, 1.8577405857740585, 1.6136363636363635, 2.042735042735043]","[0, 0, 5.815384615384616, 1.9153846153846152, 1.15625, 1.0833333333333335]","[0, 1, 9.642857142857142, 3.0, 0.9090909090909091, 1.1666666666666667]","[0, 0, 7.105263157894736, 2.1578947368421053, 1.1111111111111112, 2.375]","[0, 0, 6.319148936170213, 1.8936170212765957, 1.0384615384615385, 4.7]","[0, 0, 5.85989010989011, 1.6730769230769231, 1.6041666666666667, 5.515151515151515]","[0, 0, 0.0, 0.8571428571428571, 5.0, 0.7777777777777778]","[0, 0, 9.236842105263158, 2.368421052631579, 0.7, 1.1515151515151514]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.29700272479564, 1.4059945504087195, 4.043478260869565, 5.097222222222222]","[0, 0, 4.324435318275154, 1.2566735112936345, 3.606060606060606, 6.243589743589744]","[0, 0, 5.684210526315789, 1.2631578947368423, 1.3333333333333333, 0.7037037037037037]","[0, 0, 5.9491525423728815, 1.694915254237288, 2.9375, 1.3409090909090908]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.976744186046512, 1.4186046511627908, 2.6666666666666665, 2.6875]","[0, 0, 4.0864864864864865, 1.427027027027027, 3.0869565217391304, 1.258503401360544]","[0, 0, 8.0, 1.7777777777777777, 1.6153846153846154, 3.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.877358490566038, 2.0094339622641506, 0.7619047619047619, 1.8596491228070178]","[0, 0, 5.25974025974026, 1.2662337662337662, 3.7857142857142856, 1.2520325203252034]"
135,2017-09-16,20170916OBSS0,"[0, 1, 4.655172413793104, 1.793103448275862, 1.0909090909090908, 1.0740740740740742]","[0, 0, 6.517241379310345, 1.5517241379310345, 5.0, 1.380952380952381]","[0, 0, 9.682758620689656, 1.9241379310344826, 1.08, 2.013888888888889]","[0, 0, 4.3463414634146345, 1.273170731707317, 2.4473684210526314, 1.1388888888888888]","[0, 0, 4.354838709677419, 1.3548387096774193, 0.75, 1.0333333333333334]","[1, 0, 7.985915492957746, 1.816901408450704, 1.5, 3.380952380952381]","[0, 0, 8.4375, 2.15625, 0.8, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.343096234309623, 1.8577405857740585, 1.6136363636363635, 2.042735042735043]","[0, 0, 5.815384615384616, 1.9153846153846152, 1.15625, 1.0833333333333335]","[0, 0, 9.642857142857142, 3.0, 0.9090909090909091, 1.1666666666666667]","[0, 0, 7.105263157894736, 2.1578947368421053, 1.1111111111111112, 2.375]","[0, 0, 6.319148936170213, 1.8936170212765957, 1.0384615384615385, 4.7]","[0, 0, 5.85989010989011, 1.6730769230769231, 1.6041666666666667, 5.515151515151515]","[0, 0, 0.0, 0.8571428571428571, 5.0, 0.7777777777777778]","[0, 1, 9.0, 2.2857142857142856, 0.6363636363636364, 1.1666666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.29700272479564, 1.4059945504087195, 4.043478260869565, 5.097222222222222]","[0, 0, 4.324435318275154, 1.2566735112936345, 3.606060606060606, 6.243589743589744]","[0, 0, 5.684210526315789, 1.2631578947368423, 1.3333333333333333, 0.7037037037037037]","[0, 1, 5.88268156424581, 1.7094972067039107, 3.0, 1.325925925925926]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.976744186046512, 1.4186046511627908, 2.6666666666666665, 2.6875]","[0, 0, 4.0864864864864865, 1.427027027027027, 3.0869565217391304, 1.258503401360544]","[0, 0, 8.0, 1.7777777777777777, 1.6153846153846154, 3.857142857142857]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.877358490566038, 2.0094339622641506, 0.7619047619047619, 1.8596491228070178]","[0, 0, 5.25974025974026, 1.2662337662337662, 3.7857142857142856, 1.2520325203252034]"
136,2017-09-17,20170917OBSS0,"[0, 0, 4.655172413793104, 1.793103448275862, 1.0909090909090908, 1.0740740740740742]","[0, 0, 6.517241379310345, 1.5517241379310345, 5.0, 1.380952380952381]","[0, 0, 9.682758620689656, 1.9241379310344826, 1.08, 2.013888888888889]","[0, 1, 4.242857142857143, 1.2857142857142858, 2.526315789473684, 1.1475409836065573]","[0, 0, 4.354838709677419, 1.3548387096774193, 0.75, 1.0333333333333334]","[0, 0, 7.985915492957746, 1.816901408450704, 1.5, 3.380952380952381]","[0, 0, 8.4375, 2.15625, 0.8, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.343096234309623, 1.8577405857740585, 1.6136363636363635, 2.042735042735043]","[0, 0, 5.815384615384616, 1.9153846153846152, 1.15625, 1.0833333333333335]","[0, 1, 7.9411764705882355, 2.735294117647059, 0.8461538461538461, 1.2592592592592593]","[0, 0, 7.105263157894736, 2.1578947368421053, 1.1111111111111112, 2.375]","[0, 0, 6.319148936170213, 1.8936170212765957, 1.0384615384615385, 4.7]","[0, 0, 5.85989010989011, 1.6730769230769231, 1.6041666666666667, 5.515151515151515]","[0, 0, 0.0, 0.8571428571428571, 5.0, 0.7777777777777778]","[0, 1, 8.4, 2.2, 0.8181818181818182, 1.1538461538461537]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.29700272479564, 1.4059945504087195, 4.043478260869565, 5.097222222222222]","[0, 0, 4.324435318275154, 1.2566735112936345, 3.606060606060606, 6.243589743589744]","[0, 1, 5.538461538461538, 1.3076923076923077, 1.3333333333333333, 0.6842105263157895]","[0, 0, 5.88268156424581, 1.7094972067039107, 3.0, 1.325925925925926]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.976744186046512, 1.4186046511627908, 2.6666666666666665, 2.6875]","[0, 1, 4.164893617021277, 1.4361702127659575, 3.0, 1.2533333333333332]","[1, 0, 8.129032258064516, 1.7741935483870968, 2.0, 3.875]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.877358490566038, 2.0094339622641506, 0.7619047619047619, 1.8596491228070178]","[0, 1, 5.0625, 1.2375, 3.857142857142857, 1.26984126984127]"
137,2017-09-21,20170921LGSS0,"[0, 1, 4.935483870967742, 1.8064516129032258, 1.1363636363636365, 1.1071428571428572]","[0, 0, 6.517241379310345, 1.5517241379310345, 5.0, 1.380952380952381]","[0, 0, 9.682758620689656, 1.9241379310344826, 1.08, 2.013888888888889]","[0, 1, 4.309859154929577, 1.2816901408450705, 2.5526315789473686, 1.1451612903225807]","[0, 0, 4.354838709677419, 1.3548387096774193, 0.75, 1.0333333333333334]","[0, 0, 7.985915492957746, 1.816901408450704, 1.5, 3.380952380952381]","[0, 0, 8.4375, 2.15625, 0.8, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.383673469387755, 1.8734693877551019, 1.5869565217391304, 2.041666666666667]","[0, 0, 5.815384615384616, 1.9153846153846152, 1.15625, 1.0833333333333335]","[0, 0, 7.9411764705882355, 2.735294117647059, 0.8461538461538461, 1.2592592592592593]","[0, 0, 7.105263157894736, 2.1578947368421053, 1.1111111111111112, 2.375]","[0, 0, 6.319148936170213, 1.8936170212765957, 1.0384615384615385, 4.7]","[0, 0, 5.85989010989011, 1.6730769230769231, 1.6041666666666667, 5.515151515151515]","[0, 0, 0.0, 0.8571428571428571, 5.0, 0.7777777777777778]","[0, 0, 8.4, 2.2, 0.8181818181818182, 1.1538461538461537]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.29700272479564, 1.4059945504087195, 4.043478260869565, 5.097222222222222]","[1, 0, 4.3841584158415845, 1.2534653465346535, 3.5142857142857142, 6.234567901234568]","[0, 0, 5.538461538461538, 1.3076923076923077, 1.3333333333333333, 0.6842105263157895]","[0, 0, 5.88268156424581, 1.7094972067039107, 3.0, 1.325925925925926]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.976744186046512, 1.4186046511627908, 2.6666666666666665, 2.6875]","[0, 0, 4.164893617021277, 1.4361702127659575, 3.0, 1.2533333333333332]","[0, 0, 8.129032258064516, 1.7741935483870968, 2.0, 3.875]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.877358490566038, 2.0094339622641506, 0.7619047619047619, 1.8596491228070178]","[0, 0, 5.0625, 1.2375, 3.857142857142857, 1.26984126984127]"
138,2017-09-22,20170922LGSS0,"[0, 0, 4.935483870967742, 1.8064516129032258, 1.1363636363636365, 1.1071428571428572]","[0, 0, 6.517241379310345, 1.5517241379310345, 5.0, 1.380952380952381]","[0, 0, 9.682758620689656, 1.9241379310344826, 1.08, 2.013888888888889]","[0, 0, 4.309859154929577, 1.2816901408450705, 2.5526315789473686, 1.1451612903225807]","[0, 0, 4.354838709677419, 1.3548387096774193, 0.75, 1.0333333333333334]","[0, 0, 7.985915492957746, 1.816901408450704, 1.5, 3.380952380952381]","[0, 0, 8.4375, 2.15625, 0.8, 2.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.383673469387755, 1.8734693877551019, 1.5869565217391304, 2.041666666666667]","[0, 0, 5.815384615384616, 1.9153846153846152, 1.15625, 1.0833333333333335]","[0, 1, 7.297297297297297, 2.5945945945945943, 0.9230769230769231, 1.2333333333333334]","[0, 1, 6.75, 2.2, 0.9523809523809523, 2.2222222222222223]","[0, 0, 6.319148936170213, 1.8936170212765957, 1.0384615384615385, 4.7]","[0, 0, 5.85989010989011, 1.6730769230769231, 1.6041666666666667, 5.515151515151515]","[0, 0, 0.0, 0.8571428571428571, 5.0, 0.7777777777777778]","[0, 1, 8.836363636363636, 2.1272727272727274, 1.0833333333333333, 1.3095238095238095]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.29700272479564, 1.4059945504087195, 4.043478260869565, 5.097222222222222]","[0, 0, 4.3841584158415845, 1.2534653465346535, 3.5142857142857142, 6.234567901234568]","[0, 1, 9.878048780487804, 1.7560975609756098, 1.0833333333333333, 0.6833333333333333]","[0, 1, 5.7142857142857135, 1.6984126984126984, 3.25, 1.3695652173913044]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.8571428571428568, 1.4065934065934067, 2.59375, 2.757575757575758]","[0, 1, 4.2408376963350785, 1.4764397905759163, 3.0, 1.2483660130718954]","[0, 0, 8.129032258064516, 1.7741935483870968, 2.0, 3.875]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.877358490566038, 2.0094339622641506, 0.7619047619047619, 1.8596491228070178]","[0, 0, 5.0625, 1.2375, 3.857142857142857, 1.26984126984127]"
