,date,game_key,김대유,박종훈,문광은,이상백,이정담,서진용,정영일,임치영,문승원,세든,김정빈,조영우,이건욱,박민호,김정민,조한욱,박세웅,켈리,유상화,허웅,김찬호,라라,정동윤,김주한,이승호,채병용,전병두,김승회,임준혁,윤희상,신재웅,박정배,전유수,원용묵,박희수,김광현,윤석주,김태훈
97,2016-08-03,20160803SSSK0,"[0, 0, 0, 0, 0, 0]","[1, 0, 5.628975265017668, 1.7173144876325088, 1.1129032258064515, 4.964912280701754]","[0, 0, 10.2, 2.2666666666666666, 2.0, 0.9375]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.9285714285714284, 1.0714285714285714, 0.0, 0.9333333333333333]","[0, 0, 5.785714285714286, 1.7142857142857142, 1.2, 1.1666666666666667]","[0, 0, 2.4107142857142856, 0.9107142857142857, 1.5555555555555556, 1.0370370370370372]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8789808917197455, 1.8535031847133756, 1.2857142857142858, 4.0256410256410255]","[0, 0, 5.033898305084746, 1.4915254237288136, 2.625, 5.363636363636363]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.425, 2.2, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 0.6666666666666666, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4615384615384612, 1.353846153846154, 2.3947368421052633, 6.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.6129032258064515, 1.064516129032258, 5.0, 3.4444444444444446]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.704225352112676, 1.436619718309859, 2.4285714285714284, 1.3148148148148149]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.5783132530120483, 1.2650602409638554, 2.5, 1.1773049645390072]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.086956521739131, 1.391304347826087, 2.5714285714285716, 1.0454545454545454]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.232432432432432, 1.3783783783783785, 1.5909090909090908, 5.6060606060606055]","[0, 0, 5.7272727272727275, 1.8181818181818181, 1.0, 0.44]","[0, 0, 5.029411764705882, 1.3823529411764706, 1.3076923076923077, 0.9714285714285714]","[0, 0, 5.5514018691588785, 1.8504672897196264, 1.368421052631579, 1.150537634408602]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.4344262295081966, 1.3032786885245902, 1.3478260869565217, 1.1296296296296295]","[0, 0, 3.375, 1.2263513513513513, 3.259259259259259, 6.577777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.25, 1.9166666666666667, 0.8181818181818182, 1.0]"
98,2016-08-04,20160804SSSK0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.628975265017668, 1.7173144876325088, 1.1129032258064515, 4.964912280701754]","[0, 0, 10.2, 2.2666666666666666, 2.0, 0.9375]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.9285714285714284, 1.0714285714285714, 0.0, 0.9333333333333333]","[0, 1, 5.0625, 1.6875, 1.2, 1.0666666666666667]","[0, 0, 2.4107142857142856, 0.9107142857142857, 1.5555555555555556, 1.0370370370370372]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8789808917197455, 1.8535031847133756, 1.2857142857142858, 4.0256410256410255]","[0, 0, 5.033898305084746, 1.4915254237288136, 2.625, 5.363636363636363]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.425, 2.2, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 0.6666666666666666, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4615384615384612, 1.353846153846154, 2.3947368421052633, 6.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.068181818181818, 1.2272727272727273, 5.0, 3.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.177215189873417, 1.5569620253164558, 2.857142857142857, 1.3859649122807016]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5783132530120483, 1.2650602409638554, 2.5, 1.1773049645390072]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.086956521739131, 1.391304347826087, 2.5714285714285716, 1.0454545454545454]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.232432432432432, 1.3783783783783785, 1.5909090909090908, 5.6060606060606055]","[0, 0, 5.7272727272727275, 1.8181818181818181, 1.0, 0.44]","[0, 0, 5.029411764705882, 1.3823529411764706, 1.3076923076923077, 0.9714285714285714]","[0, 0, 5.5514018691588785, 1.8504672897196264, 1.368421052631579, 1.150537634408602]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4344262295081966, 1.3032786885245902, 1.3478260869565217, 1.1296296296296295]","[0, 0, 3.375, 1.2263513513513513, 3.259259259259259, 6.577777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.25, 1.9166666666666667, 0.8181818181818182, 1.0]"
99,2016-08-05,20160805SKWO0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.628975265017668, 1.7173144876325088, 1.1129032258064515, 4.964912280701754]","[0, 0, 10.2, 2.2666666666666666, 2.0, 0.9375]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.9285714285714284, 1.0714285714285714, 0.0, 0.9333333333333333]","[0, 0, 5.0625, 1.6875, 1.2, 1.0666666666666667]","[0, 0, 2.4107142857142856, 0.9107142857142857, 1.5555555555555556, 1.0370370370370372]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8789808917197455, 1.8535031847133756, 1.2857142857142858, 4.0256410256410255]","[0, 0, 5.033898305084746, 1.4915254237288136, 2.625, 5.363636363636363]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.425, 2.2, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 0.6666666666666666, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4615384615384612, 1.353846153846154, 2.3947368421052633, 6.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.068181818181818, 1.2272727272727273, 5.0, 3.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.177215189873417, 1.5569620253164558, 2.857142857142857, 1.3859649122807016]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.6745562130177514, 1.2781065088757395, 2.5, 1.1736111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.086956521739131, 1.391304347826087, 2.5714285714285716, 1.0454545454545454]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.123152709359606, 1.374384236453202, 1.72, 5.638888888888889]","[0, 0, 5.7272727272727275, 1.8181818181818181, 1.0, 0.44]","[0, 0, 5.029411764705882, 1.3823529411764706, 1.3076923076923077, 0.9714285714285714]","[0, 0, 5.5514018691588785, 1.8504672897196264, 1.368421052631579, 1.150537634408602]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.376, 1.272, 1.391304347826087, 1.1261261261261262]","[0, 0, 3.375, 1.2263513513513513, 3.259259259259259, 6.577777777777778]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.609756097560976, 1.7560975609756098, 0.8181818181818182, 1.0512820512820513]"
100,2016-08-06,20160806SKWO0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.628975265017668, 1.7173144876325088, 1.1129032258064515, 4.964912280701754]","[0, 0, 10.2, 2.2666666666666666, 2.0, 0.9375]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.9285714285714284, 1.0714285714285714, 0.0, 0.9333333333333333]","[0, 1, 3.8571428571428568, 1.4285714285714286, 1.6, 1.1666666666666667]","[0, 0, 2.4107142857142856, 0.9107142857142857, 1.5555555555555556, 1.0370370370370372]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8789808917197455, 1.8535031847133756, 1.2857142857142858, 4.0256410256410255]","[0, 0, 5.033898305084746, 1.4915254237288136, 2.625, 5.363636363636363]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.425, 2.2, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 0.6666666666666666, 2.0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.5911330049261085, 1.3817733990147782, 2.111111111111111, 6.444444444444445]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.068181818181818, 1.2272727272727273, 5.0, 3.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.177215189873417, 1.5569620253164558, 2.857142857142857, 1.3859649122807016]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.5084745762711864, 1.2203389830508475, 2.5, 1.2040816326530612]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.086956521739131, 1.391304347826087, 2.5714285714285716, 1.0454545454545454]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.123152709359606, 1.374384236453202, 1.72, 5.638888888888889]","[0, 0, 5.7272727272727275, 1.8181818181818181, 1.0, 0.44]","[0, 0, 5.029411764705882, 1.3823529411764706, 1.3076923076923077, 0.9714285714285714]","[0, 0, 5.5514018691588785, 1.8504672897196264, 1.368421052631579, 1.150537634408602]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.3203125, 1.2421875, 1.391304347826087, 1.1228070175438596]","[0, 0, 3.375, 1.2263513513513513, 3.259259259259259, 6.577777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.609756097560976, 1.7560975609756098, 0.8181818181818182, 1.0512820512820513]"
101,2016-08-07,20160807SKWO0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.628975265017668, 1.7173144876325088, 1.1129032258064515, 4.964912280701754]","[0, 0, 10.2, 2.2666666666666666, 2.0, 0.9375]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.9285714285714284, 1.0714285714285714, 0.0, 0.9333333333333333]","[0, 0, 3.8571428571428568, 1.4285714285714286, 1.6, 1.1666666666666667]","[0, 0, 2.4107142857142856, 0.9107142857142857, 1.5555555555555556, 1.0370370370370372]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.8789808917197455, 1.8535031847133756, 1.2857142857142858, 4.0256410256410255]","[0, 0, 5.033898305084746, 1.4915254237288136, 2.625, 5.363636363636363]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.425, 2.2, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 0.6666666666666666, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5911330049261085, 1.3817733990147782, 2.111111111111111, 6.444444444444445]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.068181818181818, 1.2272727272727273, 5.0, 3.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.670588235294118, 1.4470588235294117, 3.142857142857143, 1.4166666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5084745762711864, 1.2203389830508475, 2.5, 1.2040816326530612]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.086956521739131, 1.391304347826087, 2.5714285714285716, 1.0454545454545454]","[1, 0, 0, 0, 0, 0]","[0, 0, 4.123152709359606, 1.374384236453202, 1.72, 5.638888888888889]","[0, 1, 5.7272727272727275, 1.9090909090909092, 1.0, 0.4230769230769231]","[0, 1, 5.09433962264151, 1.4433962264150944, 1.3846153846153846, 0.9814814814814815]","[0, 0, 5.5514018691588785, 1.8504672897196264, 1.368421052631579, 1.150537634408602]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.3203125, 1.2421875, 1.391304347826087, 1.1228070175438596]","[0, 0, 3.375, 1.2263513513513513, 3.259259259259259, 6.577777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.609756097560976, 1.7560975609756098, 0.8181818181818182, 1.0512820512820513]"
102,2016-08-09,20160809LGSK0,"[0, 0, 0, 0, 0, 0]","[1, 0, 5.506578947368421, 1.6578947368421053, 1.126984126984127, 5.066666666666666]","[0, 0, 10.2, 2.2666666666666666, 2.0, 0.9375]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.9285714285714284, 1.0714285714285714, 0.0, 0.9333333333333333]","[0, 0, 3.8571428571428568, 1.4285714285714286, 1.6, 1.1666666666666667]","[0, 0, 2.4107142857142856, 0.9107142857142857, 1.5555555555555556, 1.0370370370370372]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.914634146341464, 1.8841463414634148, 1.3, 3.9047619047619047]","[0, 0, 5.033898305084746, 1.4915254237288136, 2.625, 5.363636363636363]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.425, 2.2, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 0.6666666666666666, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5911330049261085, 1.3817733990147782, 2.111111111111111, 6.444444444444445]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.068181818181818, 1.2272727272727273, 5.0, 3.6666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.670588235294118, 1.4470588235294117, 3.142857142857143, 1.4166666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5084745762711864, 1.2203389830508475, 2.5, 1.2040816326530612]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.086956521739131, 1.391304347826087, 2.5714285714285716, 1.0454545454545454]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.123152709359606, 1.374384236453202, 1.72, 5.638888888888889]","[0, 1, 6.0, 2.0, 0.9230769230769231, 0.4444444444444444]","[0, 0, 5.09433962264151, 1.4433962264150944, 1.3846153846153846, 0.9814814814814815]","[0, 0, 5.5514018691588785, 1.8504672897196264, 1.368421052631579, 1.150537634408602]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.3203125, 1.2421875, 1.391304347826087, 1.1228070175438596]","[0, 0, 3.375, 1.2263513513513513, 3.259259259259259, 6.577777777777778]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.609756097560976, 1.902439024390244, 0.75, 0.9761904761904762]"
103,2016-08-10,20160810LGSK0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.506578947368421, 1.6578947368421053, 1.126984126984127, 5.066666666666666]","[0, 0, 10.2, 2.2666666666666666, 2.0, 0.9375]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.9285714285714284, 1.0714285714285714, 0.0, 0.9333333333333333]","[0, 1, 3.6818181818181817, 1.6363636363636365, 1.6, 1.0476190476190477]","[0, 0, 2.4107142857142856, 0.9107142857142857, 1.5555555555555556, 1.0370370370370372]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.914634146341464, 1.8841463414634148, 1.3, 3.9047619047619047]","[0, 0, 5.033898305084746, 1.4915254237288136, 2.625, 5.363636363636363]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.425, 2.2, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 0.6666666666666666, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5911330049261085, 1.3817733990147782, 2.111111111111111, 6.444444444444445]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.05, 1.45, 4.2, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.670588235294118, 1.4470588235294117, 3.142857142857143, 1.4166666666666665]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.412087912087912, 1.2197802197802199, 2.5, 1.2133333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.086956521739131, 1.391304347826087, 2.5714285714285716, 1.0454545454545454]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.123152709359606, 1.374384236453202, 1.72, 5.638888888888889]","[0, 0, 6.0, 2.0, 0.9230769230769231, 0.4444444444444444]","[0, 1, 4.821428571428571, 1.3660714285714284, 1.3846153846153846, 1.0090090090090091]","[0, 0, 5.5514018691588785, 1.8504672897196264, 1.368421052631579, 1.150537634408602]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.6793893129770994, 1.2595419847328244, 1.391304347826087, 1.1196581196581197]","[0, 0, 3.375, 1.2263513513513513, 3.259259259259259, 6.577777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.609756097560976, 1.902439024390244, 0.75, 0.9761904761904762]"
104,2016-08-11,20160811KTSK0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.506578947368421, 1.6578947368421053, 1.126984126984127, 5.066666666666666]","[0, 0, 10.2, 2.2666666666666666, 2.0, 0.9375]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.9285714285714284, 1.0714285714285714, 0.0, 0.9333333333333333]","[0, 0, 3.6818181818181817, 1.6363636363636365, 1.6, 1.0476190476190477]","[0, 0, 2.4107142857142856, 0.9107142857142857, 1.5555555555555556, 1.0370370370370372]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.914634146341464, 1.8841463414634148, 1.3, 3.9047619047619047]","[0, 0, 5.033898305084746, 1.4915254237288136, 2.625, 5.363636363636363]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.425, 2.2, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 0.6666666666666666, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5911330049261085, 1.3817733990147782, 2.111111111111111, 6.444444444444445]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.05, 1.45, 4.2, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.096774193548387, 1.3870967741935485, 2.6666666666666665, 1.4761904761904763]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.412087912087912, 1.2197802197802199, 2.5, 1.2133333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.086956521739131, 1.391304347826087, 2.5714285714285716, 1.0454545454545454]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.315068493150685, 1.4383561643835616, 1.5714285714285714, 5.615384615384615]","[0, 0, 6.0, 2.0, 0.9230769230769231, 0.4444444444444444]","[0, 0, 4.821428571428571, 1.3660714285714284, 1.3846153846153846, 1.0090090090090091]","[0, 1, 5.44954128440367, 1.8715596330275228, 1.368421052631579, 1.1354166666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.6793893129770994, 1.2595419847328244, 1.391304347826087, 1.1196581196581197]","[0, 0, 3.375, 1.2263513513513513, 3.259259259259259, 6.577777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.609756097560976, 1.902439024390244, 0.75, 0.9761904761904762]"
105,2016-08-12,20160812KTSK0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.506578947368421, 1.6578947368421053, 1.126984126984127, 5.066666666666666]","[0, 0, 10.2, 2.2666666666666666, 2.0, 0.9375]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.9285714285714284, 1.0714285714285714, 0.0, 0.9333333333333333]","[0, 1, 3.5217391304347827, 1.6956521739130435, 1.8, 0.9583333333333334]","[0, 0, 2.4107142857142856, 0.9107142857142857, 1.5555555555555556, 1.0370370370370372]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.914634146341464, 1.8841463414634148, 1.3, 3.9047619047619047]","[0, 0, 5.033898305084746, 1.4915254237288136, 2.625, 5.363636363636363]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.425, 2.2, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 0.6666666666666666, 2.0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.693396226415094, 1.3797169811320753, 2.127659574468085, 6.424242424242425]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.05, 1.45, 4.2, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.096774193548387, 1.3870967741935485, 2.6666666666666665, 1.4761904761904763]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.356756756756757, 1.2162162162162162, 2.55, 1.2091503267973855]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.086956521739131, 1.391304347826087, 2.5714285714285716, 1.0454545454545454]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.315068493150685, 1.4383561643835616, 1.5714285714285714, 5.615384615384615]","[0, 0, 6.0, 2.0, 0.9230769230769231, 0.4444444444444444]","[0, 1, 4.7368421052631575, 1.394736842105263, 1.4615384615384615, 1.0]","[0, 0, 5.44954128440367, 1.8715596330275228, 1.368421052631579, 1.1354166666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.6793893129770994, 1.2595419847328244, 1.391304347826087, 1.1196581196581197]","[0, 0, 3.375, 1.2263513513513513, 3.259259259259259, 6.577777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.609756097560976, 1.902439024390244, 0.75, 0.9761904761904762]"
106,2016-08-13,20160813LTSK0,"[0, 0, 0, 0, 0, 0]","[0, 0, 5.506578947368421, 1.6578947368421053, 1.126984126984127, 5.066666666666666]","[0, 0, 10.2, 2.2666666666666666, 2.0, 0.9375]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.9285714285714284, 1.0714285714285714, 0.0, 0.9333333333333333]","[0, 0, 3.5217391304347827, 1.6956521739130435, 1.8, 0.9583333333333334]","[0, 0, 2.4107142857142856, 0.9107142857142857, 1.5555555555555556, 1.0370370370370372]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.914634146341464, 1.8841463414634148, 1.3, 3.9047619047619047]","[0, 0, 5.033898305084746, 1.4915254237288136, 2.625, 5.363636363636363]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.425, 2.2, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 0.6666666666666666, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.693396226415094, 1.3797169811320753, 2.127659574468085, 6.424242424242425]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.05, 1.45, 4.2, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.785714285714286, 1.316326530612245, 2.888888888888889, 1.4848484848484846]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.338709677419355, 1.2096774193548387, 2.55, 1.1923076923076923]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.086956521739131, 1.391304347826087, 2.5714285714285716, 1.0454545454545454]","[1, 0, 11.571428571428571, 3.0, 0.0, 2.3333333333333335]","[0, 0, 4.315068493150685, 1.4383561643835616, 1.5714285714285714, 5.615384615384615]","[0, 0, 6.0, 2.0, 0.9230769230769231, 0.4444444444444444]","[0, 1, 4.615384615384616, 1.358974358974359, 1.4615384615384615, 1.0]","[0, 0, 5.44954128440367, 1.8715596330275228, 1.368421052631579, 1.1354166666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.6793893129770994, 1.2595419847328244, 1.391304347826087, 1.1196581196581197]","[0, 0, 3.375, 1.2263513513513513, 3.259259259259259, 6.577777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.609756097560976, 1.902439024390244, 0.75, 0.9761904761904762]"
107,2016-08-14,20160814LTSK0,"[0, 0, 0, 0, 0, 0]","[1, 0, 5.724683544303797, 1.6708860759493671, 1.1076923076923078, 5.015873015873016]","[0, 0, 10.2, 2.2666666666666666, 2.0, 0.9375]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.9285714285714284, 1.0714285714285714, 0.0, 0.9333333333333333]","[0, 0, 3.5217391304347827, 1.6956521739130435, 1.8, 0.9583333333333334]","[0, 0, 2.4107142857142856, 0.9107142857142857, 1.5555555555555556, 1.0370370370370372]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.914634146341464, 1.8841463414634148, 1.3, 3.9047619047619047]","[0, 0, 5.033898305084746, 1.4915254237288136, 2.625, 5.363636363636363]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.425, 2.2, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 1.5, 0.6666666666666666, 2.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.693396226415094, 1.3797169811320753, 2.127659574468085, 6.424242424242425]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.05, 1.45, 4.2, 4.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.785714285714286, 1.316326530612245, 2.888888888888889, 1.4848484848484846]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.714285714285714, 1.2380952380952381, 2.5238095238095237, 1.1886792452830188]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.086956521739131, 1.391304347826087, 2.5714285714285716, 1.0454545454545454]","[0, 0, 11.571428571428571, 3.0, 0.0, 2.3333333333333335]","[0, 0, 4.315068493150685, 1.4383561643835616, 1.5714285714285714, 5.615384615384615]","[0, 0, 6.0, 2.0, 0.9230769230769231, 0.4444444444444444]","[0, 1, 4.462809917355372, 1.3388429752066116, 1.5384615384615385, 1.0083333333333333]","[0, 1, 5.165217391304348, 1.7999999999999998, 1.45, 1.1616161616161618]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.6793893129770994, 1.2595419847328244, 1.391304347826087, 1.1196581196581197]","[0, 0, 3.375, 1.2263513513513513, 3.259259259259259, 6.577777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.609756097560976, 1.902439024390244, 0.75, 0.9761904761904762]"
