game_key,home_p,home_1,home_2,home_3,home_4,home_5,home_6,home_7,home_8,home_9,away_p,away_1,away_2,away_3,away_4,away_5,away_6,away_7,away_8,away_9,hit_r,r,l
20190507NCSS0,"[4.175257731958763, 1.5154639175257731, 2.1818181818181817, 5.388888888888889]","[0.39436619718309857, 0.4444444444444444, 0.43661971830985913, 0.35714285714285715, 0.18309859154929578, 0.11267605633802817]","[0.27102803738317754, 0.3445378151260504, 0.514018691588785, 0.3181818181818182, 0.205607476635514, 0.14018691588785046]","[0.2826086956521739, 0.4017857142857143, 0.532608695652174, 0.20833333333333334, 0.17391304347826086, 0.20652173913043478]","[0.3783783783783784, 0.48175182481751827, 0.6756756756756757, 0.3783783783783784, 0.18018018018018017, 0.26126126126126126]","[0.27058823529411763, 0.3404255319148936, 0.47058823529411764, 0.27586206896551724, 0.12941176470588237, 0.17647058823529413]","[0.26356589147286824, 0.33793103448275863, 0.3798449612403101, 0.25, 0.13953488372093023, 0.17829457364341086]","[0.36538461538461536, 0.42105263157894735, 0.5384615384615384, 0.4, 0.15384615384615385, 0.1346153846153846]","[0.2916666666666667, 0.2916666666666667, 0.375, 0.4, 0.14583333333333334, 0.16666666666666666]","[0.1346153846153846, 0.23728813559322035, 0.25, 0.3076923076923077, 0.11538461538461539, 0.07692307692307693]","[5.294117647058823, 1.6176470588235294, 1.1538461538461537, 5.666666666666667]","[0.2682926829268293, 0.36363636363636365, 0.3983739837398374, 0.4, 0.17886178861788618, 0.11382113821138211]","[0.2558139534883721, 0.3466666666666667, 0.31007751937984496, 0.20930232558139536, 0.15503875968992248, 0.10077519379844961]","[0.27941176470588236, 0.3443708609271523, 0.45588235294117646, 0.2857142857142857, 0.15441176470588236, 0.14705882352941177]","[0.3, 0.43478260869565216, 0.5111111111111111, 0.25, 0.16666666666666666, 0.2]","[0.3017241379310345, 0.36153846153846153, 0.5172413793103449, 0.3, 0.1206896551724138, 0.21551724137931033]","[0.23853211009174313, 0.3, 0.43119266055045874, 0.19230769230769232, 0.12844036697247707, 0.13761467889908258]","[0.375, 0.4444444444444444, 0.5, 0.0, 0.0, 0.0]","[0.2376237623762376, 0.33043478260869563, 0.39603960396039606, 0.21428571428571427, 0.12871287128712872, 0.10891089108910891]","[0.24, 0.2882882882882883, 0.36, 0.21212121212121213, 0.11, 0.14]",0.20588235294117646,3,6
20190508HHSK0,"[3.6160714285714284, 1.125, 3.75, 6.222222222222222]","[0.17105263157894737, 0.26744186046511625, 0.17105263157894737, 0.375, 0.13157894736842105, 0.039473684210526314]","[0.26666666666666666, 0.37735849056603776, 0.45555555555555555, 0.29411764705882354, 0.15555555555555556, 0.15555555555555556]","[0.2824427480916031, 0.4025157232704403, 0.5419847328244275, 0.35714285714285715, 0.16793893129770993, 0.24427480916030533]","[0.2833333333333333, 0.40816326530612246, 0.44166666666666665, 0.3548387096774194, 0.13333333333333333, 0.15]","[0.2446043165467626, 0.33544303797468356, 0.4460431654676259, 0.13157894736842105, 0.12949640287769784, 0.10071942446043165]","[0.23015873015873015, 0.2907801418439716, 0.3412698412698413, 0.29411764705882354, 0.07936507936507936, 0.15873015873015872]","[0.3028169014084507, 0.37341772151898733, 0.44366197183098594, 0.35294117647058826, 0.13380281690140844, 0.13380281690140844]","[0.26785714285714285, 0.29914529914529914, 0.32142857142857145, 0.22580645161290322, 0.11607142857142858, 0.08928571428571429]","[0.3055555555555556, 0.3157894736842105, 0.3333333333333333, 0.4, 0.1388888888888889, 0.05555555555555555]","[6.406779661016949, 1.8813559322033897, 0.8181818181818182, 4.916666666666667]","[0.3142857142857143, 0.3717948717948718, 0.45714285714285713, 0.3783783783783784, 0.17857142857142858, 0.17142857142857143]","[0.29591836734693877, 0.391304347826087, 0.3673469387755102, 0.3181818181818182, 0.15306122448979592, 0.09183673469387756]","[0.27611940298507465, 0.30985915492957744, 0.44029850746268656, 0.2857142857142857, 0.11940298507462686, 0.16417910447761194]","[0.264, 0.3684210526315789, 0.44, 0.3142857142857143, 0.152, 0.176]","[0.2682926829268293, 0.3645833333333333, 0.5609756097560976, 0.4230769230769231, 0.23170731707317074, 0.2926829268292683]","[0.3548387096774194, 0.4, 0.5806451612903226, 0.3333333333333333, 0.1935483870967742, 0.22580645161290322]","[0.2894736842105263, 0.325, 0.47368421052631576, 0.23076923076923078, 0.10526315789473684, 0.13157894736842105]","[0.27692307692307694, 0.3088235294117647, 0.4153846153846154, 0.2222222222222222, 0.18461538461538463, 0.07692307692307693]","[0.15789473684210525, 0.23809523809523808, 0.21052631578947367, 0.1, 0.10526315789473684, 0.07894736842105263]",0.4318181818181818,17,2
20190508HHSK0,"[6.406779661016949, 1.8813559322033897, 0.8181818181818182, 4.916666666666667]","[0.3142857142857143, 0.3717948717948718, 0.45714285714285713, 0.3783783783783784, 0.17857142857142858, 0.17142857142857143]","[0.29591836734693877, 0.391304347826087, 0.3673469387755102, 0.3181818181818182, 0.15306122448979592, 0.09183673469387756]","[0.27611940298507465, 0.30985915492957744, 0.44029850746268656, 0.2857142857142857, 0.11940298507462686, 0.16417910447761194]","[0.264, 0.3684210526315789, 0.44, 0.3142857142857143, 0.152, 0.176]","[0.2682926829268293, 0.3645833333333333, 0.5609756097560976, 0.4230769230769231, 0.23170731707317074, 0.2926829268292683]","[0.3548387096774194, 0.4, 0.5806451612903226, 0.3333333333333333, 0.1935483870967742, 0.22580645161290322]","[0.2894736842105263, 0.325, 0.47368421052631576, 0.23076923076923078, 0.10526315789473684, 0.13157894736842105]","[0.27692307692307694, 0.3088235294117647, 0.4153846153846154, 0.2222222222222222, 0.18461538461538463, 0.07692307692307693]","[0.15789473684210525, 0.23809523809523808, 0.21052631578947367, 0.1, 0.10526315789473684, 0.07894736842105263]","[3.6160714285714284, 1.125, 3.75, 6.222222222222222]","[0.17105263157894737, 0.26744186046511625, 0.17105263157894737, 0.375, 0.13157894736842105, 0.039473684210526314]","[0.26666666666666666, 0.37735849056603776, 0.45555555555555555, 0.29411764705882354, 0.15555555555555556, 0.15555555555555556]","[0.2824427480916031, 0.4025157232704403, 0.5419847328244275, 0.35714285714285715, 0.16793893129770993, 0.24427480916030533]","[0.2833333333333333, 0.40816326530612246, 0.44166666666666665, 0.3548387096774194, 0.13333333333333333, 0.15]","[0.2446043165467626, 0.33544303797468356, 0.4460431654676259, 0.13157894736842105, 0.12949640287769784, 0.10071942446043165]","[0.23015873015873015, 0.2907801418439716, 0.3412698412698413, 0.29411764705882354, 0.07936507936507936, 0.15873015873015872]","[0.3028169014084507, 0.37341772151898733, 0.44366197183098594, 0.35294117647058826, 0.13380281690140844, 0.13380281690140844]","[0.26785714285714285, 0.29914529914529914, 0.32142857142857145, 0.22580645161290322, 0.11607142857142858, 0.08928571428571429]","[0.3055555555555556, 0.3157894736842105, 0.3333333333333333, 0.4, 0.1388888888888889, 0.05555555555555555]",0.18181818181818182,2,17
20190508HTOB0,"[1.9459459459459458, 1.1891891891891893, 0.8823529411764706, 6.166666666666667]","[0.3028169014084507, 0.3630573248407643, 0.4225352112676056, 0.41379310344827586, 0.176056338028169, 0.1267605633802817]","[0.36486486486486486, 0.4476744186046512, 0.5743243243243243, 0.34210526315789475, 0.19594594594594594, 0.20270270270270271]","[0.32413793103448274, 0.3878787878787879, 0.4896551724137931, 0.3611111111111111, 0.1793103448275862, 0.16551724137931034]","[0.3125, 0.39285714285714285, 0.5208333333333334, 0.40476190476190477, 0.1875, 0.25]","[0.2571428571428571, 0.37777777777777777, 0.37142857142857144, 0.2916666666666667, 0.14285714285714285, 0.1619047619047619]","[0.18627450980392157, 0.3114754098360656, 0.30392156862745096, 0.2608695652173913, 0.13725490196078433, 0.12745098039215685]","[0.13846153846153847, 0.2631578947368421, 0.24615384615384617, 0.1111111111111111, 0.1076923076923077, 0.07692307692307693]","[0.3333333333333333, 0.3333333333333333, 0.5, 0.0, 0.16666666666666666, 0.3333333333333333]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.0]","[6.935779816513762, 1.6788990825688073, 4.125, 5.190476190476191]","[0, 0, 0, 0, 0, 0]","[0.2441860465116279, 0.3157894736842105, 0.32558139534883723, 0.3181818181818182, 0.13953488372093023, 0.10465116279069768]","[0.3008130081300813, 0.3916083916083916, 0.35772357723577236, 0.15384615384615385, 0.16260162601626016, 0.10569105691056911]","[0.2824427480916031, 0.37662337662337664, 0.4732824427480916, 0.1794871794871795, 0.17557251908396945, 0.1984732824427481]","[0.23529411764705882, 0.26851851851851855, 0.27450980392156865, 0.3333333333333333, 0.06862745098039216, 0.09803921568627451]","[0.3103448275862069, 0.40384615384615385, 0.41379310344827586, 0.3181818181818182, 0.14942528735632185, 0.14942528735632185]","[0.2987012987012987, 0.3493975903614458, 0.4675324675324675, 0.42857142857142855, 0.11688311688311688, 0.19480519480519481]","[0.3333333333333333, 0.4065934065934066, 0.49382716049382713, 0.3125, 0.12345679012345678, 0.09876543209876543]","[0.25, 0.3076923076923077, 0.4166666666666667, 0.25, 0.3333333333333333, 0.16666666666666666]",0.25806451612903225,1,0
20190508HTOB0,"[6.935779816513762, 1.6788990825688073, 4.125, 5.190476190476191]","[0, 0, 0, 0, 0, 0]","[0.2441860465116279, 0.3157894736842105, 0.32558139534883723, 0.3181818181818182, 0.13953488372093023, 0.10465116279069768]","[0.3008130081300813, 0.3916083916083916, 0.35772357723577236, 0.15384615384615385, 0.16260162601626016, 0.10569105691056911]","[0.2824427480916031, 0.37662337662337664, 0.4732824427480916, 0.1794871794871795, 0.17557251908396945, 0.1984732824427481]","[0.23529411764705882, 0.26851851851851855, 0.27450980392156865, 0.3333333333333333, 0.06862745098039216, 0.09803921568627451]","[0.3103448275862069, 0.40384615384615385, 0.41379310344827586, 0.3181818181818182, 0.14942528735632185, 0.14942528735632185]","[0.2987012987012987, 0.3493975903614458, 0.4675324675324675, 0.42857142857142855, 0.11688311688311688, 0.19480519480519481]","[0.3333333333333333, 0.4065934065934066, 0.49382716049382713, 0.3125, 0.12345679012345678, 0.09876543209876543]","[0.25, 0.3076923076923077, 0.4166666666666667, 0.25, 0.3333333333333333, 0.16666666666666666]","[1.9459459459459458, 1.1891891891891893, 0.8823529411764706, 6.166666666666667]","[0.3028169014084507, 0.3630573248407643, 0.4225352112676056, 0.41379310344827586, 0.176056338028169, 0.1267605633802817]","[0.36486486486486486, 0.4476744186046512, 0.5743243243243243, 0.34210526315789475, 0.19594594594594594, 0.20270270270270271]","[0.32413793103448274, 0.3878787878787879, 0.4896551724137931, 0.3611111111111111, 0.1793103448275862, 0.16551724137931034]","[0.3125, 0.39285714285714285, 0.5208333333333334, 0.40476190476190477, 0.1875, 0.25]","[0.2571428571428571, 0.37777777777777777, 0.37142857142857144, 0.2916666666666667, 0.14285714285714285, 0.1619047619047619]","[0.18627450980392157, 0.3114754098360656, 0.30392156862745096, 0.2608695652173913, 0.13725490196078433, 0.12745098039215685]","[0.13846153846153847, 0.2631578947368421, 0.24615384615384617, 0.1111111111111111, 0.1076923076923077, 0.07692307692307693]","[0.3333333333333333, 0.3333333333333333, 0.5, 0.0, 0.16666666666666666, 0.3333333333333333]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.0]",0.10714285714285714,0,1
20190508LGWO0,"[4.609756097560976, 1.4878048780487805, 2.125, 5.857142857142857]","[0.2903225806451613, 0.3413173652694611, 0.4258064516129032, 0.3055555555555556, 0.14838709677419354, 0.12258064516129032]","[0.34074074074074073, 0.4375, 0.4666666666666667, 0.3023255813953488, 0.23703703703703705, 0.16296296296296298]","[0.3401360544217687, 0.4375, 0.5578231292517006, 0.32142857142857145, 0.23129251700680273, 0.21768707482993196]","[0.375, 0.4966887417218543, 0.65, 0.35, 0.25833333333333336, 0.23333333333333334]","[0.3, 0.36129032258064514, 0.4785714285714286, 0.4074074074074074, 0.15, 0.2785714285714286]","[0.27586206896551724, 0.37058823529411766, 0.35172413793103446, 0.29545454545454547, 0.15172413793103448, 0.08275862068965517]","[0.2647058823529412, 0.3333333333333333, 0.35294117647058826, 0.38095238095238093, 0.10294117647058823, 0.1323529411764706]","[0.32558139534883723, 0.3626373626373626, 0.3953488372093023, 0.35714285714285715, 0.12790697674418605, 0.12790697674418605]","[0.24390243902439024, 0.3333333333333333, 0.2682926829268293, 0.3125, 0.07317073170731707, 0.17073170731707318]","[10.125, 2.625, 2.0, 2.6666666666666665]","[0.3125, 0.40540540540540543, 0.40625, 0.0625, 0.125, 0.046875]","[0.24107142857142858, 0.32, 0.3392857142857143, 0.15151515151515152, 0.15178571428571427, 0.07142857142857142]","[0.30303030303030304, 0.39490445859872614, 0.38636363636363635, 0.28205128205128205, 0.13636363636363635, 0.12121212121212122]","[0.32061068702290074, 0.34285714285714286, 0.4198473282442748, 0.34375, 0.07633587786259542, 0.13740458015267176]","[0.27049180327868855, 0.3357664233576642, 0.4918032786885246, 0.21212121212121213, 0.13934426229508196, 0.14754098360655737]","[0.31666666666666665, 0.38345864661654133, 0.39166666666666666, 0.4117647058823529, 0.14166666666666666, 0.175]","[0.25274725274725274, 0.30612244897959184, 0.3516483516483517, 0.2727272727272727, 0.10989010989010989, 0.10989010989010989]","[0.2553191489361702, 0.33544303797468356, 0.41134751773049644, 0.25, 0.14184397163120568, 0.11347517730496454]","[0.273972602739726, 0.3793103448275862, 0.3150684931506849, 0.19047619047619047, 0.1780821917808219, 0.1232876712328767]",0.29411764705882354,6,0
20190508LGWO0,"[10.125, 2.625, 2.0, 2.6666666666666665]","[0.3125, 0.40540540540540543, 0.40625, 0.0625, 0.125, 0.046875]","[0.24107142857142858, 0.32, 0.3392857142857143, 0.15151515151515152, 0.15178571428571427, 0.07142857142857142]","[0.30303030303030304, 0.39490445859872614, 0.38636363636363635, 0.28205128205128205, 0.13636363636363635, 0.12121212121212122]","[0.32061068702290074, 0.34285714285714286, 0.4198473282442748, 0.34375, 0.07633587786259542, 0.13740458015267176]","[0.27049180327868855, 0.3357664233576642, 0.4918032786885246, 0.21212121212121213, 0.13934426229508196, 0.14754098360655737]","[0.31666666666666665, 0.38345864661654133, 0.39166666666666666, 0.4117647058823529, 0.14166666666666666, 0.175]","[0.25274725274725274, 0.30612244897959184, 0.3516483516483517, 0.2727272727272727, 0.10989010989010989, 0.10989010989010989]","[0.2553191489361702, 0.33544303797468356, 0.41134751773049644, 0.25, 0.14184397163120568, 0.11347517730496454]","[0.273972602739726, 0.3793103448275862, 0.3150684931506849, 0.19047619047619047, 0.1780821917808219, 0.1232876712328767]","[4.609756097560976, 1.4878048780487805, 2.125, 5.857142857142857]","[0.2903225806451613, 0.3413173652694611, 0.4258064516129032, 0.3055555555555556, 0.14838709677419354, 0.12258064516129032]","[0.34074074074074073, 0.4375, 0.4666666666666667, 0.3023255813953488, 0.23703703703703705, 0.16296296296296298]","[0.3401360544217687, 0.4375, 0.5578231292517006, 0.32142857142857145, 0.23129251700680273, 0.21768707482993196]","[0.375, 0.4966887417218543, 0.65, 0.35, 0.25833333333333336, 0.23333333333333334]","[0.3, 0.36129032258064514, 0.4785714285714286, 0.4074074074074074, 0.15, 0.2785714285714286]","[0.27586206896551724, 0.37058823529411766, 0.35172413793103446, 0.29545454545454547, 0.15172413793103448, 0.08275862068965517]","[0.2647058823529412, 0.3333333333333333, 0.35294117647058826, 0.38095238095238093, 0.10294117647058823, 0.1323529411764706]","[0.32558139534883723, 0.3626373626373626, 0.3953488372093023, 0.35714285714285715, 0.12790697674418605, 0.12790697674418605]","[0.24390243902439024, 0.3333333333333333, 0.2682926829268293, 0.3125, 0.07317073170731707, 0.17073170731707318]",0.1875,0,6
20190508LTKT0,"[5.491525423728814, 1.5, 1.8235294117647058, 5.6190476190476195]","[0.2815533980582524, 0.34210526315789475, 0.30097087378640774, 0.25, 0.1650485436893204, 0.04854368932038835]","[0.2361111111111111, 0.3563218390804598, 0.3333333333333333, 0.1, 0.1388888888888889, 0.08333333333333333]","[0.3116883116883117, 0.38011695906432746, 0.4675324675324675, 0.35, 0.14935064935064934, 0.14285714285714285]","[0.296551724137931, 0.3719512195121951, 0.42758620689655175, 0.2653061224489796, 0.0896551724137931, 0.14482758620689656]","[0.2578125, 0.3448275862068966, 0.4453125, 0.24390243902439024, 0.109375, 0.1640625]","[0.2602739726027397, 0.32098765432098764, 0.4452054794520548, 0.23076923076923078, 0.1780821917808219, 0.10273972602739725]","[0.2571428571428571, 0.3246753246753247, 0.34285714285714286, 0.3939393939393939, 0.09285714285714286, 0.15]","[0.3157894736842105, 0.4090909090909091, 0.3684210526315789, 0.4, 0.05263157894736842, 0.10526315789473684]","[0.3333333333333333, 0.3684210526315789, 0.3333333333333333, 0.42857142857142855, 0.1111111111111111, 0.2222222222222222]","[4.310924369747899, 1.1596638655462186, 3.5, 5.666666666666666]","[0.2894736842105263, 0.325, 0.47368421052631576, 0.125, 0.2631578947368421, 0.07894736842105263]","[0.5454545454545454, 0.5454545454545454, 1.0, 1.0, 0.2727272727272727, 0.36363636363636365]","[0.3333333333333333, 0.38095238095238093, 0.48717948717948717, 0.5833333333333334, 0.07692307692307693, 0.23076923076923078]","[0.2898550724637681, 0.36024844720496896, 0.4492753623188406, 0.375, 0.07246376811594203, 0.2463768115942029]","[0.2824427480916031, 0.37333333333333335, 0.40458015267175573, 0.27906976744186046, 0.17557251908396945, 0.16030534351145037]","[0.2517985611510791, 0.3416149068322981, 0.45323741007194246, 0.20454545454545456, 0.17266187050359713, 0.1223021582733813]","[0.26666666666666666, 0.26666666666666666, 0.3333333333333333, 0.2, 0.0, 0.0]","[0.17391304347826086, 0.25925925925925924, 0.21739130434782608, 0.0, 0.0, 0.08695652173913043]","[0.2767857142857143, 0.3305785123966942, 0.3125, 0.2, 0.125, 0.07142857142857142]",0.25,5,4
20190508LTKT0,"[4.310924369747899, 1.1596638655462186, 3.5, 5.666666666666666]","[0.2894736842105263, 0.325, 0.47368421052631576, 0.125, 0.2631578947368421, 0.07894736842105263]","[0.5454545454545454, 0.5454545454545454, 1.0, 1.0, 0.2727272727272727, 0.36363636363636365]","[0.3333333333333333, 0.38095238095238093, 0.48717948717948717, 0.5833333333333334, 0.07692307692307693, 0.23076923076923078]","[0.2898550724637681, 0.36024844720496896, 0.4492753623188406, 0.375, 0.07246376811594203, 0.2463768115942029]","[0.2824427480916031, 0.37333333333333335, 0.40458015267175573, 0.27906976744186046, 0.17557251908396945, 0.16030534351145037]","[0.2517985611510791, 0.3416149068322981, 0.45323741007194246, 0.20454545454545456, 0.17266187050359713, 0.1223021582733813]","[0.26666666666666666, 0.26666666666666666, 0.3333333333333333, 0.2, 0.0, 0.0]","[0.17391304347826086, 0.25925925925925924, 0.21739130434782608, 0.0, 0.0, 0.08695652173913043]","[0.2767857142857143, 0.3305785123966942, 0.3125, 0.2, 0.125, 0.07142857142857142]","[5.491525423728814, 1.5, 1.8235294117647058, 5.6190476190476195]","[0.2815533980582524, 0.34210526315789475, 0.30097087378640774, 0.25, 0.1650485436893204, 0.04854368932038835]","[0.2361111111111111, 0.3563218390804598, 0.3333333333333333, 0.1, 0.1388888888888889, 0.08333333333333333]","[0.3116883116883117, 0.38011695906432746, 0.4675324675324675, 0.35, 0.14935064935064934, 0.14285714285714285]","[0.296551724137931, 0.3719512195121951, 0.42758620689655175, 0.2653061224489796, 0.0896551724137931, 0.14482758620689656]","[0.2578125, 0.3448275862068966, 0.4453125, 0.24390243902439024, 0.109375, 0.1640625]","[0.2602739726027397, 0.32098765432098764, 0.4452054794520548, 0.23076923076923078, 0.1780821917808219, 0.10273972602739725]","[0.2571428571428571, 0.3246753246753247, 0.34285714285714286, 0.3939393939393939, 0.09285714285714286, 0.15]","[0.3157894736842105, 0.4090909090909091, 0.3684210526315789, 0.4, 0.05263157894736842, 0.10526315789473684]","[0.3333333333333333, 0.3684210526315789, 0.3333333333333333, 0.42857142857142855, 0.1111111111111111, 0.2222222222222222]",0.2972972972972973,4,5
20190508NCSS0,"[3.535714285714286, 1.5357142857142858, 1.4545454545454546, 5.6]","[0.25984251968503935, 0.35374149659863946, 0.3858267716535433, 0.38461538461538464, 0.1732283464566929, 0.11023622047244094]","[0.24812030075187969, 0.33766233766233766, 0.3007518796992481, 0.20930232558139536, 0.15037593984962405, 0.09774436090225563]","[0.2714285714285714, 0.33548387096774196, 0.44285714285714284, 0.2857142857142857, 0.15, 0.14285714285714285]","[0.2978723404255319, 0.42857142857142855, 0.5106382978723404, 0.25, 0.1702127659574468, 0.19148936170212766]","[0.3050847457627119, 0.373134328358209, 0.5423728813559322, 0.2926829268292683, 0.13559322033898305, 0.22033898305084745]","[0.23893805309734514, 0.29838709677419356, 0.4247787610619469, 0.18518518518518517, 0.1415929203539823, 0.1415929203539823]","[0.4, 0.5, 0.8, 0.0, 0.1, 0.3]","[0.25, 0.3389830508474576, 0.40384615384615385, 0.2413793103448276, 0.125, 0.10576923076923077]","[0.23529411764705882, 0.2807017543859649, 0.35294117647058826, 0.20588235294117646, 0.10784313725490197, 0.14705882352941177]","[2.1951219512195124, 0.975609756097561, 2.5384615384615383, 5.857142857142857]","[0.26785714285714285, 0.3387096774193548, 0.5089285714285714, 0.3181818181818182, 0.19642857142857142, 0.13392857142857142]","[0.2595419847328244, 0.3422818791946309, 0.37404580152671757, 0.25, 0.13740458015267176, 0.17557251908396945]","[0.38666666666666666, 0.4418604651162791, 0.4266666666666667, 0.35714285714285715, 0.17333333333333334, 0.10666666666666667]","[0.375, 0.4782608695652174, 0.6696428571428571, 0.3684210526315789, 0.17857142857142858, 0.25892857142857145]","[0.2696629213483146, 0.336734693877551, 0.4943820224719101, 0.26666666666666666, 0.1348314606741573, 0.1797752808988764]","[0.28421052631578947, 0.41025641025641024, 0.5263157894736842, 0.2, 0.16842105263157894, 0.2]","[0.375, 0.4262295081967213, 0.5357142857142857, 0.4, 0.16071428571428573, 0.125]","[0.28846153846153844, 0.28846153846153844, 0.4230769230769231, 0.35294117647058826, 0.15384615384615385, 0.19230769230769232]","[0.12727272727272726, 0.22580645161290322, 0.23636363636363636, 0.2857142857142857, 0.10909090909090909, 0.07272727272727272]",0.1724137931034483,2,0
20190508NCSS0,"[2.1951219512195124, 0.975609756097561, 2.5384615384615383, 5.857142857142857]","[0.26785714285714285, 0.3387096774193548, 0.5089285714285714, 0.3181818181818182, 0.19642857142857142, 0.13392857142857142]","[0.2595419847328244, 0.3422818791946309, 0.37404580152671757, 0.25, 0.13740458015267176, 0.17557251908396945]","[0.38666666666666666, 0.4418604651162791, 0.4266666666666667, 0.35714285714285715, 0.17333333333333334, 0.10666666666666667]","[0.375, 0.4782608695652174, 0.6696428571428571, 0.3684210526315789, 0.17857142857142858, 0.25892857142857145]","[0.2696629213483146, 0.336734693877551, 0.4943820224719101, 0.26666666666666666, 0.1348314606741573, 0.1797752808988764]","[0.28421052631578947, 0.41025641025641024, 0.5263157894736842, 0.2, 0.16842105263157894, 0.2]","[0.375, 0.4262295081967213, 0.5357142857142857, 0.4, 0.16071428571428573, 0.125]","[0.28846153846153844, 0.28846153846153844, 0.4230769230769231, 0.35294117647058826, 0.15384615384615385, 0.19230769230769232]","[0.12727272727272726, 0.22580645161290322, 0.23636363636363636, 0.2857142857142857, 0.10909090909090909, 0.07272727272727272]","[3.535714285714286, 1.5357142857142858, 1.4545454545454546, 5.6]","[0.25984251968503935, 0.35374149659863946, 0.3858267716535433, 0.38461538461538464, 0.1732283464566929, 0.11023622047244094]","[0.24812030075187969, 0.33766233766233766, 0.3007518796992481, 0.20930232558139536, 0.15037593984962405, 0.09774436090225563]","[0.2714285714285714, 0.33548387096774196, 0.44285714285714284, 0.2857142857142857, 0.15, 0.14285714285714285]","[0.2978723404255319, 0.42857142857142855, 0.5106382978723404, 0.25, 0.1702127659574468, 0.19148936170212766]","[0.3050847457627119, 0.373134328358209, 0.5423728813559322, 0.2926829268292683, 0.13559322033898305, 0.22033898305084745]","[0.23893805309734514, 0.29838709677419356, 0.4247787610619469, 0.18518518518518517, 0.1415929203539823, 0.1415929203539823]","[0.4, 0.5, 0.8, 0.0, 0.1, 0.3]","[0.25, 0.3389830508474576, 0.40384615384615385, 0.2413793103448276, 0.125, 0.10576923076923077]","[0.23529411764705882, 0.2807017543859649, 0.35294117647058826, 0.20588235294117646, 0.10784313725490197, 0.14705882352941177]",0.07142857142857142,0,2
20190509HHSK0,"[3.547445255474453, 1.5985401459854016, 4.636363636363637, 5.708333333333333]","[0.18518518518518517, 0.2826086956521739, 0.18518518518518517, 0.4, 0.16049382716049382, 0.04938271604938271]","[0.2872340425531915, 0.3963963963963964, 0.5425531914893617, 0.35, 0.19148936170212766, 0.22340425531914893]","[0.2857142857142857, 0.4146341463414634, 0.5413533834586466, 0.37209302325581395, 0.18045112781954886, 0.24060150375939848]","[0.296, 0.4144736842105263, 0.472, 0.3939393939393939, 0.144, 0.168]","[0.25, 0.34146341463414637, 0.4444444444444444, 0.15, 0.13194444444444445, 0.1111111111111111]","[0.2366412213740458, 0.2945205479452055, 0.35877862595419846, 0.3055555555555556, 0.0916030534351145, 0.16793893129770993]","[0.2830188679245283, 0.3, 0.46226415094339623, 0.35, 0.2169811320754717, 0.14150943396226415]","[0.28448275862068967, 0.3140495867768595, 0.3448275862068966, 0.24242424242424243, 0.1206896551724138, 0.09482758620689655]","[0.1590909090909091, 0.24489795918367346, 0.18181818181818182, 0.26666666666666666, 0.06818181818181818, 0.1590909090909091]","[5.0979020979020975, 1.4055944055944056, 3.1818181818181817, 5.958333333333333]","[0.31690140845070425, 0.37735849056603776, 0.4788732394366197, 0.3783783783783784, 0.18309859154929578, 0.176056338028169]","[0.28431372549019607, 0.37815126050420167, 0.35294117647058826, 0.3181818181818182, 0.14705882352941177, 0.08823529411764706]","[0.265625, 0.36774193548387096, 0.4453125, 0.3055555555555556, 0.1484375, 0.1796875]","[0.2773722627737226, 0.3103448275862069, 0.43795620437956206, 0.2857142857142857, 0.11678832116788321, 0.16058394160583941]","[0.3142857142857143, 0.358974358974359, 0.5142857142857142, 0.2727272727272727, 0.17142857142857143, 0.2]","[0.2823529411764706, 0.37373737373737376, 0.5647058823529412, 0.4074074074074074, 0.2235294117647059, 0.2823529411764706]","[0.3333333333333333, 0.42857142857142855, 0.4, 0.6666666666666666, 0.0, 0.23333333333333334]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2441860465116279, 0.3944954128440367, 0.37209302325581395, 0.3157894736842105, 0.19767441860465115, 0.1511627906976744]",0.2777777777777778,1,6
