,date,game_key,이현호,강동연,박정준,윤명준,변진수,이동원,이형범,함덕주,박종기,윤수호,린드블럼,유재유,이영하,최원준,박치국,김민규,후랭코프,박신지,김호준,전창민,이교훈,이재민,배영수,권혁,김승회,장원준,최대성,이현승,이용찬,김강률,홍상삼,유희관,허준혁
93,2019-07-14,20190714OBLT0,"[0, 0, 4.2110091743119265, 1.5963302752293578, 1.5, 2.4222222222222225]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 2.0, 0.0, 1.0]","[0, 0, 1.9636363636363636, 1.281818181818182, 1.7272727272727273, 0.8730158730158729]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.728, 1.1280000000000001, 1.4615384615384615, 0.9057971014492753]","[0, 0, 3.0306122448979593, 1.4387755102040818, 1.173913043478261, 0.8596491228070174]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.016, 0.912, 6.666666666666667, 6.578947368421052]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.922297297297297, 1.3986486486486487, 1.0416666666666667, 5.803921568627452]","[0, 1, 1.6265060240963856, 1.2289156626506024, 2.0, 1.9761904761904763]","[0, 0, 4.137096774193548, 1.4274193548387095, 2.5833333333333335, 0.9393939393939394]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.4105263157894736, 1.2, 4.0, 5.757575757575758]","[0, 0, 0.0, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.157303370786517, 1.348314606741573, 1.1428571428571428, 1.3484848484848486]","[0, 0, 5.5, 1.2777777777777777, 2.4, 0.6206896551724138]","[0, 1, 2.6, 1.2666666666666666, 2.6, 1.0227272727272727]","[0, 0, 10.8, 3.5999999999999996, 1.0, 0.33333333333333337]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 0.5, 2, 0.8]","[0, 0, 4.764705882352941, 1.512605042016807, 2.0714285714285716, 5.666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.25, 2.8333333333333335]","[0, 0, 3.0, 1.303921568627451, 1.5, 6.0]","[0, 0, 0, 0, 0, 0]"
94,2019-07-16,20190716KTOB0,"[0, 0, 4.2110091743119265, 1.5963302752293578, 1.5, 2.4222222222222225]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 2.0, 0.0, 1.0]","[0, 0, 1.9636363636363636, 1.281818181818182, 1.7272727272727273, 0.8730158730158729]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.728, 1.1280000000000001, 1.4615384615384615, 0.9057971014492753]","[0, 1, 3.306122448979592, 1.5, 1.08, 0.8376068376068375]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.016, 0.912, 6.666666666666667, 6.578947368421052]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.922297297297297, 1.3986486486486487, 1.0416666666666667, 5.803921568627452]","[0, 1, 1.569767441860465, 1.2209302325581395, 2.0, 1.9111111111111112]","[0, 0, 4.137096774193548, 1.4274193548387095, 2.5833333333333335, 0.9393939393939394]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.00990099009901, 1.2475247524752475, 3.8125, 5.611111111111111]","[0, 0, 0.0, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.23469387755102, 1.3469387755102042, 1.1428571428571428, 1.4202898550724636]","[0, 0, 5.5, 1.2777777777777777, 2.4, 0.6206896551724138]","[0, 0, 2.6, 1.2666666666666666, 2.6, 1.0227272727272727]","[0, 0, 10.8, 3.5999999999999996, 1.0, 0.33333333333333337]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 0.5, 2, 0.8]","[0, 0, 4.764705882352941, 1.512605042016807, 2.0714285714285716, 5.666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.25, 2.8333333333333335]","[0, 0, 3.0, 1.303921568627451, 1.5, 6.0]","[0, 0, 0, 0, 0, 0]"
95,2019-07-17,20190717KTOB0,"[0, 0, 4.2110091743119265, 1.5963302752293578, 1.5, 2.4222222222222225]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 2.0, 0.0, 1.0]","[0, 1, 1.8782608695652174, 1.2782608695652173, 1.6666666666666667, 0.8914728682170543]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.728, 1.1280000000000001, 1.4615384615384615, 0.9057971014492753]","[0, 0, 3.306122448979592, 1.5, 1.08, 0.8376068376068375]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.016, 0.912, 6.666666666666667, 6.578947368421052]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.922297297297297, 1.3986486486486487, 1.0416666666666667, 5.803921568627452]","[0, 0, 1.569767441860465, 1.2209302325581395, 2.0, 1.9111111111111112]","[0, 1, 4.32, 1.4640000000000002, 2.5833333333333335, 0.9259259259259258]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.00990099009901, 1.2475247524752475, 3.8125, 5.611111111111111]","[0, 0, 0.0, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.23469387755102, 1.3469387755102042, 1.1428571428571428, 1.4202898550724636]","[0, 1, 5.2105263157894735, 1.263157894736842, 2.4, 0.6333333333333333]","[0, 1, 2.4375, 1.2083333333333333, 2.7333333333333334, 1.0666666666666667]","[0, 0, 10.8, 3.5999999999999996, 1.0, 0.33333333333333337]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 0.5, 2, 0.8]","[0, 0, 4.764705882352941, 1.512605042016807, 2.0714285714285716, 5.666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.25, 2.8333333333333335]","[1, 0, 3.083333333333333, 1.3333333333333333, 1.4666666666666666, 6.0]","[0, 0, 0, 0, 0, 0]"
96,2019-07-18,20190718KTOB0,"[0, 0, 4.2110091743119265, 1.5963302752293578, 1.5, 2.4222222222222225]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 2.0, 0.0, 1.0]","[0, 0, 1.8782608695652174, 1.2782608695652173, 1.6666666666666667, 0.8914728682170543]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 1.8837209302325582, 1.1627906976744187, 1.4, 0.9148936170212766]","[0, 1, 3.145631067961165, 1.4854368932038835, 1.0769230769230769, 0.8583333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.016, 0.912, 6.666666666666667, 6.578947368421052]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.922297297297297, 1.3986486486486487, 1.0416666666666667, 5.803921568627452]","[0, 0, 1.569767441860465, 1.2209302325581395, 2.0, 1.9111111111111112]","[0, 0, 4.32, 1.4640000000000002, 2.5833333333333335, 0.9259259259259258]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.00990099009901, 1.2475247524752475, 3.8125, 5.611111111111111]","[0, 0, 0.0, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.23469387755102, 1.3469387755102042, 1.1428571428571428, 1.4202898550724636]","[0, 1, 4.949999999999999, 1.25, 2.8, 0.6451612903225806]","[0, 1, 2.371621621621622, 1.1756756756756757, 2.7333333333333334, 1.0724637681159421]","[0, 0, 10.8, 3.5999999999999996, 1.0, 0.33333333333333337]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 0.5, 2, 0.8]","[1, 0, 4.378378378378379, 1.4478764478764479, 2.1, 5.7555555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.25, 2.8333333333333335]","[0, 0, 3.083333333333333, 1.3333333333333333, 1.4666666666666666, 6.0]","[0, 0, 0, 0, 0, 0]"
97,2019-07-27,20190727HTOB0,"[0, 0, 4.2110091743119265, 1.5963302752293578, 1.5, 2.4222222222222225]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 2.0, 0.0, 1.0]","[0, 1, 1.8, 1.3, 1.8333333333333333, 0.9090909090909091]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.8837209302325582, 1.1627906976744187, 1.4, 0.9148936170212766]","[0, 1, 3.0857142857142854, 1.457142857142857, 1.1153846153846154, 0.8536585365853658]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.016, 0.912, 6.666666666666667, 6.578947368421052]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.697452229299363, 1.3471337579617835, 1.14, 5.814814814814815]","[0, 0, 1.569767441860465, 1.2209302325581395, 2.0, 1.9111111111111112]","[0, 1, 4.4296875, 1.453125, 2.6666666666666665, 0.9275362318840579]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.00990099009901, 1.2475247524752475, 3.8125, 5.611111111111111]","[0, 0, 0.0, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.23469387755102, 1.3469387755102042, 1.1428571428571428, 1.4202898550724636]","[0, 1, 5.142857142857142, 1.2380952380952381, 2.8, 0.65625]","[0, 0, 2.371621621621622, 1.1756756756756757, 2.7333333333333334, 1.0724637681159421]","[0, 0, 10.8, 3.5999999999999996, 1.0, 0.33333333333333337]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 0.5, 2, 0.8]","[0, 0, 4.378378378378379, 1.4478764478764479, 2.1, 5.7555555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.25, 2.8333333333333335]","[0, 0, 3.083333333333333, 1.3333333333333333, 1.4666666666666666, 6.0]","[0, 0, 0, 0, 0, 0]"
98,2019-07-30,20190730OBNC0,"[0, 0, 4.2110091743119265, 1.5963302752293578, 1.5, 2.4222222222222225]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 2.0, 0.0, 1.0]","[0, 0, 1.8, 1.3, 1.8333333333333333, 0.9090909090909091]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.8837209302325582, 1.1627906976744187, 1.4, 0.9148936170212766]","[0, 0, 3.0857142857142854, 1.457142857142857, 1.1153846153846154, 0.8536585365853658]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.0076923076923077, 0.9615384615384616, 6.3, 6.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.697452229299363, 1.3471337579617835, 1.14, 5.814814814814815]","[0, 1, 2.181818181818182, 1.2424242424242424, 1.8461538461538463, 2.0625]","[0, 1, 4.32824427480916, 1.419847328244275, 2.6666666666666665, 0.9290780141843971]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.00990099009901, 1.2475247524752475, 3.8125, 5.611111111111111]","[0, 0, 0.0, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.23469387755102, 1.3469387755102042, 1.1428571428571428, 1.4202898550724636]","[0, 1, 4.909090909090909, 1.2272727272727273, 2.5, 0.6666666666666666]","[0, 1, 2.34, 1.2, 2.5625, 1.0638297872340425]","[0, 0, 10.8, 3.5999999999999996, 1.0, 0.33333333333333337]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 0.5, 2, 0.8]","[0, 0, 4.378378378378379, 1.4478764478764479, 2.1, 5.7555555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.25, 2.8333333333333335]","[0, 0, 3.083333333333333, 1.3333333333333333, 1.4666666666666666, 6.0]","[0, 0, 0, 0, 0, 0]"
99,2019-07-31,20190731OBNC0,"[0, 0, 4.2110091743119265, 1.5963302752293578, 1.5, 2.4222222222222225]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 2.0, 0.0, 1.0]","[0, 1, 1.75609756097561, 1.2926829268292683, 1.6923076923076923, 0.9111111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 1.8692307692307693, 1.2, 1.4666666666666666, 0.9027777777777778]","[0, 1, 3.25, 1.4722222222222223, 1.0740740740740742, 0.8571428571428571]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.0076923076923077, 0.9615384615384616, 6.3, 6.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.697452229299363, 1.3471337579617835, 1.14, 5.814814814814815]","[0, 0, 2.181818181818182, 1.2424242424242424, 1.8461538461538463, 2.0625]","[0, 1, 4.23134328358209, 1.41044776119403, 2.75, 0.9305555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.00990099009901, 1.2475247524752475, 3.8125, 5.611111111111111]","[0, 0, 0.0, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.079207920792079, 1.3663366336633664, 1.0, 1.4027777777777777]","[0, 0, 4.909090909090909, 1.2272727272727273, 2.5, 0.6666666666666666]","[0, 0, 2.34, 1.2, 2.5625, 1.0638297872340425]","[0, 0, 10.8, 3.5999999999999996, 1.0, 0.33333333333333337]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 0.5, 2, 0.8]","[1, 0, 4.564748201438849, 1.4568345323741005, 2.225806451612903, 5.791666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.25, 2.8333333333333335]","[0, 0, 3.083333333333333, 1.3333333333333333, 1.4666666666666666, 6.0]","[0, 0, 0, 0, 0, 0]"
100,2019-08-01,20190801OBNC0,"[0, 0, 4.2110091743119265, 1.5963302752293578, 1.5, 2.4222222222222225]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 2.0, 0.0, 1.0]","[0, 0, 1.75609756097561, 1.2926829268292683, 1.6923076923076923, 0.9111111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 1.8549618320610688, 1.1908396946564885, 1.4666666666666666, 0.891156462585034]","[0, 1, 3.1621621621621623, 1.4324324324324325, 1.1481481481481481, 0.8604651162790697]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.0076923076923077, 0.9615384615384616, 6.3, 6.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.697452229299363, 1.3471337579617835, 1.14, 5.814814814814815]","[0, 0, 2.181818181818182, 1.2424242424242424, 1.8461538461538463, 2.0625]","[0, 1, 4.4, 1.4222222222222223, 2.75, 0.9183673469387755]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.413461538461538, 1.2980769230769231, 3.8125, 5.333333333333333]","[0, 0, 0.0, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.980582524271845, 1.3689320388349513, 1.0, 1.3733333333333335]","[0, 1, 4.835820895522388, 1.2089552238805972, 2.5, 0.6568627450980392]","[0, 1, 2.294117647058824, 1.196078431372549, 2.625, 1.0625]","[0, 0, 10.8, 3.5999999999999996, 1.0, 0.33333333333333337]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 0.5, 2, 0.8]","[0, 0, 4.564748201438849, 1.4568345323741005, 2.225806451612903, 5.791666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.25, 2.8333333333333335]","[0, 0, 3.083333333333333, 1.3333333333333333, 1.4666666666666666, 6.0]","[0, 0, 0, 0, 0, 0]"
101,2019-08-03,20190803OBLT0,"[0, 0, 4.2110091743119265, 1.5963302752293578, 1.5, 2.4222222222222225]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 2.0, 0.0, 1.0]","[0, 0, 1.75609756097561, 1.2926829268292683, 1.6923076923076923, 0.9111111111111111]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.8549618320610688, 1.1908396946564885, 1.4666666666666666, 0.891156462585034]","[0, 1, 3.106194690265487, 1.4070796460176993, 1.2222222222222223, 0.856060606060606]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.0076923076923077, 0.9615384615384616, 6.3, 6.5]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.697452229299363, 1.3471337579617835, 1.14, 5.814814814814815]","[0, 0, 2.181818181818182, 1.2424242424242424, 1.8461538461538463, 2.0625]","[0, 0, 4.4, 1.4222222222222223, 2.75, 0.9183673469387755]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.413461538461538, 1.2980769230769231, 3.8125, 5.333333333333333]","[0, 0, 0.0, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.980582524271845, 1.3689320388349513, 1.0, 1.3733333333333335]","[0, 0, 4.835820895522388, 1.2089552238805972, 2.5, 0.6568627450980392]","[0, 0, 2.294117647058824, 1.196078431372549, 2.625, 1.0625]","[0, 0, 10.8, 3.5999999999999996, 1.0, 0.33333333333333337]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 0.5, 2, 0.8]","[0, 0, 4.564748201438849, 1.4568345323741005, 2.225806451612903, 5.791666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.25, 2.8333333333333335]","[1, 0, 3.294642857142857, 1.375, 1.4516129032258065, 5.894736842105263]","[0, 0, 0, 0, 0, 0]"
102,2019-08-04,20190804OBLT0,"[0, 0, 4.2110091743119265, 1.5963302752293578, 1.5, 2.4222222222222225]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 2.0, 0.0, 1.0]","[0, 1, 2.16, 1.368, 1.6923076923076923, 0.9057971014492753]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.8549618320610688, 1.1908396946564885, 1.4666666666666666, 0.891156462585034]","[0, 0, 3.106194690265487, 1.4070796460176993, 1.2222222222222223, 0.856060606060606]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.0076923076923077, 0.9615384615384616, 6.3, 6.5]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.5288753799392096, 1.3586626139817628, 1.1320754716981132, 5.771929824561404]","[0, 1, 2.076923076923077, 1.2403846153846154, 1.9230769230769231, 2.0392156862745097]","[0, 0, 4.4, 1.4222222222222223, 2.75, 0.9183673469387755]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.413461538461538, 1.2980769230769231, 3.8125, 5.333333333333333]","[0, 0, 0.0, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.980582524271845, 1.3689320388349513, 1.0, 1.3733333333333335]","[0, 0, 4.835820895522388, 1.2089552238805972, 2.5, 0.6568627450980392]","[0, 0, 2.294117647058824, 1.196078431372549, 2.625, 1.0625]","[0, 0, 10.8, 3.5999999999999996, 1.0, 0.33333333333333337]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 0.5, 2, 0.8]","[0, 0, 4.564748201438849, 1.4568345323741005, 2.225806451612903, 5.791666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.25, 2.8333333333333335]","[0, 0, 3.294642857142857, 1.375, 1.4516129032258065, 5.894736842105263]","[0, 0, 0, 0, 0, 0]"
103,2019-08-06,20190806HHOB0,"[0, 0, 4.2110091743119265, 1.5963302752293578, 1.5, 2.4222222222222225]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 2.0, 0.0, 1.0]","[0, 0, 2.16, 1.368, 1.6923076923076923, 0.9057971014492753]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.8549618320610688, 1.1908396946564885, 1.4666666666666666, 0.891156462585034]","[0, 0, 3.106194690265487, 1.4070796460176993, 1.2222222222222223, 0.856060606060606]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 2.0, 0.9555555555555556, 6.285714285714286, 6.428571428571429]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5288753799392096, 1.3586626139817628, 1.1320754716981132, 5.771929824561404]","[0, 0, 2.076923076923077, 1.2403846153846154, 1.9230769230769231, 2.0392156862745097]","[0, 1, 4.36764705882353, 1.4558823529411764, 2.5384615384615383, 0.9066666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.413461538461538, 1.2980769230769231, 3.8125, 5.333333333333333]","[0, 0, 0.0, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.980582524271845, 1.3689320388349513, 1.0, 1.3733333333333335]","[0, 1, 4.628571428571429, 1.1571428571428573, 2.5, 0.6666666666666666]","[0, 1, 2.19375, 1.14375, 2.75, 1.08843537414966]","[0, 0, 10.8, 3.5999999999999996, 1.0, 0.33333333333333337]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 0.5, 2, 0.8]","[0, 0, 4.564748201438849, 1.4568345323741005, 2.225806451612903, 5.791666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.25, 2.8333333333333335]","[0, 0, 3.294642857142857, 1.375, 1.4516129032258065, 5.894736842105263]","[0, 0, 0, 0, 0, 0]"
104,2019-08-07,20190807HHOB0,"[0, 0, 4.2110091743119265, 1.5963302752293578, 1.5, 2.4222222222222225]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 2.0, 0.0, 1.0]","[0, 0, 2.16, 1.368, 1.6923076923076923, 0.9057971014492753]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 1.7482014388489209, 1.1654676258992804, 1.375, 0.9266666666666667]","[0, 1, 3.0258620689655173, 1.4224137931034484, 1.2222222222222223, 0.8592592592592592]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.0, 0.9555555555555556, 6.285714285714286, 6.428571428571429]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5288753799392096, 1.3586626139817628, 1.1320754716981132, 5.771929824561404]","[0, 0, 2.076923076923077, 1.2403846153846154, 1.9230769230769231, 2.0392156862745097]","[0, 1, 4.304347826086956, 1.4565217391304348, 2.5384615384615383, 0.9019607843137255]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.413461538461538, 1.2980769230769231, 3.8125, 5.333333333333333]","[0, 0, 0.0, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.980582524271845, 1.3689320388349513, 1.0, 1.3733333333333335]","[0, 0, 4.628571428571429, 1.1571428571428573, 2.5, 0.6666666666666666]","[0, 1, 2.1533742331288344, 1.1595092024539877, 2.75, 1.0866666666666667]","[0, 0, 10.8, 3.5999999999999996, 1.0, 0.33333333333333337]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 0.5, 2, 0.8]","[1, 0, 4.791808873720137, 1.4641638225255973, 2.1875, 5.745098039215686]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.25, 2.8333333333333335]","[0, 0, 3.294642857142857, 1.375, 1.4516129032258065, 5.894736842105263]","[0, 0, 0, 0, 0, 0]"
105,2019-08-08,20190808KTOB0,"[0, 0, 4.2110091743119265, 1.5963302752293578, 1.5, 2.4222222222222225]","[0, 0, 0, 0, 0, 0]","[0, 0, 0.0, 2.0, 0.0, 1.0]","[0, 1, 2.4732824427480917, 1.3969465648854962, 1.7692307692307692, 0.9290780141843971]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 1.7482014388489209, 1.1654676258992804, 1.375, 0.9266666666666667]","[0, 1, 2.9495798319327733, 1.3865546218487397, 1.2222222222222223, 0.8623188405797101]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.0, 0.9555555555555556, 6.285714285714286, 6.428571428571429]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.5288753799392096, 1.3586626139817628, 1.1320754716981132, 5.771929824561404]","[0, 1, 2.131578947368421, 1.2105263157894737, 2.1538461538461537, 2.111111111111111]","[0, 0, 4.304347826086956, 1.4565217391304348, 2.5384615384615383, 0.9019607843137255]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.438356164383562, 1.3150684931506849, 3.473684210526316, 5.214285714285714]","[0, 0, 0.0, 10, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.980582524271845, 1.3689320388349513, 1.0, 1.3733333333333335]","[0, 1, 5.704225352112676, 1.3098591549295775, 2.5, 0.6574074074074074]","[0, 0, 2.1533742331288344, 1.1595092024539877, 2.75, 1.0866666666666667]","[0, 0, 10.8, 3.5999999999999996, 1.0, 0.33333333333333337]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.25, 0.5, 2, 0.8]","[0, 0, 4.791808873720137, 1.4641638225255973, 2.1875, 5.745098039215686]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.764705882352941, 1.588235294117647, 1.25, 2.8333333333333335]","[0, 0, 3.294642857142857, 1.375, 1.4516129032258065, 5.894736842105263]","[0, 0, 0, 0, 0, 0]"
