,date,game_key,문성현,양현,윤영삼,김동준,한현희,신재영,조상우,조덕길,손동욱,이상민,이영준,하영민,최원태,임규빈,김선기,서의태,이찬석,브리검,양기현,김재웅,이승호,김성민,안우진,박주성,요키시,조영건,윤정현,오주원,이보근,김상수
125,2019-08-29,20190829LTWO0,"[0, 0, 0, 0, 0, 0]","[0, 0, 1.8620689655172413, 1.103448275862069, 2.125, 1.3181818181818181]","[0, 0, 3.0535714285714284, 1.1964285714285714, 4.2727272727272725, 1.1666666666666667]","[0, 0, 4.359375, 1.40625, 1.9565217391304348, 2.2857142857142856]","[0, 0, 3.4429530201342287, 1.2483221476510067, 2.3684210526315788, 0.9551282051282051]","[0, 0, 3.1153846153846154, 1.3846153846153846, 2.5, 2.3636363636363638]","[0, 0, 3.2803738317757007, 1.177570093457944, 7.6, 0.9907407407407407]","[0, 0, 4.5, 1.5, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.9634146341463414, 1.353658536585366, 4.0, 1.0933333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.093085106382979, 1.3404255319148937, 2.5454545454545454, 5.696969696969696]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.068493150684931, 1.1095890410958904, 2.5, 4.866666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.120603015075377, 1.2286432160804022, 2.6666666666666665, 5.768115942028985]","[0, 0, 18.692307692307693, 3.0, 3.0, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.237458193979934, 1.5652173913043477, 1.775, 5.245614035087719]","[0, 0, 2.4076433121019107, 1.0509554140127388, 3.4, 1.162962962962963]","[0, 0, 4.738775510204081, 1.4448979591836735, 2.25, 5.833333333333334]","[0, 0, 6.0, 2.6666666666666665, 0.3333333333333333, 1.0]","[1, 0, 3.5056947608200457, 1.1685649202733484, 3.6875, 6.097222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 18.0, 4.0, 1.0, 0.5]","[0, 1, 1.970802919708029, 1.051094890510949, 4.714285714285714, 0.9513888888888888]","[0, 0, 10.340425531914894, 2.042553191489362, 4.0, 0.8703703703703703]","[0, 1, 3.0857142857142854, 1.4571428571428573, 2.217391304347826, 0.8333333333333333]"
126,2019-08-30,20190830LTWO0,"[0, 0, 0, 0, 0, 0]","[1, 0, 1.7419354838709677, 1.064516129032258, 2.375, 1.3478260869565217]","[0, 1, 3.0, 1.1929824561403508, 4.083333333333333, 1.163265306122449]","[0, 1, 4.56923076923077, 1.4153846153846155, 2.0, 2.2413793103448274]","[0, 1, 3.375, 1.223684210526316, 2.3684210526315788, 0.9559748427672956]","[0, 0, 3.1153846153846154, 1.3846153846153846, 2.5, 2.3636363636363638]","[0, 0, 3.2803738317757007, 1.177570093457944, 7.6, 0.9907407407407407]","[0, 0, 4.5, 1.5, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.9634146341463414, 1.353658536585366, 4.0, 1.0933333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.093085106382979, 1.3404255319148937, 2.5454545454545454, 5.696969696969696]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.068493150684931, 1.1095890410958904, 2.5, 4.866666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.120603015075377, 1.2286432160804022, 2.6666666666666665, 5.768115942028985]","[0, 0, 18.692307692307693, 3.0, 3.0, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.237458193979934, 1.5652173913043477, 1.775, 5.245614035087719]","[0, 0, 2.4076433121019107, 1.0509554140127388, 3.4, 1.162962962962963]","[0, 0, 4.738775510204081, 1.4448979591836735, 2.25, 5.833333333333334]","[0, 0, 6.0, 2.6666666666666665, 0.3333333333333333, 1.0]","[0, 0, 3.5056947608200457, 1.1685649202733484, 3.6875, 6.097222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 18.0, 4.0, 1.0, 0.5]","[0, 0, 1.970802919708029, 1.051094890510949, 4.714285714285714, 0.9513888888888888]","[0, 0, 10.340425531914894, 2.042553191489362, 4.0, 0.8703703703703703]","[0, 1, 3.020979020979021, 1.4475524475524477, 2.260869565217391, 0.8362573099415205]"
127,2019-08-31,20190831WONC0,"[0, 0, 0, 0, 0, 0]","[0, 0, 1.7419354838709677, 1.064516129032258, 2.375, 1.3478260869565217]","[0, 0, 3.0, 1.1929824561403508, 4.083333333333333, 1.163265306122449]","[0, 0, 4.56923076923077, 1.4153846153846155, 2.0, 2.2413793103448274]","[0, 1, 3.3096774193548386, 1.2, 2.4210526315789473, 0.95679012345679]","[0, 0, 3.1153846153846154, 1.3846153846153846, 2.5, 2.3636363636363638]","[0, 1, 3.190909090909091, 1.1727272727272728, 7.8, 0.990990990990991]","[0, 0, 4.5, 1.5, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.9634146341463414, 1.353658536585366, 4.0, 1.0933333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.093085106382979, 1.3404255319148937, 2.5454545454545454, 5.696969696969696]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.068493150684931, 1.1095890410958904, 2.5, 4.866666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.1153846153846154, 1.233173076923077, 2.775, 5.777777777777778]","[0, 0, 18.692307692307693, 3.0, 3.0, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.237458193979934, 1.5652173913043477, 1.775, 5.245614035087719]","[0, 1, 2.3625, 1.03125, 3.6, 1.1594202898550725]","[0, 0, 4.738775510204081, 1.4448979591836735, 2.25, 5.833333333333334]","[0, 0, 6.0, 2.6666666666666665, 0.3333333333333333, 1.0]","[0, 0, 3.5056947608200457, 1.1685649202733484, 3.6875, 6.097222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 18.0, 4.0, 1.0, 0.5]","[0, 0, 1.970802919708029, 1.051094890510949, 4.714285714285714, 0.9513888888888888]","[0, 0, 10.340425531914894, 2.042553191489362, 4.0, 0.8703703703703703]","[0, 0, 3.020979020979021, 1.4475524475524477, 2.260869565217391, 0.8362573099415205]"
128,2019-09-01,20190901WONC0,"[0, 0, 0, 0, 0, 0]","[0, 0, 1.7419354838709677, 1.064516129032258, 2.375, 1.3478260869565217]","[0, 0, 3.0, 1.1929824561403508, 4.083333333333333, 1.163265306122449]","[0, 0, 4.56923076923077, 1.4153846153846155, 2.0, 2.2413793103448274]","[0, 0, 3.3096774193548386, 1.2, 2.4210526315789473, 0.95679012345679]","[0, 0, 3.1153846153846154, 1.3846153846153846, 2.5, 2.3636363636363638]","[0, 1, 3.106194690265487, 1.168141592920354, 8.0, 0.9912280701754386]","[0, 0, 4.5, 1.5, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.9634146341463414, 1.353658536585366, 4.0, 1.0933333333333333]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.9060913705583755, 1.3324873096446699, 2.6470588235294117, 5.710144927536232]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.068493150684931, 1.1095890410958904, 2.5, 4.866666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1153846153846154, 1.233173076923077, 2.775, 5.777777777777778]","[0, 0, 18.692307692307693, 3.0, 3.0, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.237458193979934, 1.5652173913043477, 1.775, 5.245614035087719]","[0, 0, 2.3625, 1.03125, 3.6, 1.1594202898550725]","[0, 0, 4.738775510204081, 1.4448979591836735, 2.25, 5.833333333333334]","[0, 0, 6.0, 2.6666666666666665, 0.3333333333333333, 1.0]","[0, 0, 3.5056947608200457, 1.1685649202733484, 3.6875, 6.097222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 18.0, 4.0, 1.0, 0.5]","[0, 0, 1.970802919708029, 1.051094890510949, 4.714285714285714, 0.9513888888888888]","[0, 0, 10.340425531914894, 2.042553191489362, 4.0, 0.8703703703703703]","[0, 1, 2.958904109589041, 1.4178082191780823, 2.260869565217391, 0.8390804597701149]"
129,2019-09-03,20190903WOOB0,"[0, 0, 0, 0, 0, 0]","[0, 0, 1.7419354838709677, 1.064516129032258, 2.375, 1.3478260869565217]","[0, 0, 3.0, 1.1929824561403508, 4.083333333333333, 1.163265306122449]","[0, 0, 4.56923076923077, 1.4153846153846155, 2.0, 2.2413793103448274]","[0, 0, 3.3096774193548386, 1.2, 2.4210526315789473, 0.95679012345679]","[0, 0, 3.1153846153846154, 1.3846153846153846, 2.5, 2.3636363636363638]","[0, 1, 3.0258620689655173, 1.163793103448276, 8.0, 0.9914529914529914]","[0, 0, 4.5, 1.5, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.9634146341463414, 1.353658536585366, 4.0, 1.0933333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9060913705583755, 1.3324873096446699, 2.6470588235294117, 5.710144927536232]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.068493150684931, 1.1095890410958904, 2.5, 4.866666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1153846153846154, 1.233173076923077, 2.775, 5.777777777777778]","[0, 0, 18.692307692307693, 3.0, 3.0, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.159235668789809, 1.5859872611464967, 1.6818181818181819, 5.233333333333333]","[0, 0, 2.3625, 1.03125, 3.6, 1.1594202898550725]","[0, 0, 4.738775510204081, 1.4448979591836735, 2.25, 5.833333333333334]","[0, 0, 6.0, 2.6666666666666665, 0.3333333333333333, 1.0]","[0, 0, 3.5056947608200457, 1.1685649202733484, 3.6875, 6.097222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 18.0, 4.0, 1.0, 0.5]","[0, 1, 1.9285714285714284, 1.05, 4.714285714285714, 0.9523809523809523]","[0, 0, 10.340425531914894, 2.042553191489362, 4.0, 0.8703703703703703]","[0, 1, 3.261744966442953, 1.4496644295302015, 2.2083333333333335, 0.8418079096045198]"
130,2019-09-05,20190905SSWO0,"[0, 0, 0, 0, 0, 0]","[0, 0, 1.7419354838709677, 1.064516129032258, 2.375, 1.3478260869565217]","[0, 0, 3.0, 1.1929824561403508, 4.083333333333333, 1.163265306122449]","[0, 0, 4.56923076923077, 1.4153846153846155, 2.0, 2.2413793103448274]","[0, 1, 3.417721518987342, 1.2341772151898736, 2.35, 0.9575757575757575]","[0, 0, 3.1153846153846154, 1.3846153846153846, 2.5, 2.3636363636363638]","[0, 0, 3.0258620689655173, 1.163793103448276, 8.0, 0.9914529914529914]","[0, 0, 4.5, 1.5, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.9634146341463414, 1.353658536585366, 4.0, 1.0933333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9060913705583755, 1.3324873096446699, 2.6470588235294117, 5.710144927536232]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.280487804878049, 1.2804878048780488, 2.125, 4.555555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.1153846153846154, 1.233173076923077, 2.775, 5.777777777777778]","[0, 0, 18.692307692307693, 3.0, 3.0, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.159235668789809, 1.5859872611464967, 1.6818181818181819, 5.233333333333333]","[0, 1, 2.3190184049079754, 1.049079754601227, 3.6, 1.1560283687943262]","[0, 0, 4.738775510204081, 1.4448979591836735, 2.25, 5.833333333333334]","[0, 0, 6.0, 2.6666666666666665, 0.3333333333333333, 1.0]","[1, 0, 3.345652173913044, 1.141304347826087, 3.757575757575758, 6.133333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 18.0, 4.0, 1.0, 0.5]","[0, 0, 1.9285714285714284, 1.05, 4.714285714285714, 0.9523809523809523]","[0, 0, 10.340425531914894, 2.042553191489362, 4.0, 0.8703703703703703]","[0, 0, 3.261744966442953, 1.4496644295302015, 2.2083333333333335, 0.8418079096045198]"
131,2019-09-06,20190906SSWO0,"[0, 0, 0, 0, 0, 0]","[0, 1, 1.8529411764705883, 1.0588235294117647, 2.1, 1.4166666666666667]","[0, 1, 3.0508474576271185, 1.1694915254237288, 4.25, 1.18]","[0, 0, 4.56923076923077, 1.4153846153846155, 2.0, 2.2413793103448274]","[0, 0, 3.417721518987342, 1.2341772151898736, 2.35, 0.9575757575757575]","[0, 0, 3.1153846153846154, 1.3846153846153846, 2.5, 2.3636363636363638]","[0, 0, 3.0258620689655173, 1.163793103448276, 8.0, 0.9914529914529914]","[0, 0, 4.5, 1.5, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.9634146341463414, 1.353658536585366, 4.0, 1.0933333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9060913705583755, 1.3324873096446699, 2.6470588235294117, 5.710144927536232]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.280487804878049, 1.2804878048780488, 2.125, 4.555555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.110599078341014, 1.251152073732719, 2.697674418604651, 5.786666666666666]","[0, 0, 18.692307692307693, 3.0, 3.0, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.159235668789809, 1.5859872611464967, 1.6818181818181819, 5.233333333333333]","[0, 0, 2.3190184049079754, 1.049079754601227, 3.6, 1.1560283687943262]","[0, 0, 4.738775510204081, 1.4448979591836735, 2.25, 5.833333333333334]","[0, 0, 6.0, 2.6666666666666665, 0.3333333333333333, 1.0]","[0, 0, 3.345652173913044, 1.141304347826087, 3.757575757575758, 6.133333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 18.0, 4.0, 1.0, 0.5]","[0, 0, 1.9285714285714284, 1.05, 4.714285714285714, 0.9523809523809523]","[0, 0, 10.340425531914894, 2.042553191489362, 4.0, 0.8703703703703703]","[0, 0, 3.261744966442953, 1.4496644295302015, 2.2083333333333335, 0.8418079096045198]"
132,2019-09-07,20190907WOHT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 1.8529411764705883, 1.0588235294117647, 2.1, 1.4166666666666667]","[0, 0, 3.0508474576271185, 1.1694915254237288, 4.25, 1.18]","[0, 1, 4.432835820895522, 1.4029850746268657, 2.0869565217391304, 2.2333333333333334]","[0, 0, 3.417721518987342, 1.2341772151898736, 2.35, 0.9575757575757575]","[0, 0, 3.1153846153846154, 1.3846153846153846, 2.5, 2.3636363636363638]","[0, 0, 3.0258620689655173, 1.163793103448276, 8.0, 0.9914529914529914]","[0, 0, 4.5, 1.5, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.068181818181818, 1.3977272727272727, 3.4, 1.1282051282051282]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.7354368932038833, 1.3252427184466018, 2.676470588235294, 5.722222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.280487804878049, 1.2804878048780488, 2.125, 4.555555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.110599078341014, 1.251152073732719, 2.697674418604651, 5.786666666666666]","[0, 0, 18.692307692307693, 3.0, 3.0, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.159235668789809, 1.5859872611464967, 1.6818181818181819, 5.233333333333333]","[0, 0, 2.3190184049079754, 1.049079754601227, 3.6, 1.1560283687943262]","[0, 0, 4.738775510204081, 1.4448979591836735, 2.25, 5.833333333333334]","[0, 0, 6.0, 2.6666666666666665, 0.3333333333333333, 1.0]","[0, 0, 3.345652173913044, 1.141304347826087, 3.757575757575758, 6.133333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 18.0, 4.0, 1.0, 0.5]","[0, 0, 1.9285714285714284, 1.05, 4.714285714285714, 0.9523809523809523]","[0, 0, 10.340425531914894, 2.042553191489362, 4.0, 0.8703703703703703]","[0, 0, 3.261744966442953, 1.4496644295302015, 2.2083333333333335, 0.8418079096045198]"
133,2019-09-08,20190908WOHT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 1.8529411764705883, 1.0588235294117647, 2.1, 1.4166666666666667]","[0, 0, 3.0508474576271185, 1.1694915254237288, 4.25, 1.18]","[0, 0, 4.432835820895522, 1.4029850746268657, 2.0869565217391304, 2.2333333333333334]","[0, 0, 3.417721518987342, 1.2341772151898736, 2.35, 0.9575757575757575]","[0, 0, 3.1153846153846154, 1.3846153846153846, 2.5, 2.3636363636363638]","[0, 0, 3.0258620689655173, 1.163793103448276, 8.0, 0.9914529914529914]","[0, 0, 4.5, 1.5, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.068181818181818, 1.3977272727272727, 3.4, 1.1282051282051282]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.7354368932038833, 1.3252427184466018, 2.676470588235294, 5.722222222222222]","[0, 1, 0, 0, 0, 0]","[0, 0, 4.280487804878049, 1.2804878048780488, 2.125, 4.555555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.110599078341014, 1.251152073732719, 2.697674418604651, 5.786666666666666]","[0, 0, 18.692307692307693, 3.0, 3.0, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.879518072289157, 1.5451807228915662, 1.673913043478261, 5.26984126984127]","[0, 0, 2.3190184049079754, 1.049079754601227, 3.6, 1.1560283687943262]","[0, 1, 5.147859922178988, 1.4824902723735407, 2.235294117647059, 5.711111111111111]","[0, 0, 6.0, 2.6666666666666665, 0.3333333333333333, 1.0]","[0, 0, 3.345652173913044, 1.141304347826087, 3.757575757575758, 6.133333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 18.0, 4.0, 1.0, 0.5]","[0, 1, 1.8881118881118883, 1.06993006993007, 4.857142857142857, 0.9533333333333333]","[0, 0, 10.340425531914894, 2.042553191489362, 4.0, 0.8703703703703703]","[0, 0, 3.261744966442953, 1.4496644295302015, 2.2083333333333335, 0.8418079096045198]"
134,2019-09-11,20190911WOSK0,"[0, 0, 0, 0, 0, 0]","[0, 0, 1.8529411764705883, 1.0588235294117647, 2.1, 1.4166666666666667]","[0, 0, 3.0508474576271185, 1.1694915254237288, 4.25, 1.18]","[0, 0, 4.432835820895522, 1.4029850746268657, 2.0869565217391304, 2.2333333333333334]","[0, 0, 3.417721518987342, 1.2341772151898736, 2.35, 0.9575757575757575]","[0, 0, 3.1153846153846154, 1.3846153846153846, 2.5, 2.3636363636363638]","[0, 1, 2.9495798319327733, 1.2100840336134455, 6.833333333333333, 0.9916666666666666]","[0, 0, 4.5, 1.5, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.068181818181818, 1.3977272727272727, 3.4, 1.1282051282051282]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.7354368932038833, 1.3252427184466018, 2.676470588235294, 5.722222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.280487804878049, 1.2804878048780488, 2.125, 4.555555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.110599078341014, 1.251152073732719, 2.697674418604651, 5.786666666666666]","[0, 0, 18.692307692307693, 3.0, 3.0, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.879518072289157, 1.5451807228915662, 1.673913043478261, 5.26984126984127]","[0, 0, 2.3190184049079754, 1.049079754601227, 3.6, 1.1560283687943262]","[0, 0, 5.147859922178988, 1.4824902723735407, 2.235294117647059, 5.711111111111111]","[0, 0, 6.0, 2.6666666666666665, 0.3333333333333333, 1.0]","[1, 0, 3.255717255717256, 1.1288981288981288, 3.764705882352941, 6.166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 18.0, 4.0, 1.0, 0.5]","[0, 1, 2.0342465753424657, 1.089041095890411, 5.0, 0.9542483660130718]","[0, 0, 10.340425531914894, 2.042553191489362, 4.0, 0.8703703703703703]","[0, 1, 3.1973684210526314, 1.4407894736842106, 2.16, 0.8444444444444444]"
135,2019-09-12,20190912LGWO0,"[0, 0, 0, 0, 0, 0]","[0, 1, 1.8, 1.0571428571428572, 2.1, 1.4]","[0, 1, 3.0, 1.1666666666666667, 4.333333333333333, 1.1764705882352942]","[0, 0, 4.432835820895522, 1.4029850746268657, 2.0869565217391304, 2.2333333333333334]","[0, 1, 3.3540372670807455, 1.2484472049689441, 2.4, 0.9583333333333333]","[0, 0, 3.1153846153846154, 1.3846153846153846, 2.5, 2.3636363636363638]","[0, 1, 2.8770491803278686, 1.2295081967213115, 5.857142857142857, 0.991869918699187]","[0, 0, 4.5, 1.5, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 2.967032967032967, 1.3846153846153846, 3.4, 1.1234567901234567]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.7354368932038833, 1.3252427184466018, 2.676470588235294, 5.722222222222222]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.280487804878049, 1.2804878048780488, 2.125, 4.555555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.0263736263736263, 1.232967032967033, 2.8181818181818183, 5.833333333333333]","[0, 0, 18.692307692307693, 3.0, 3.0, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.879518072289157, 1.5451807228915662, 1.673913043478261, 5.26984126984127]","[0, 0, 2.3190184049079754, 1.049079754601227, 3.6, 1.1560283687943262]","[0, 0, 5.147859922178988, 1.4824902723735407, 2.235294117647059, 5.711111111111111]","[0, 0, 6.0, 2.6666666666666665, 0.3333333333333333, 1.0]","[0, 0, 3.255717255717256, 1.1288981288981288, 3.764705882352941, 6.166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 18.0, 4.0, 1.0, 0.5]","[0, 1, 1.993288590604027, 1.1073825503355705, 5.142857142857143, 0.9551282051282051]","[0, 0, 10.340425531914894, 2.042553191489362, 4.0, 0.8703703703703703]","[0, 0, 3.1973684210526314, 1.4407894736842106, 2.16, 0.8444444444444444]"
136,2019-09-13,20190913LGWO0,"[0, 0, 0, 0, 0, 0]","[0, 0, 1.8, 1.0571428571428572, 2.1, 1.4]","[0, 0, 3.0, 1.1666666666666667, 4.333333333333333, 1.1764705882352942]","[0, 0, 4.432835820895522, 1.4029850746268657, 2.0869565217391304, 2.2333333333333334]","[0, 0, 3.3540372670807455, 1.2484472049689441, 2.4, 0.9583333333333333]","[0, 0, 3.1153846153846154, 1.3846153846153846, 2.5, 2.3636363636363638]","[0, 0, 2.8770491803278686, 1.2295081967213115, 5.857142857142857, 0.991869918699187]","[0, 0, 4.5, 1.5, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.967032967032967, 1.3846153846153846, 3.4, 1.1234567901234567]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.6166281755196303, 1.2956120092378751, 2.823529411764706, 5.773333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.280487804878049, 1.2804878048780488, 2.125, 4.555555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.0263736263736263, 1.232967032967033, 2.8181818181818183, 5.833333333333333]","[0, 0, 18.692307692307693, 3.0, 3.0, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.879518072289157, 1.5451807228915662, 1.673913043478261, 5.26984126984127]","[0, 0, 2.3190184049079754, 1.049079754601227, 3.6, 1.1560283687943262]","[0, 1, 5.1923076923076925, 1.4884615384615383, 2.2, 5.416666666666667]","[0, 0, 6.0, 2.6666666666666665, 0.3333333333333333, 1.0]","[0, 0, 3.255717255717256, 1.1288981288981288, 3.764705882352941, 6.166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 18.0, 4.0, 1.0, 0.5]","[0, 1, 1.9539473684210527, 1.105263157894737, 5.285714285714286, 0.9559748427672956]","[0, 0, 10.340425531914894, 2.042553191489362, 4.0, 0.8703703703703703]","[0, 1, 3.135483870967742, 1.4129032258064518, 2.24, 0.8469945355191256]"
137,2019-09-14,20190914WOKT0,"[0, 0, 0, 0, 0, 0]","[0, 0, 1.8, 1.0571428571428572, 2.1, 1.4]","[0, 0, 3.0, 1.1666666666666667, 4.333333333333333, 1.1764705882352942]","[0, 0, 4.432835820895522, 1.4029850746268657, 2.0869565217391304, 2.2333333333333334]","[0, 1, 3.312883435582822, 1.2515337423312882, 2.4, 0.9532163742690059]","[0, 0, 3.1153846153846154, 1.3846153846153846, 2.5, 2.3636363636363638]","[0, 1, 2.7857142857142856, 1.1904761904761905, 5.857142857142857, 1.0]","[0, 0, 4.5, 1.5, 3, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.967032967032967, 1.3846153846153846, 3.4, 1.1234567901234567]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.6166281755196303, 1.2956120092378751, 2.823529411764706, 5.773333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.280487804878049, 1.2804878048780488, 2.125, 4.555555555555555]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.0263736263736263, 1.232967032967033, 2.8181818181818183, 5.833333333333333]","[0, 0, 18.692307692307693, 3.0, 3.0, 1.4444444444444444]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.628571428571429, 1.5171428571428571, 1.6666666666666667, 5.303030303030304]","[0, 0, 2.3190184049079754, 1.049079754601227, 3.6, 1.1560283687943262]","[0, 0, 5.1923076923076925, 1.4884615384615383, 2.2, 5.416666666666667]","[0, 0, 6.0, 2.6666666666666665, 0.3333333333333333, 1.0]","[0, 0, 3.255717255717256, 1.1288981288981288, 3.764705882352941, 6.166666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 18.0, 4.0, 1.0, 0.5]","[0, 0, 1.9539473684210527, 1.105263157894737, 5.285714285714286, 0.9559748427672956]","[0, 0, 10.340425531914894, 2.042553191489362, 4.0, 0.8703703703703703]","[0, 1, 3.0759493670886076, 1.3860759493670887, 2.24, 0.8494623655913978]"
