,date,game_key,박정음,김규민,김하성,임지열,임병욱,김은성,송성문,송우현,허정협,김웅빈,주효상,김종덕,김혜성,이정후,배현호,예진원,샌즈,김수환,추재현,김주형,주성원,김신회,이택근,박병호,서건창,김지수,장영석,박동원,이지영
48,2019-05-19,20190519LTWO0,"[0, -1, 0.2222222222222222, 0.391304347826087, 0.2777777777777778, 0.42857142857142855, 0.16666666666666666, 0.1111111111111111]","[0, 4, 0.24242424242424243, 0.3246753246753247, 0.3181818181818182, 0.2777777777777778, 0.18181818181818182, 0.15151515151515152]","[1, 3, 0.34285714285714286, 0.4368932038834951, 0.5085714285714286, 0.32142857142857145, 0.2342857142857143, 0.17714285714285713]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 7, 0.2647058823529412, 0.336283185840708, 0.3333333333333333, 0.36666666666666664, 0.11764705882352941, 0.14705882352941177]","[0, -1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0, 2, 0.1717171717171717, 0.205607476635514, 0.2222222222222222, 0.125, 0.1111111111111111, 0.0707070707070707]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, 3, 0.2830188679245283, 0.3709677419354839, 0.3018867924528302, 0.3333333333333333, 0.05660377358490566, 0.1509433962264151]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.1, 0.1, 0.2, 0.0, 0.0, 0.0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 9, 0.19753086419753085, 0.2903225806451613, 0.25925925925925924, 0.15789473684210525, 0.12345679012345678, 0.06172839506172839]","[1, 1, 0.30808080808080807, 0.3568075117370892, 0.4393939393939394, 0.2826086956521739, 0.15656565656565657, 0.11616161616161616]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 5, 0.32085561497326204, 0.41363636363636364, 0.5187165775401069, 0.37142857142857144, 0.19786096256684493, 0.25133689839572193]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 4, 0.3269230769230769, 0.4489795918367347, 0.5961538461538461, 0.2978723404255319, 0.24358974358974358, 0.21794871794871795]","[1, 2, 0.3027027027027027, 0.38207547169811323, 0.3837837837837838, 0.32653061224489793, 0.17297297297297298, 0.08648648648648649]","[0, -1, 0.14285714285714285, 0.25, 0.2857142857142857, 0.3333333333333333, 0.14285714285714285, 0.14285714285714285]","[1, 6, 0.26136363636363635, 0.33163265306122447, 0.4034090909090909, 0.36666666666666664, 0.13068181818181818, 0.2215909090909091]","[0, 8, 0.4117647058823529, 0.4520547945205479, 0.5882352941176471, 0.3157894736842105, 0.16176470588235295, 0.19117647058823528]","[1, 8, 0.3063063063063063, 0.33620689655172414, 0.36936936936936937, 0.3333333333333333, 0.12612612612612611, 0.11711711711711711]"
49,2019-05-21,20190521NCWO0,"[0, -1, 0.2222222222222222, 0.391304347826087, 0.2777777777777778, 0.42857142857142855, 0.16666666666666666, 0.1111111111111111]","[0, -1, 0.24242424242424243, 0.3246753246753247, 0.3181818181818182, 0.2777777777777778, 0.18181818181818182, 0.15151515151515152]","[1, 3, 0.3463687150837989, 0.4380952380952381, 0.5251396648044693, 0.3389830508474576, 0.24022346368715083, 0.19553072625698323]","[1, 9, 0, 0, 0, 0, 0, 0]","[1, 7, 0.2641509433962264, 0.3333333333333333, 0.330188679245283, 0.375, 0.12264150943396226, 0.14150943396226415]","[0, -1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0, -1, 0.1717171717171717, 0.205607476635514, 0.2222222222222222, 0.125, 0.1111111111111111, 0.0707070707070707]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.2830188679245283, 0.3709677419354839, 0.3018867924528302, 0.3333333333333333, 0.05660377358490566, 0.1509433962264151]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.1, 0.1, 0.2, 0.0, 0.0, 0.0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.19753086419753085, 0.2903225806451613, 0.25925925925925924, 0.15789473684210525, 0.12345679012345678, 0.06172839506172839]","[1, 1, 0.31343283582089554, 0.3669724770642202, 0.4427860696517413, 0.2978723404255319, 0.15422885572139303, 0.11442786069651742]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 5, 0.32460732984293195, 0.41517857142857145, 0.5235602094240838, 0.37142857142857144, 0.19895287958115182, 0.24607329842931938]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 4, 0.32075471698113206, 0.445, 0.5849056603773585, 0.2916666666666667, 0.2389937106918239, 0.2138364779874214]","[1, 2, 0.30319148936170215, 0.3813953488372093, 0.3829787234042553, 0.32, 0.18085106382978725, 0.09042553191489362]","[0, -1, 0.14285714285714285, 0.25, 0.2857142857142857, 0.3333333333333333, 0.14285714285714285, 0.14285714285714285]","[1, 6, 0.2722222222222222, 0.34, 0.4111111111111111, 0.36065573770491804, 0.13333333333333333, 0.21666666666666667]","[0, 9, 0.4057971014492754, 0.44594594594594594, 0.5797101449275363, 0.3157894736842105, 0.15942028985507245, 0.18840579710144928]","[1, 8, 0.30701754385964913, 0.33613445378151263, 0.3684210526315789, 0.35294117647058826, 0.13157894736842105, 0.13157894736842105]"
50,2019-05-22,20190522NCWO0,"[0, -1, 0.2222222222222222, 0.391304347826087, 0.2777777777777778, 0.42857142857142855, 0.16666666666666666, 0.1111111111111111]","[1, 7, 0.24242424242424243, 0.3246753246753247, 0.3181818181818182, 0.2777777777777778, 0.18181818181818182, 0.15151515151515152]","[1, 3, 0.33879781420765026, 0.42990654205607476, 0.5136612021857924, 0.3389830508474576, 0.23497267759562843, 0.1912568306010929]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 5, 0.25925925925925924, 0.3333333333333333, 0.32407407407407407, 0.375, 0.12037037037037036, 0.1388888888888889]","[0, -1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1, 8, 0.16831683168316833, 0.2018348623853211, 0.21782178217821782, 0.125, 0.10891089108910891, 0.06930693069306931]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.2830188679245283, 0.3709677419354839, 0.3018867924528302, 0.3333333333333333, 0.05660377358490566, 0.1509433962264151]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.1, 0.1, 0.2, 0.0, 0.0, 0.0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.19753086419753085, 0.2903225806451613, 0.25925925925925924, 0.15789473684210525, 0.12345679012345678, 0.06172839506172839]","[1, 1, 0.3121951219512195, 0.36486486486486486, 0.44390243902439025, 0.3125, 0.15121951219512195, 0.11707317073170732]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 4, 0.31958762886597936, 0.41228070175438597, 0.5154639175257731, 0.37142857142857144, 0.1958762886597938, 0.2422680412371134]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.32075471698113206, 0.445, 0.5849056603773585, 0.2916666666666667, 0.2389937106918239, 0.2138364779874214]","[1, 2, 0.3020833333333333, 0.3789954337899543, 0.3802083333333333, 0.3137254901960784, 0.17708333333333334, 0.08854166666666667]","[0, -1, 0.14285714285714285, 0.25, 0.2857142857142857, 0.3333333333333333, 0.14285714285714285, 0.14285714285714285]","[1, 6, 0.2677595628415301, 0.33497536945812806, 0.40437158469945356, 0.36065573770491804, 0.13114754098360656, 0.21311475409836064]","[1, 9, 0.4, 0.44, 0.5714285714285714, 0.3157894736842105, 0.15714285714285714, 0.18571428571428572]","[0, -1, 0.30701754385964913, 0.33613445378151263, 0.3684210526315789, 0.35294117647058826, 0.13157894736842105, 0.13157894736842105]"
51,2019-05-23,20190523NCWO0,"[0, -1, 0.2222222222222222, 0.391304347826087, 0.2777777777777778, 0.42857142857142855, 0.16666666666666666, 0.1111111111111111]","[0, -1, 0.24242424242424243, 0.3246753246753247, 0.3181818181818182, 0.2777777777777778, 0.18181818181818182, 0.15151515151515152]","[1, 3, 0.3333333333333333, 0.42201834862385323, 0.5053763440860215, 0.32786885245901637, 0.23118279569892472, 0.1935483870967742]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, 8, 0.25892857142857145, 0.33064516129032256, 0.32142857142857145, 0.375, 0.11607142857142858, 0.13392857142857142]","[0, -1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0, -1, 0.16831683168316833, 0.2018348623853211, 0.21782178217821782, 0.125, 0.10891089108910891, 0.06930693069306931]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 8, 0.2777777777777778, 0.36507936507936506, 0.2962962962962963, 0.3333333333333333, 0.05555555555555555, 0.14814814814814814]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.1, 0.1, 0.2, 0.0, 0.0, 0.0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.19753086419753085, 0.2903225806451613, 0.25925925925925924, 0.15789473684210525, 0.12345679012345678, 0.06172839506172839]","[1, 1, 0.3157894736842105, 0.3672566371681416, 0.44976076555023925, 0.3125, 0.15311004784688995, 0.11483253588516747]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 5, 0.3181818181818182, 0.40948275862068967, 0.51010101010101, 0.3561643835616438, 0.1919191919191919, 0.24242424242424243]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 4, 0.3128834355828221, 0.4362745098039216, 0.5705521472392638, 0.2916666666666667, 0.2331288343558282, 0.2085889570552147]","[1, 2, 0.30412371134020616, 0.38565022421524664, 0.3865979381443299, 0.3076923076923077, 0.18041237113402062, 0.08762886597938144]","[0, -1, 0.14285714285714285, 0.25, 0.2857142857142857, 0.3333333333333333, 0.14285714285714285, 0.14285714285714285]","[1, 6, 0.26737967914438504, 0.3333333333333333, 0.40106951871657753, 0.3548387096774194, 0.12834224598930483, 0.20855614973262032]","[1, 7, 0.3972602739726027, 0.4358974358974359, 0.5616438356164384, 0.3157894736842105, 0.1780821917808219, 0.1780821917808219]","[1, 9, 0.3162393162393162, 0.3442622950819672, 0.37606837606837606, 0.35294117647058826, 0.13675213675213677, 0.1282051282051282]"
52,2019-05-24,20190524WOSS0,"[0, -1, 0.2222222222222222, 0.391304347826087, 0.2777777777777778, 0.42857142857142855, 0.16666666666666666, 0.1111111111111111]","[0, 3, 0.2318840579710145, 0.32098765432098764, 0.30434782608695654, 0.2777777777777778, 0.17391304347826086, 0.14492753623188406]","[1, 2, 0.33157894736842103, 0.4189189189189189, 0.5157894736842106, 0.32786885245901637, 0.23157894736842105, 0.2]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 6, 0.25663716814159293, 0.328, 0.3185840707964602, 0.375, 0.11504424778761062, 0.13274336283185842]","[0, -1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1, 7, 0.16346153846153846, 0.19642857142857142, 0.21153846153846154, 0.12121212121212122, 0.10576923076923077, 0.0673076923076923]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.2777777777777778, 0.36507936507936506, 0.2962962962962963, 0.3333333333333333, 0.05555555555555555, 0.14814814814814814]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.1, 0.1, 0.2, 0.0, 0.0, 0.0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 9, 0.2, 0.28865979381443296, 0.25882352941176473, 0.2, 0.12941176470588237, 0.07058823529411765]","[1, 1, 0.3145539906103286, 0.3652173913043478, 0.4460093896713615, 0.3125, 0.15492957746478872, 0.11267605633802817]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 3, 0.31343283582089554, 0.40425531914893614, 0.5024875621890548, 0.3561643835616438, 0.1890547263681592, 0.23880597014925373]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 4, 0.3072289156626506, 0.42995169082125606, 0.5602409638554217, 0.2916666666666667, 0.2289156626506024, 0.20481927710843373]","[1, 5, 0.29797979797979796, 0.3788546255506608, 0.3787878787878788, 0.3076923076923077, 0.17676767676767677, 0.08585858585858586]","[0, -1, 0.14285714285714285, 0.25, 0.2857142857142857, 0.3333333333333333, 0.14285714285714285, 0.14285714285714285]","[0, 4, 0.2631578947368421, 0.32857142857142857, 0.39473684210526316, 0.3548387096774194, 0.12631578947368421, 0.20526315789473684]","[1, 8, 0.39473684210526316, 0.43209876543209874, 0.5526315789473685, 0.3157894736842105, 0.17105263157894737, 0.17105263157894737]","[0, -1, 0.3162393162393162, 0.3442622950819672, 0.37606837606837606, 0.35294117647058826, 0.13675213675213677, 0.1282051282051282]"
53,2019-05-25,20190525WOSS0,"[0, -1, 0.2222222222222222, 0.391304347826087, 0.2777777777777778, 0.42857142857142855, 0.16666666666666666, 0.1111111111111111]","[0, 3, 0.2318840579710145, 0.32098765432098764, 0.30434782608695654, 0.2777777777777778, 0.17391304347826086, 0.14492753623188406]","[1, 2, 0.32989690721649484, 0.4185022026431718, 0.520618556701031, 0.31746031746031744, 0.23711340206185566, 0.20103092783505155]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 7, 0.2564102564102564, 0.33076923076923076, 0.3247863247863248, 0.3939393939393939, 0.1111111111111111, 0.1452991452991453]","[0, -1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1, 8, 0.1743119266055046, 0.20512820512820512, 0.22018348623853212, 0.14285714285714285, 0.10091743119266056, 0.06422018348623854]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, 8, 0.26785714285714285, 0.35384615384615387, 0.2857142857142857, 0.3333333333333333, 0.05357142857142857, 0.14285714285714285]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.1, 0.1, 0.2, 0.0, 0.0, 0.0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, 8, 0.2159090909090909, 0.3069306930693069, 0.2840909090909091, 0.2, 0.14772727272727273, 0.06818181818181818]","[1, 1, 0.3165137614678899, 0.3659574468085106, 0.45871559633027525, 0.30612244897959184, 0.1559633027522936, 0.11926605504587157]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 3, 0.3155339805825243, 0.4041666666666667, 0.529126213592233, 0.3466666666666667, 0.1941747572815534, 0.2524271844660194]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 4, 0.3076923076923077, 0.4339622641509434, 0.5739644970414202, 0.2916666666666667, 0.23668639053254437, 0.20710059171597633]","[1, 5, 0.2955665024630542, 0.375, 0.37438423645320196, 0.3018867924528302, 0.17733990147783252, 0.08374384236453201]","[0, -1, 0.14285714285714285, 0.25, 0.2857142857142857, 0.3333333333333333, 0.14285714285714285, 0.14285714285714285]","[1, 6, 0.2631578947368421, 0.32857142857142857, 0.39473684210526316, 0.3548387096774194, 0.12631578947368421, 0.20526315789473684]","[0, 9, 0.38271604938271603, 0.4186046511627907, 0.5308641975308642, 0.2857142857142857, 0.16049382716049382, 0.16049382716049382]","[1, 9, 0.31666666666666665, 0.344, 0.375, 0.35294117647058826, 0.13333333333333333, 0.125]"
54,2019-05-26,20190526WOSS0,"[0, -1, 0.2222222222222222, 0.391304347826087, 0.2777777777777778, 0.42857142857142855, 0.16666666666666666, 0.1111111111111111]","[0, -1, 0.2318840579710145, 0.32098765432098764, 0.30434782608695654, 0.2777777777777778, 0.17391304347826086, 0.14492753623188406]","[1, 2, 0.33668341708542715, 0.4224137931034483, 0.5226130653266332, 0.3384615384615385, 0.24120603015075376, 0.20100502512562815]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 7, 0.256198347107438, 0.3283582089552239, 0.33884297520661155, 0.4117647058823529, 0.10743801652892562, 0.15702479338842976]","[0, -1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0, -1, 0.1743119266055046, 0.20512820512820512, 0.22018348623853212, 0.14285714285714285, 0.10091743119266056, 0.06422018348623854]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.26785714285714285, 0.35384615384615387, 0.2857142857142857, 0.3333333333333333, 0.05357142857142857, 0.14285714285714285]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.1, 0.1, 0.2, 0.0, 0.0, 0.0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 8, 0.2159090909090909, 0.3069306930693069, 0.2840909090909091, 0.2, 0.14772727272727273, 0.06818181818181818]","[1, 1, 0.32286995515695066, 0.37083333333333335, 0.47085201793721976, 0.30612244897959184, 0.16143497757847533, 0.11659192825112108]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 3, 0.3127962085308057, 0.4, 0.5260663507109005, 0.3333333333333333, 0.1895734597156398, 0.24644549763033174]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 4, 0.3081395348837209, 0.44036697247706424, 0.5872093023255814, 0.2916666666666667, 0.2441860465116279, 0.21511627906976744]","[1, 5, 0.2946859903381642, 0.3755274261603376, 0.3719806763285024, 0.2962962962962963, 0.178743961352657, 0.08695652173913043]","[0, -1, 0.14285714285714285, 0.25, 0.2857142857142857, 0.3333333333333333, 0.14285714285714285, 0.14285714285714285]","[1, 6, 0.26666666666666666, 0.3302325581395349, 0.41025641025641024, 0.359375, 0.13333333333333333, 0.2153846153846154]","[0, -1, 0.38271604938271603, 0.4186046511627907, 0.5308641975308642, 0.2857142857142857, 0.16049382716049382, 0.16049382716049382]","[1, 9, 0.3170731707317073, 0.34375, 0.37398373983739835, 0.35294117647058826, 0.13008130081300814, 0.12195121951219512]"
55,2019-05-28,20190528LGWO0,"[0, -1, 0.2222222222222222, 0.391304347826087, 0.2777777777777778, 0.42857142857142855, 0.16666666666666666, 0.1111111111111111]","[1, 8, 0.2318840579710145, 0.32098765432098764, 0.30434782608695654, 0.2777777777777778, 0.17391304347826086, 0.14492753623188406]","[1, 2, 0.3333333333333333, 0.4194915254237288, 0.5174129353233831, 0.3384615384615385, 0.23880597014925373, 0.20398009950248755]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 6, 0.25806451612903225, 0.3333333333333333, 0.3467741935483871, 0.4117647058823529, 0.10483870967741936, 0.1532258064516129]","[0, -1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0, -1, 0.1743119266055046, 0.20512820512820512, 0.22018348623853212, 0.14285714285714285, 0.10091743119266056, 0.06422018348623854]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.26785714285714285, 0.35384615384615387, 0.2857142857142857, 0.3333333333333333, 0.05357142857142857, 0.14285714285714285]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.1, 0.1, 0.2, 0.0, 0.0, 0.0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, 7, 0.21978021978021978, 0.3047619047619048, 0.2857142857142857, 0.19047619047619047, 0.15384615384615385, 0.07692307692307693]","[1, 3, 0.32158590308370044, 0.37142857142857144, 0.4669603524229075, 0.30612244897959184, 0.15859030837004406, 0.1145374449339207]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 5, 0.30697674418604654, 0.39357429718875503, 0.5162790697674419, 0.325, 0.18604651162790697, 0.24186046511627907]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 4, 0.30857142857142855, 0.44144144144144143, 0.5828571428571429, 0.2916666666666667, 0.24, 0.21142857142857144]","[1, 1, 0.2938388625592417, 0.37344398340248963, 0.3696682464454976, 0.2962962962962963, 0.18009478672985782, 0.08530805687203792]","[0, -1, 0.14285714285714285, 0.25, 0.2857142857142857, 0.3333333333333333, 0.14285714285714285, 0.14285714285714285]","[1, 7, 0.2676767676767677, 0.3333333333333333, 0.4090909090909091, 0.36923076923076925, 0.13636363636363635, 0.21717171717171718]","[1, 9, 0.3780487804878049, 0.41379310344827586, 0.524390243902439, 0.2857142857142857, 0.15853658536585366, 0.15853658536585366]","[0, -1, 0.3170731707317073, 0.34375, 0.37398373983739835, 0.35294117647058826, 0.13008130081300814, 0.12195121951219512]"
56,2019-05-29,20190529LGWO0,"[0, -1, 0.2222222222222222, 0.391304347826087, 0.2777777777777778, 0.42857142857142855, 0.16666666666666666, 0.1111111111111111]","[0, -1, 0.2318840579710145, 0.32098765432098764, 0.30434782608695654, 0.2777777777777778, 0.17391304347826086, 0.14492753623188406]","[1, 2, 0.3333333333333333, 0.4166666666666667, 0.5147058823529411, 0.3484848484848485, 0.23529411764705882, 0.2107843137254902]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 6, 0.2578125, 0.33098591549295775, 0.359375, 0.4117647058823529, 0.109375, 0.1484375]","[0, -1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[0, -1, 0.1743119266055046, 0.20512820512820512, 0.22018348623853212, 0.14285714285714285, 0.10091743119266056, 0.06422018348623854]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.26785714285714285, 0.35384615384615387, 0.2857142857142857, 0.3333333333333333, 0.05357142857142857, 0.14285714285714285]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.1, 0.1, 0.2, 0.0, 0.0, 0.0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, 1, 0.21739130434782608, 0.3018867924528302, 0.2826086956521739, 0.19047619047619047, 0.16304347826086957, 0.07608695652173914]","[1, 3, 0.3203463203463203, 0.36947791164658633, 0.47186147186147187, 0.29411764705882354, 0.15584415584415584, 0.11255411255411256]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 5, 0.3059360730593607, 0.391304347826087, 0.5251141552511416, 0.325, 0.1872146118721461, 0.2420091324200913]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 4, 0.30337078651685395, 0.43805309734513276, 0.5730337078651685, 0.27450980392156865, 0.23595505617977527, 0.20786516853932585]","[1, 1, 0.3023255813953488, 0.3795918367346939, 0.3767441860465116, 0.3090909090909091, 0.17674418604651163, 0.08837209302325581]","[0, -1, 0.14285714285714285, 0.25, 0.2857142857142857, 0.3333333333333333, 0.14285714285714285, 0.14285714285714285]","[1, 7, 0.26865671641791045, 0.3333333333333333, 0.4079601990049751, 0.3787878787878788, 0.13432835820895522, 0.21890547263681592]","[1, 8, 0.38823529411764707, 0.4222222222222222, 0.5294117647058824, 0.2727272727272727, 0.16470588235294117, 0.15294117647058825]","[1, 9, 0.30708661417322836, 0.3333333333333333, 0.36220472440944884, 0.34285714285714286, 0.12598425196850394, 0.11811023622047244]"
57,2019-05-30,20190530LGWO0,"[0, -1, 0.2222222222222222, 0.391304347826087, 0.2777777777777778, 0.42857142857142855, 0.16666666666666666, 0.1111111111111111]","[0, 5, 0.2222222222222222, 0.30952380952380953, 0.2916666666666667, 0.2777777777777778, 0.18055555555555555, 0.1388888888888889]","[1, 2, 0.33653846153846156, 0.4180327868852459, 0.5192307692307693, 0.3582089552238806, 0.23076923076923078, 0.21153846153846154]","[0, 7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1, 6, 0.25757575757575757, 0.3287671232876712, 0.3560606060606061, 0.4117647058823529, 0.10606060606060606, 0.14393939393939395]","[0, -1, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[1, 7, 0.16964285714285715, 0.2, 0.21428571428571427, 0.1388888888888889, 0.09821428571428571, 0.0625]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.26785714285714285, 0.35384615384615387, 0.2857142857142857, 0.3333333333333333, 0.05357142857142857, 0.14285714285714285]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0.1, 0.1, 0.2, 0.0, 0.0, 0.0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 9, 0.2127659574468085, 0.2962962962962963, 0.2765957446808511, 0.19047619047619047, 0.1595744680851064, 0.07446808510638298]","[1, 1, 0.3148936170212766, 0.36363636363636365, 0.46382978723404256, 0.28846153846153844, 0.15319148936170213, 0.11063829787234042]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 3, 0.3063063063063063, 0.39299610894941633, 0.536036036036036, 0.325, 0.1891891891891892, 0.24324324324324326]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[0, -1, 0, 0, 0, 0, 0, 0]","[1, 4, 0.30386740331491713, 0.4391304347826087, 0.569060773480663, 0.2692307692307692, 0.23204419889502761, 0.20441988950276244]","[0, -1, 0.3023255813953488, 0.3795918367346939, 0.3767441860465116, 0.3090909090909091, 0.17674418604651163, 0.08837209302325581]","[0, -1, 0.14285714285714285, 0.25, 0.2857142857142857, 0.3333333333333333, 0.14285714285714285, 0.14285714285714285]","[1, 5, 0.2647058823529412, 0.33185840707964603, 0.4019607843137255, 0.3787878787878788, 0.1323529411764706, 0.21568627450980393]","[1, 8, 0.375, 0.40860215053763443, 0.5113636363636364, 0.2608695652173913, 0.1590909090909091, 0.14772727272727273]","[0, -1, 0.30708661417322836, 0.3333333333333333, 0.36220472440944884, 0.34285714285714286, 0.12598425196850394, 0.11811023622047244]"
