,date,game_key,정대현,최원재,채선관,고영표,심재민,류희운,안상빈,홍성무,김민수,엄상백,이창재,정성곤,주권,김재윤,조무근,피어밴드,피노,한승지,박세진,마리몬,로위,서의태,밴와트,최대성,홍성용,윤근영,장시환,이상화,배우열,김사율
54,2016-06-07,20160607OBKT0,"[0, 0, 5.1526717557251915, 1.4885496183206108, 1.5294117647058822, 4.851851851851851]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.08235294117647, 1.411764705882353, 3.1, 1.1805555555555556]","[0, 0, 4.909090909090909, 1.8, 0.75, 0.7971014492753623]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4545454545454546, 1.3636363636363638, 2.6666666666666665, 1.0476190476190477]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 1.588235294117647, 0.8823529411764706, 1.0, 1.888888888888889]","[0, 0, 7.043478260869565, 1.858695652173913, 1.2, 3.066666666666667]","[0, 1, 9.0, 2.5, 1.0, 0.6666666666666666]","[0, 0, 9.878048780487804, 2.2682926829268295, 0.4, 2.7333333333333334]","[0, 0, 4.706422018348624, 1.3211009174311925, 1.7272727272727273, 4.037037037037037]","[0, 0, 3.506493506493506, 1.12987012987013, 5.666666666666667, 1.2833333333333334]","[0, 0, 6.532258064516129, 1.8870967741935483, 0.7777777777777778, 1.2916666666666667]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.94, 1.6199999999999999, 1.2857142857142858, 5.555555555555556]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.32, 1.92, 0.8333333333333334, 2.777777777777778]","[0, 0, 5.711538461538462, 1.4230769230769231, 1.625, 5.2]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.927007299270073, 1.5985401459854016, 2.357142857142857, 5.0740740740740735]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.6363636363636365, 2.4285714285714284, 0.6790123456790123]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[1, 0, 2.2978723404255317, 1.4680851063829787, 1.6111111111111112, 1.6491228070175439]","[0, 0, 5.142857142857142, 1.4285714285714286, 1.6666666666666667, 1.75]","[0, 0, 2.25, 1.75, 2.5, 1.3333333333333333]","[0, 1, 3.272727272727273, 1.0454545454545454, 2.142857142857143, 1.375]"
55,2016-06-08,20160608OBKT0,"[0, 0, 5.1526717557251915, 1.4885496183206108, 1.5294117647058822, 4.851851851851851]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.08235294117647, 1.411764705882353, 3.1, 1.1805555555555556]","[0, 1, 4.7368421052631575, 1.7894736842105263, 0.75, 0.7916666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4545454545454546, 1.3636363636363638, 2.6666666666666665, 1.0476190476190477]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 1.588235294117647, 0.8823529411764706, 1.0, 1.888888888888889]","[0, 0, 7.043478260869565, 1.858695652173913, 1.2, 3.066666666666667]","[0, 0, 9.0, 2.5, 1.0, 0.6666666666666666]","[0, 0, 9.878048780487804, 2.2682926829268295, 0.4, 2.7333333333333334]","[1, 0, 4.153846153846154, 1.2923076923076922, 1.7142857142857142, 4.333333333333334]","[0, 1, 3.333333333333333, 1.1111111111111112, 6.166666666666667, 1.2857142857142858]","[0, 0, 6.532258064516129, 1.8870967741935483, 0.7777777777777778, 1.2916666666666667]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.4, 1.6363636363636365, 1.5714285714285714, 4.583333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.32, 1.92, 0.8333333333333334, 2.777777777777778]","[0, 0, 5.711538461538462, 1.4230769230769231, 1.625, 5.2]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.927007299270073, 1.5985401459854016, 2.357142857142857, 5.0740740740740735]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.6363636363636365, 2.4285714285714284, 0.6790123456790123]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 0, 2.2978723404255317, 1.4680851063829787, 1.6111111111111112, 1.6491228070175439]","[0, 0, 5.142857142857142, 1.4285714285714286, 1.6666666666666667, 1.75]","[0, 0, 2.25, 1.75, 2.5, 1.3333333333333333]","[0, 0, 3.272727272727273, 1.0454545454545454, 2.142857142857143, 1.375]"
56,2016-06-09,20160609OBKT0,"[0, 0, 5.1526717557251915, 1.4885496183206108, 1.5294117647058822, 4.851851851851851]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.08235294117647, 1.411764705882353, 3.1, 1.1805555555555556]","[0, 1, 4.5, 1.7, 0.8333333333333334, 0.8]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4545454545454546, 1.3636363636363638, 2.6666666666666665, 1.0476190476190477]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 1.588235294117647, 0.8823529411764706, 1.0, 1.888888888888889]","[0, 1, 7.217821782178218, 1.9009900990099011, 1.1875, 3.0606060606060606]","[0, 1, 9.818181818181818, 1.9090909090909092, 3.0, 0.9166666666666666]","[0, 0, 9.878048780487804, 2.2682926829268295, 0.4, 2.7333333333333334]","[0, 0, 4.153846153846154, 1.2923076923076922, 1.7142857142857142, 4.333333333333334]","[0, 1, 3.5783132530120483, 1.1927710843373494, 5.285714285714286, 1.2575757575757576]","[0, 1, 6.328125, 1.875, 0.8333333333333334, 1.2549019607843137]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.6363636363636365, 1.5714285714285714, 4.583333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.32, 1.92, 0.8333333333333334, 2.777777777777778]","[0, 0, 5.711538461538462, 1.4230769230769231, 1.625, 5.2]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.529032258064516, 1.6064516129032258, 2.0, 5.166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.576271186440678, 1.6271186440677965, 2.5714285714285716, 0.7023809523809524]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 0, 2.2978723404255317, 1.4680851063829787, 1.6111111111111112, 1.6491228070175439]","[0, 0, 5.142857142857142, 1.4285714285714286, 1.6666666666666667, 1.75]","[0, 0, 2.25, 1.75, 2.5, 1.3333333333333333]","[0, 1, 3.698630136986301, 1.0684931506849316, 2.2857142857142856, 1.4313725490196079]"
57,2016-06-10,20160610KTWO0,"[1, 0, 6.364285714285714, 1.5857142857142859, 1.5263157894736843, 4.666666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.08235294117647, 1.411764705882353, 3.1, 1.1805555555555556]","[0, 1, 4.714285714285714, 1.6666666666666667, 0.8333333333333334, 0.8076923076923077]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4545454545454546, 1.3636363636363638, 2.6666666666666665, 1.0476190476190477]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 1.588235294117647, 0.8823529411764706, 1.0, 1.888888888888889]","[0, 1, 7.077669902912621, 1.8932038834951455, 1.1875, 2.861111111111111]","[0, 0, 9.818181818181818, 1.9090909090909092, 3.0, 0.9166666666666666]","[0, 0, 9.878048780487804, 2.2682926829268295, 0.4, 2.7333333333333334]","[0, 0, 4.153846153846154, 1.2923076923076922, 1.7142857142857142, 4.333333333333334]","[0, 1, 3.5783132530120483, 1.1927710843373494, 5.285714285714286, 1.2028985507246377]","[0, 1, 6.230769230769231, 1.9384615384615385, 0.7894736842105263, 1.2037037037037037]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.6363636363636365, 1.5714285714285714, 4.583333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.32, 1.92, 0.8333333333333334, 2.777777777777778]","[0, 0, 5.711538461538462, 1.4230769230769231, 1.625, 5.2]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.529032258064516, 1.6064516129032258, 2.0, 5.166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.426229508196721, 1.6229508196721312, 2.5714285714285716, 0.7011494252873562]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 0, 2.2978723404255317, 1.4680851063829787, 1.6111111111111112, 1.6491228070175439]","[0, 0, 5.142857142857142, 1.4285714285714286, 1.6666666666666667, 1.75]","[0, 0, 2.25, 1.75, 2.5, 1.3333333333333333]","[0, 0, 3.698630136986301, 1.0684931506849316, 2.2857142857142856, 1.4313725490196079]"
58,2016-06-11,20160611KTWO0,"[0, 0, 6.364285714285714, 1.5857142857142859, 1.5263157894736843, 4.666666666666666]","[0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.08235294117647, 1.411764705882353, 3.1, 1.1805555555555556]","[0, 0, 4.714285714285714, 1.6666666666666667, 0.8333333333333334, 0.8076923076923077]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4545454545454546, 1.3636363636363638, 2.6666666666666665, 1.0476190476190477]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 1.588235294117647, 0.8823529411764706, 1.0, 1.888888888888889]","[0, 0, 7.077669902912621, 1.8932038834951455, 1.1875, 2.861111111111111]","[0, 1, 7.7142857142857135, 1.7142857142857142, 3.0, 0.9333333333333333]","[0, 0, 9.878048780487804, 2.2682926829268295, 0.4, 2.7333333333333334]","[0, 0, 4.153846153846154, 1.2923076923076922, 1.7142857142857142, 4.333333333333334]","[0, 0, 3.5783132530120483, 1.1927710843373494, 5.285714285714286, 1.2028985507246377]","[0, 0, 6.230769230769231, 1.9384615384615385, 0.7894736842105263, 1.2037037037037037]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.4, 1.6363636363636365, 1.5714285714285714, 4.583333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.32, 1.92, 0.8333333333333334, 2.777777777777778]","[1, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.529032258064516, 1.6064516129032258, 2.0, 5.166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.426229508196721, 1.6229508196721312, 2.5714285714285716, 0.7011494252873562]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 0, 2.2978723404255317, 1.4680851063829787, 1.6111111111111112, 1.6491228070175439]","[0, 0, 5.142857142857142, 1.4285714285714286, 1.6666666666666667, 1.75]","[0, 0, 2.25, 1.75, 2.5, 1.3333333333333333]","[0, 0, 3.698630136986301, 1.0684931506849316, 2.2857142857142856, 1.4313725490196079]"
59,2016-06-12,20160612KTWO0,"[0, 0, 6.364285714285714, 1.5857142857142859, 1.5263157894736843, 4.666666666666666]","[0, 1, 0.0, 0.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.136363636363636, 1.5340909090909092, 3.2, 1.1733333333333333]","[0, 0, 4.714285714285714, 1.6666666666666667, 0.8333333333333334, 0.8076923076923077]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4545454545454546, 1.3636363636363638, 2.6666666666666665, 1.0476190476190477]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 1.588235294117647, 0.8823529411764706, 1.0, 1.888888888888889]","[0, 0, 7.077669902912621, 1.8932038834951455, 1.1875, 2.861111111111111]","[0, 0, 7.7142857142857135, 1.7142857142857142, 3.0, 0.9333333333333333]","[0, 0, 9.878048780487804, 2.2682926829268295, 0.4, 2.7333333333333334]","[0, 0, 4.153846153846154, 1.2923076923076922, 1.7142857142857142, 4.333333333333334]","[0, 0, 3.5783132530120483, 1.1927710843373494, 5.285714285714286, 1.2028985507246377]","[0, 1, 5.869565217391304, 1.9130434782608696, 0.85, 1.2105263157894737]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.491525423728814, 1.6271186440677965, 1.5714285714285714, 3.9333333333333336]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.32, 1.92, 0.8333333333333334, 2.777777777777778]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.529032258064516, 1.6064516129032258, 2.0, 5.166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.426229508196721, 1.6229508196721312, 2.5714285714285716, 0.7011494252873562]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 0, 2.2978723404255317, 1.4680851063829787, 1.6111111111111112, 1.6491228070175439]","[0, 0, 5.142857142857142, 1.4285714285714286, 1.6666666666666667, 1.75]","[0, 0, 2.25, 1.75, 2.5, 1.3333333333333333]","[0, 0, 3.698630136986301, 1.0684931506849316, 2.2857142857142856, 1.4313725490196079]"
60,2016-06-14,20160614HHKT0,"[0, 0, 6.364285714285714, 1.5857142857142859, 1.5263157894736843, 4.666666666666666]","[0, 0, 0.0, 0.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.031914893617021, 1.5638297872340425, 3.090909090909091, 1.205128205128205]","[0, 1, 4.304347826086956, 1.565217391304348, 0.9166666666666666, 0.8518518518518519]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4545454545454546, 1.3636363636363638, 2.6666666666666665, 1.0476190476190477]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 1.588235294117647, 0.8823529411764706, 1.0, 1.888888888888889]","[0, 1, 6.877358490566038, 1.8396226415094339, 1.25, 2.717948717948718]","[0, 0, 7.7142857142857135, 1.7142857142857142, 3.0, 0.9333333333333333]","[0, 0, 9.878048780487804, 2.2682926829268295, 0.4, 2.7333333333333334]","[0, 0, 4.153846153846154, 1.2923076923076922, 1.7142857142857142, 4.333333333333334]","[0, 1, 3.453488372093023, 1.255813953488372, 4.875, 1.1944444444444444]","[0, 0, 5.869565217391304, 1.9130434782608696, 0.85, 1.2105263157894737]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.491525423728814, 1.6271186440677965, 1.5714285714285714, 3.9333333333333336]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.32, 1.92, 0.8333333333333334, 2.777777777777778]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.529032258064516, 1.6064516129032258, 2.0, 5.166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.714285714285714, 1.6666666666666667, 2.25, 0.7]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[1, 0, 3.220183486238532, 1.5688073394495412, 1.5238095238095237, 1.8166666666666669]","[0, 0, 5.142857142857142, 1.4285714285714286, 1.6666666666666667, 1.75]","[0, 0, 2.25, 1.75, 2.5, 1.3333333333333333]","[0, 0, 3.698630136986301, 1.0684931506849316, 2.2857142857142856, 1.4313725490196079]"
61,2016-06-16,20160616HHKT0,"[0, 0, 6.364285714285714, 1.5857142857142859, 1.5263157894736843, 4.666666666666666]","[0, 0, 0.0, 0.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.031914893617021, 1.5638297872340425, 3.090909090909091, 1.205128205128205]","[0, 1, 4.242857142857143, 1.6714285714285715, 0.7857142857142857, 0.8333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4545454545454546, 1.3636363636363638, 2.6666666666666665, 1.0476190476190477]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 1.588235294117647, 0.8823529411764706, 1.0, 1.888888888888889]","[0, 0, 6.877358490566038, 1.8396226415094339, 1.25, 2.717948717948718]","[0, 0, 7.7142857142857135, 1.7142857142857142, 3.0, 0.9333333333333333]","[0, 0, 9.878048780487804, 2.2682926829268295, 0.4, 2.7333333333333334]","[1, 0, 4.013513513513514, 1.2364864864864864, 1.7333333333333334, 4.484848484848485]","[0, 1, 3.3, 1.2, 4.875, 1.2]","[0, 1, 6.942857142857142, 2.0142857142857142, 0.8095238095238095, 1.1666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.491525423728814, 1.6271186440677965, 1.5714285714285714, 3.9333333333333336]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.32, 1.92, 0.8333333333333334, 2.777777777777778]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.529032258064516, 1.6064516129032258, 2.0, 5.166666666666666]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.984615384615385, 1.6615384615384614, 2.375, 0.6989247311827957]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 0, 3.220183486238532, 1.5688073394495412, 1.5238095238095237, 1.8166666666666669]","[0, 0, 5.142857142857142, 1.4285714285714286, 1.6666666666666667, 1.75]","[0, 0, 2.25, 1.75, 2.5, 1.3333333333333333]","[0, 0, 3.698630136986301, 1.0684931506849316, 2.2857142857142856, 1.4313725490196079]"
62,2016-06-17,20160617NCKT0,"[0, 0, 6.364285714285714, 1.5857142857142859, 1.5263157894736843, 4.666666666666666]","[0, 0, 0.0, 0.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.031914893617021, 1.5638297872340425, 3.090909090909091, 1.205128205128205]","[0, 0, 4.242857142857143, 1.6714285714285715, 0.7857142857142857, 0.8333333333333333]","[0, 1, 0, 0, 0, 0]","[0, 0, 2.4545454545454546, 1.3636363636363638, 2.6666666666666665, 1.0476190476190477]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 1.588235294117647, 0.8823529411764706, 1.0, 1.888888888888889]","[0, 0, 6.877358490566038, 1.8396226415094339, 1.25, 2.717948717948718]","[0, 1, 5.4, 1.65, 1.5, 1.1111111111111112]","[0, 0, 9.878048780487804, 2.2682926829268295, 0.4, 2.7333333333333334]","[0, 0, 4.013513513513514, 1.2364864864864864, 1.7333333333333334, 4.484848484848485]","[0, 0, 3.3, 1.2, 4.875, 1.2]","[0, 0, 6.942857142857142, 2.0142857142857142, 0.8095238095238095, 1.1666666666666665]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.491525423728814, 1.6271186440677965, 1.5714285714285714, 3.9333333333333336]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.32, 1.92, 0.8333333333333334, 2.777777777777778]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 4.447058823529412, 1.5705882352941176, 2.1052631578947367, 5.151515151515151]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.984615384615385, 1.6615384615384614, 2.375, 0.6989247311827957]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 0, 3.220183486238532, 1.5688073394495412, 1.5238095238095237, 1.8166666666666669]","[0, 0, 5.142857142857142, 1.4285714285714286, 1.6666666666666667, 1.75]","[0, 0, 2.25, 1.75, 2.5, 1.3333333333333333]","[0, 0, 3.698630136986301, 1.0684931506849316, 2.2857142857142856, 1.4313725490196079]"
63,2016-06-18,20160618NCKT0,"[1, 0, 5.981012658227848, 1.518987341772152, 1.5, 4.787878787878788]","[0, 0, 0.0, 0.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.031914893617021, 1.5638297872340425, 3.090909090909091, 1.205128205128205]","[0, 0, 4.242857142857143, 1.6714285714285715, 0.7857142857142857, 0.8333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4545454545454546, 1.3636363636363638, 2.6666666666666665, 1.0476190476190477]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 1.588235294117647, 0.8823529411764706, 1.0, 1.888888888888889]","[0, 1, 6.813084112149532, 1.8224299065420562, 1.3125, 2.5476190476190474]","[0, 1, 4.695652173913043, 1.6956521739130435, 1.5, 1.0952380952380953]","[0, 0, 9.878048780487804, 2.2682926829268295, 0.4, 2.7333333333333334]","[0, 0, 4.013513513513514, 1.2364864864864864, 1.7333333333333334, 4.484848484848485]","[0, 0, 3.3, 1.2, 4.875, 1.2]","[0, 1, 6.75, 2.0, 0.9047619047619048, 1.1428571428571428]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.491525423728814, 1.6271186440677965, 1.5714285714285714, 3.9333333333333336]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.32, 1.92, 0.8333333333333334, 2.777777777777778]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.447058823529412, 1.5705882352941176, 2.1052631578947367, 5.151515151515151]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.984615384615385, 1.6615384615384614, 2.375, 0.6989247311827957]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 0, 3.220183486238532, 1.5688073394495412, 1.5238095238095237, 1.8166666666666669]","[0, 1, 4.153846153846154, 1.5, 1.6666666666666667, 1.7333333333333332]","[0, 0, 2.25, 1.75, 2.5, 1.3333333333333333]","[0, 0, 3.698630136986301, 1.0684931506849316, 2.2857142857142856, 1.4313725490196079]"
64,2016-06-19,20160619NCKT0,"[0, 0, 5.981012658227848, 1.518987341772152, 1.5, 4.787878787878788]","[0, 0, 0.0, 0.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.031914893617021, 1.5638297872340425, 3.090909090909091, 1.205128205128205]","[0, 1, 4.183098591549295, 1.647887323943662, 0.7857142857142857, 0.8160919540229885]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4545454545454546, 1.3636363636363638, 2.6666666666666665, 1.0476190476190477]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 1.588235294117647, 0.8823529411764706, 1.0, 1.888888888888889]","[0, 1, 6.627272727272727, 1.8, 1.4375, 2.444444444444444]","[0, 0, 4.695652173913043, 1.6956521739130435, 1.5, 1.0952380952380953]","[0, 1, 10.8, 2.4, 0.42857142857142855, 2.5]","[0, 0, 4.013513513513514, 1.2364864864864864, 1.7333333333333334, 4.484848484848485]","[0, 0, 3.3, 1.2, 4.875, 1.2]","[0, 1, 7.027397260273972, 2.0547945205479454, 0.9090909090909091, 1.106060606060606]","[0, 0, 0, 0, 0, 0]","[1, 0, 5.108108108108109, 1.4594594594594594, 1.8571428571428572, 4.111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.32, 1.92, 0.8333333333333334, 2.777777777777778]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.447058823529412, 1.5705882352941176, 2.1052631578947367, 5.151515151515151]","[0, 0, 0, 0, 0, 0]","[0, 1, 4.909090909090909, 1.6818181818181819, 2.375, 0.6875]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[0, 0, 3.220183486238532, 1.5688073394495412, 1.5238095238095237, 1.8166666666666669]","[0, 0, 4.153846153846154, 1.5, 1.6666666666666667, 1.7333333333333332]","[0, 0, 2.25, 1.75, 2.5, 1.3333333333333333]","[0, 0, 3.698630136986301, 1.0684931506849316, 2.2857142857142856, 1.4313725490196079]"
65,2016-06-21,20160621KTOB0,"[0, 0, 5.981012658227848, 1.518987341772152, 1.5, 4.787878787878788]","[0, 0, 0.0, 0.0, 0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.031914893617021, 1.5638297872340425, 3.090909090909091, 1.205128205128205]","[0, 0, 4.183098591549295, 1.647887323943662, 0.7857142857142857, 0.8160919540229885]","[0, 0, 0, 0, 0, 0]","[0, 0, 2.4545454545454546, 1.3636363636363638, 2.6666666666666665, 1.0476190476190477]","[0, 0, 3.375, 1.375, 10.0, 1.1428571428571428]","[0, 0, 1.588235294117647, 0.8823529411764706, 1.0, 1.888888888888889]","[0, 0, 6.627272727272727, 1.8, 1.4375, 2.444444444444444]","[0, 0, 4.695652173913043, 1.6956521739130435, 1.5, 1.0952380952380953]","[0, 1, 9.169811320754716, 2.2641509433962264, 0.5, 2.523809523809524]","[0, 0, 4.013513513513514, 1.2364864864864864, 1.7333333333333334, 4.484848484848485]","[0, 0, 3.3, 1.2, 4.875, 1.2]","[0, 0, 7.027397260273972, 2.0547945205479454, 0.9090909090909091, 1.106060606060606]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.108108108108109, 1.4594594594594594, 1.8571428571428572, 4.111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.32, 1.92, 0.8333333333333334, 2.777777777777778]","[0, 0, 5.2105263157894735, 1.4035087719298245, 1.6153846153846154, 5.181818181818182]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.447058823529412, 1.5705882352941176, 2.1052631578947367, 5.151515151515151]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.909090909090909, 1.6818181818181819, 2.375, 0.6875]","[0, 0, 6.0, 2.6666666666666665, 0.25, 1.5]","[1, 0, 3.188976377952756, 1.5118110236220472, 1.6956521739130435, 2.015873015873016]","[0, 1, 3.552631578947368, 1.4210526315789473, 2.3333333333333335, 2.111111111111111]","[0, 0, 2.25, 1.75, 2.5, 1.3333333333333333]","[0, 0, 3.698630136986301, 1.0684931506849316, 2.2857142857142856, 1.4313725490196079]"
