,date,game_key,임기준,심동섭,홍건희,한승혁,유창식,김병현,김윤동,박준표,박동민,이준영,김명찬,전상현,지크,신윤철,김현준,헥터,정동현,남재현,서덕원,김광수,배힘찬,고효준,김진우,윤석민,곽정철,신창호,한기주,손영민,양현종,정용운,임창용,최영필
97,2016-08-04,20160804HHHT0,"[0, 0, 4.655172413793104, 2.0, 0.5, 1.7058823529411764]","[0, 1, 6.593023255813954, 1.7093023255813953, 1.5, 0.8190476190476191]","[0, 0, 3.3934426229508197, 1.4426229508196722, 2.076923076923077, 1.6944444444444444]","[0, 0, 6.75, 1.875, 1.1818181818181819, 0.9411764705882353]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.319148936170213, 1.9787234042553192, 1.0714285714285714, 0.9791666666666666]","[0, 1, 9.101123595505618, 1.9550561797752808, 0.9375, 1.2361111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.788461538461537, 1.7884615384615385, 0.6363636363636364, 1.4444444444444444]","[0, 0, 0.0, inf, 0.0, 0.0]","[0, 0, 7.147058823529412, 1.588235294117647, 1.6666666666666667, 1.888888888888889]","[0, 0, 4.852173913043478, 1.5826086956521739, 1.96, 5.476190476190476]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.2399999999999998, 1.2899999999999998, 2.05, 6.666666666666667]","[0, 0, 6.352941176470588, 1.4705882352941178, 0.6666666666666666, 2.125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.9230769230769234, 1.6923076923076923, 2.1333333333333333, 1.054054054054054]","[0, 0, 0.0, 0.0, 1, 2.0]","[0, 0, 0.0, 1.0, 0.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.6, 2.75, 5.0]","[0, 0, 7.448275862068965, 1.8620689655172415, 1.0, 1.074074074074074]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.75, 1.885714285714286, 0.84, 2.121212121212121]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.366412213740458, 1.2671755725190839, 2.111111111111111, 6.55]","[0, 0, 7.322033898305085, 2.23728813559322, 0.631578947368421, 1.787878787878788]","[0, 1, 5.90625, 1.96875, 4.5, 1.0666666666666667]","[1, 0, 3.230769230769231, 1.4871794871794872, 5.285714285714286, 1.0263157894736843]"
98,2016-08-05,20160805HTSS0,"[0, 0, 4.655172413793104, 2.0, 0.5, 1.7058823529411764]","[0, 0, 6.593023255813954, 1.7093023255813953, 1.5, 0.8190476190476191]","[0, 0, 3.3934426229508197, 1.4426229508196722, 2.076923076923077, 1.6944444444444444]","[0, 0, 6.75, 1.875, 1.1818181818181819, 0.9411764705882353]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.319148936170213, 1.9787234042553192, 1.0714285714285714, 0.9791666666666666]","[0, 0, 9.101123595505618, 1.9550561797752808, 0.9375, 1.2361111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.788461538461537, 1.7884615384615385, 0.6363636363636364, 1.4444444444444444]","[0, 1, 9.0, 3.0, 0.0, 0.5]","[0, 0, 7.147058823529412, 1.588235294117647, 1.6666666666666667, 1.888888888888889]","[0, 0, 4.852173913043478, 1.5826086956521739, 1.96, 5.476190476190476]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.2399999999999998, 1.2899999999999998, 2.05, 6.666666666666667]","[0, 0, 6.352941176470588, 1.4705882352941178, 0.6666666666666666, 2.125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9230769230769234, 1.6923076923076923, 2.1333333333333333, 1.054054054054054]","[0, 0, 0.0, 0.0, 1, 2.0]","[0, 0, 0.0, 1.0, 0.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.6, 2.75, 5.0]","[0, 0, 7.448275862068965, 1.8620689655172415, 1.0, 1.074074074074074]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.885714285714286, 0.84, 2.121212121212121]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.214285714285714, 1.2428571428571429, 2.1914893617021276, 6.666666666666667]","[0, 0, 7.322033898305085, 2.23728813559322, 0.631578947368421, 1.787878787878788]","[0, 0, 5.90625, 1.96875, 4.5, 1.0666666666666667]","[0, 0, 3.230769230769231, 1.4871794871794872, 5.285714285714286, 1.0263157894736843]"
99,2016-08-06,20160806HTSS0,"[0, 0, 4.655172413793104, 2.0, 0.5, 1.7058823529411764]","[0, 0, 6.593023255813954, 1.7093023255813953, 1.5, 0.8190476190476191]","[0, 0, 3.3934426229508197, 1.4426229508196722, 2.076923076923077, 1.6944444444444444]","[0, 0, 6.75, 1.875, 1.1818181818181819, 0.9411764705882353]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.586206896551724, 2.0172413793103448, 0.85, 1.1372549019607843]","[0, 1, 8.901098901098901, 1.9120879120879122, 0.9375, 1.2133333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.788461538461537, 1.7884615384615385, 0.6363636363636364, 1.4444444444444444]","[0, 0, 9.0, 3.0, 0.0, 0.5]","[0, 0, 7.147058823529412, 1.588235294117647, 1.6666666666666667, 1.888888888888889]","[0, 0, 4.852173913043478, 1.5826086956521739, 1.96, 5.476190476190476]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.351288056206089, 1.2646370023419202, 2.2, 6.777777777777779]","[0, 0, 6.352941176470588, 1.4705882352941178, 0.6666666666666666, 2.125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9230769230769234, 1.6923076923076923, 2.1333333333333333, 1.054054054054054]","[0, 0, 0.0, 0.0, 1, 2.0]","[0, 0, 0.0, 1.0, 0.0, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.6, 2.75, 5.0]","[0, 1, 7.913793103448275, 1.913793103448276, 0.9230769230769231, 1.0175438596491226]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.885714285714286, 0.84, 2.121212121212121]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.214285714285714, 1.2428571428571429, 2.1914893617021276, 6.666666666666667]","[0, 0, 7.322033898305085, 2.23728813559322, 0.631578947368421, 1.787878787878788]","[0, 0, 5.90625, 1.96875, 4.5, 1.0666666666666667]","[0, 0, 3.230769230769231, 1.4871794871794872, 5.285714285714286, 1.0263157894736843]"
100,2016-08-07,20160807HTSS0,"[0, 0, 4.655172413793104, 2.0, 0.5, 1.7058823529411764]","[0, 0, 6.593023255813954, 1.7093023255813953, 1.5, 0.8190476190476191]","[0, 0, 3.3934426229508197, 1.4426229508196722, 2.076923076923077, 1.6944444444444444]","[0, 0, 6.75, 1.875, 1.1818181818181819, 0.9411764705882353]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.586206896551724, 2.0172413793103448, 0.85, 1.1372549019607843]","[0, 1, 8.4375, 1.8125, 1.125, 1.2307692307692308]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.788461538461537, 1.7884615384615385, 0.6363636363636364, 1.4444444444444444]","[0, 1, 2.4545454545454546, 1.6363636363636365, 2.0, 1.222222222222222]","[0, 0, 7.147058823529412, 1.588235294117647, 1.6666666666666667, 1.888888888888889]","[1, 0, 5.277620396600566, 1.6487252124645893, 1.9411764705882353, 5.348484848484849]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.351288056206089, 1.2646370023419202, 2.2, 6.777777777777779]","[0, 0, 6.352941176470588, 1.4705882352941178, 0.6666666666666666, 2.125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9230769230769234, 1.6923076923076923, 2.1333333333333333, 1.054054054054054]","[0, 0, 0.0, 0.0, 1, 2.0]","[0, 1, 0.0, 1.7999999999999998, 0.0, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.6, 2.75, 5.0]","[0, 0, 7.913793103448275, 1.913793103448276, 0.9230769230769231, 1.0175438596491226]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.885714285714286, 0.84, 2.121212121212121]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.214285714285714, 1.2428571428571429, 2.1914893617021276, 6.666666666666667]","[0, 0, 7.322033898305085, 2.23728813559322, 0.631578947368421, 1.787878787878788]","[0, 0, 5.90625, 1.96875, 4.5, 1.0666666666666667]","[0, 1, 3.375, 1.4765625, 5.571428571428571, 1.094017094017094]"
101,2016-08-09,20160809HTOB0,"[1, 0, 5.043956043956044, 2.10989010989011, 0.4666666666666667, 1.6851851851851851]","[0, 0, 6.593023255813954, 1.7093023255813953, 1.5, 0.8190476190476191]","[0, 0, 3.3934426229508197, 1.4426229508196722, 2.076923076923077, 1.6944444444444444]","[0, 0, 6.75, 1.875, 1.1818181818181819, 0.9411764705882353]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.586206896551724, 2.0172413793103448, 0.85, 1.1372549019607843]","[0, 0, 8.4375, 1.8125, 1.125, 1.2307692307692308]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.788461538461537, 1.7884615384615385, 0.6363636363636364, 1.4444444444444444]","[0, 1, 5.4, 1.8, 3.0, 1.25]","[0, 0, 7.147058823529412, 1.588235294117647, 1.6666666666666667, 1.888888888888889]","[0, 0, 5.277620396600566, 1.6487252124645893, 1.9411764705882353, 5.348484848484849]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.351288056206089, 1.2646370023419202, 2.2, 6.777777777777779]","[0, 0, 6.352941176470588, 1.4705882352941178, 0.6666666666666666, 2.125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9230769230769234, 1.6923076923076923, 2.1333333333333333, 1.054054054054054]","[0, 0, 0.0, 0.0, 1, 2.0]","[0, 0, 0.0, 1.7999999999999998, 0.0, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.6, 2.75, 5.0]","[0, 1, 8.709677419354838, 2.032258064516129, 0.8125, 1.0333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 1, 6.75, 1.8648648648648647, 0.92, 2.1449275362318843]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.214285714285714, 1.2428571428571429, 2.1914893617021276, 6.666666666666667]","[0, 0, 7.322033898305085, 2.23728813559322, 0.631578947368421, 1.787878787878788]","[0, 0, 5.90625, 1.96875, 4.5, 1.0666666666666667]","[0, 0, 3.375, 1.4765625, 5.571428571428571, 1.094017094017094]"
102,2016-08-10,20160810HTOB0,"[0, 0, 5.043956043956044, 2.10989010989011, 0.4666666666666667, 1.6851851851851851]","[0, 0, 6.593023255813954, 1.7093023255813953, 1.5, 0.8190476190476191]","[1, 0, 3.234375, 1.40625, 2.076923076923077, 1.7297297297297298]","[0, 0, 6.75, 1.875, 1.1818181818181819, 0.9411764705882353]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.754098360655737, 2.0655737704918034, 0.95, 1.1296296296296295]","[0, 0, 8.4375, 1.8125, 1.125, 1.2307692307692308]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.788461538461537, 1.7884615384615385, 0.6363636363636364, 1.4444444444444444]","[0, 0, 5.4, 1.8, 3.0, 1.25]","[0, 0, 7.147058823529412, 1.588235294117647, 1.6666666666666667, 1.888888888888889]","[0, 0, 5.277620396600566, 1.6487252124645893, 1.9411764705882353, 5.348484848484849]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.351288056206089, 1.2646370023419202, 2.2, 6.777777777777779]","[0, 0, 6.352941176470588, 1.4705882352941178, 0.6666666666666666, 2.125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.9230769230769234, 1.6923076923076923, 2.1333333333333333, 1.054054054054054]","[0, 0, 0.0, 0.0, 1, 2.0]","[0, 0, 0.0, 1.7999999999999998, 0.0, 0.8333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.6, 2.75, 5.0]","[0, 0, 8.709677419354838, 2.032258064516129, 0.8125, 1.0333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.8648648648648647, 0.92, 2.1449275362318843]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.214285714285714, 1.2428571428571429, 2.1914893617021276, 6.666666666666667]","[0, 0, 7.322033898305085, 2.23728813559322, 0.631578947368421, 1.787878787878788]","[0, 0, 5.90625, 1.96875, 4.5, 1.0666666666666667]","[0, 1, 3.5038167938931295, 1.4885496183206108, 5.714285714285714, 1.0916666666666666]"
103,2016-08-11,20160811HTWO0,"[0, 0, 5.043956043956044, 2.10989010989011, 0.4666666666666667, 1.6851851851851851]","[0, 0, 6.593023255813954, 1.7093023255813953, 1.5, 0.8190476190476191]","[0, 0, 3.234375, 1.40625, 2.076923076923077, 1.7297297297297298]","[0, 0, 6.75, 1.875, 1.1818181818181819, 0.9411764705882353]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.754098360655737, 2.0655737704918034, 0.95, 1.1296296296296295]","[0, 0, 8.4375, 1.8125, 1.125, 1.2307692307692308]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.788461538461537, 1.7884615384615385, 0.6363636363636364, 1.4444444444444444]","[0, 0, 5.4, 1.8, 3.0, 1.25]","[0, 0, 7.147058823529412, 1.588235294117647, 1.6666666666666667, 1.888888888888889]","[0, 0, 5.277620396600566, 1.6487252124645893, 1.9411764705882353, 5.348484848484849]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.351288056206089, 1.2646370023419202, 2.2, 6.777777777777779]","[0, 0, 6.352941176470588, 1.4705882352941178, 0.6666666666666666, 2.125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.8249999999999997, 1.675, 2.1333333333333333, 1.0526315789473684]","[0, 0, 0.0, 0.0, 1, 2.0]","[0, 1, 3.375, 2.25, 0.6666666666666666, 0.8888888888888888]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.6, 2.75, 5.0]","[0, 0, 8.709677419354838, 2.032258064516129, 0.8125, 1.0333333333333334]","[0, 0, 0, 0, 0, 0]","[0, 0, 6.75, 1.8648648648648647, 0.92, 2.1449275362318843]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.529816513761468, 1.286697247706422, 2.08, 6.606060606060606]","[0, 0, 7.322033898305085, 2.23728813559322, 0.631578947368421, 1.787878787878788]","[0, 1, 6.171428571428571, 1.9714285714285715, 6.0, 1.0606060606060606]","[0, 0, 3.5038167938931295, 1.4885496183206108, 5.714285714285714, 1.0916666666666666]"
104,2016-08-12,20160812HTWO0,"[0, 0, 5.043956043956044, 2.10989010989011, 0.4666666666666667, 1.6851851851851851]","[0, 0, 6.593023255813954, 1.7093023255813953, 1.5, 0.8190476190476191]","[0, 0, 3.234375, 1.40625, 2.076923076923077, 1.7297297297297298]","[0, 0, 6.75, 1.875, 1.1818181818181819, 0.9411764705882353]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.754098360655737, 2.0655737704918034, 0.95, 1.1296296296296295]","[1, 0, 8.350515463917526, 1.824742268041237, 1.0588235294117647, 1.1975308641975309]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.788461538461537, 1.7884615384615385, 0.6363636363636364, 1.4444444444444444]","[0, 0, 5.4, 1.8, 3.0, 1.25]","[0, 0, 7.147058823529412, 1.588235294117647, 1.6666666666666667, 1.888888888888889]","[0, 0, 5.277620396600566, 1.6487252124645893, 1.9411764705882353, 5.348484848484849]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.351288056206089, 1.2646370023419202, 2.2, 6.777777777777779]","[0, 0, 6.352941176470588, 1.4705882352941178, 0.6666666666666666, 2.125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.8249999999999997, 1.675, 2.1333333333333333, 1.0526315789473684]","[0, 0, 0.0, 0.0, 1, 2.0]","[0, 1, 3.0, 2.6666666666666665, 0.75, 0.75]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.6, 2.75, 5.0]","[0, 1, 8.723076923076924, 2.0307692307692307, 0.8125, 1.0317460317460319]","[0, 0, 0, 0, 0, 0]","[0, 1, 7.012987012987012, 1.87012987012987, 0.9230769230769231, 2.138888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.529816513761468, 1.286697247706422, 2.08, 6.606060606060606]","[0, 0, 7.322033898305085, 2.23728813559322, 0.631578947368421, 1.787878787878788]","[0, 1, 5.926829268292683, 1.902439024390244, 4.666666666666667, 1.1388888888888888]","[0, 1, 3.3503649635036497, 1.4452554744525548, 5.857142857142857, 1.113821138211382]"
105,2016-08-13,20160813HHHT0,"[0, 0, 5.043956043956044, 2.10989010989011, 0.4666666666666667, 1.6851851851851851]","[0, 0, 6.593023255813954, 1.7093023255813953, 1.5, 0.8190476190476191]","[0, 0, 3.234375, 1.40625, 2.076923076923077, 1.7297297297297298]","[0, 0, 6.75, 1.875, 1.1818181818181819, 0.9411764705882353]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.754098360655737, 2.0655737704918034, 0.95, 1.1296296296296295]","[0, 1, 8.12621359223301, 1.8058252427184465, 1.1764705882352942, 1.2261904761904763]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.788461538461537, 1.7884615384615385, 0.6363636363636364, 1.4444444444444444]","[0, 0, 5.4, 1.8, 3.0, 1.25]","[0, 0, 7.147058823529412, 1.588235294117647, 1.6666666666666667, 1.888888888888889]","[0, 0, 5.277620396600566, 1.6487252124645893, 1.9411764705882353, 5.348484848484849]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[1, 0, 3.3597285067873304, 1.2760180995475112, 2.1904761904761907, 6.696969696969697]","[0, 0, 6.352941176470588, 1.4705882352941178, 0.6666666666666666, 2.125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.888, 1.6320000000000001, 2.1333333333333333, 1.0683760683760684]","[0, 0, 0.0, 0.0, 1, 2.0]","[0, 0, 3.0, 2.6666666666666665, 0.75, 0.75]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.6, 2.75, 5.0]","[0, 0, 8.723076923076924, 2.0307692307692307, 0.8125, 1.0317460317460319]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.012987012987012, 1.87012987012987, 0.9230769230769231, 2.138888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.529816513761468, 1.286697247706422, 2.08, 6.606060606060606]","[0, 0, 7.322033898305085, 2.23728813559322, 0.631578947368421, 1.787878787878788]","[0, 1, 5.651162790697675, 1.813953488372093, 4.666666666666667, 1.1025641025641026]","[0, 0, 3.3503649635036497, 1.4452554744525548, 5.857142857142857, 1.113821138211382]"
106,2016-08-14,20160814HHHT0,"[0, 0, 5.043956043956044, 2.10989010989011, 0.4666666666666667, 1.6851851851851851]","[0, 0, 6.593023255813954, 1.7093023255813953, 1.5, 0.8190476190476191]","[0, 0, 3.234375, 1.40625, 2.076923076923077, 1.7297297297297298]","[0, 0, 6.75, 1.875, 1.1818181818181819, 0.9411764705882353]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 5.754098360655737, 2.0655737704918034, 0.95, 1.1296296296296295]","[0, 1, 7.89622641509434, 1.7547169811320753, 1.2352941176470589, 1.2183908045977012]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.788461538461537, 1.7884615384615385, 0.6363636363636364, 1.4444444444444444]","[0, 0, 5.4, 1.8, 3.0, 1.25]","[0, 0, 7.147058823529412, 1.588235294117647, 1.6666666666666667, 1.888888888888889]","[1, 0, 5.606557377049181, 1.680327868852459, 1.9245283018867925, 5.304347826086956]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.3597285067873304, 1.2760180995475112, 2.1904761904761907, 6.696969696969697]","[0, 0, 6.352941176470588, 1.4705882352941178, 0.6666666666666666, 2.125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.826771653543307, 1.6299212598425197, 2.0, 1.0583333333333333]","[0, 0, 0.0, 0.0, 1, 2.0]","[0, 1, 1.588235294117647, 1.7647058823529411, 1.4, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.6, 2.75, 5.0]","[0, 0, 8.723076923076924, 2.0307692307692307, 0.8125, 1.0317460317460319]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.012987012987012, 1.87012987012987, 0.9230769230769231, 2.138888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.529816513761468, 1.286697247706422, 2.08, 6.606060606060606]","[0, 0, 7.322033898305085, 2.23728813559322, 0.631578947368421, 1.787878787878788]","[0, 1, 5.170212765957447, 1.723404255319149, 5.333333333333333, 1.119047619047619]","[0, 1, 3.328767123287671, 1.4383561643835616, 5.625, 1.1587301587301586]"
107,2016-08-16,20160816KTHT0,"[0, 0, 5.043956043956044, 2.10989010989011, 0.4666666666666667, 1.6851851851851851]","[0, 0, 6.593023255813954, 1.7093023255813953, 1.5, 0.8190476190476191]","[1, 0, 3.391304347826087, 1.4057971014492754, 1.935483870967742, 1.8157894736842106]","[0, 0, 6.75, 1.875, 1.1818181818181819, 0.9411764705882353]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.641791044776119, 2.0149253731343286, 1.0, 1.175438596491228]","[0, 1, 7.89622641509434, 1.7830188679245282, 1.2352941176470589, 1.1777777777777778]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.788461538461537, 1.7884615384615385, 0.6363636363636364, 1.4444444444444444]","[0, 1, 6.0, 1.6666666666666667, 3.0, 1.8]","[0, 0, 7.147058823529412, 1.588235294117647, 1.6666666666666667, 1.888888888888889]","[0, 0, 5.606557377049181, 1.680327868852459, 1.9245283018867925, 5.304347826086956]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.3597285067873304, 1.2760180995475112, 2.1904761904761907, 6.696969696969697]","[0, 0, 6.352941176470588, 1.4705882352941178, 0.6666666666666666, 2.125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.826771653543307, 1.6299212598425197, 2.0, 1.0583333333333333]","[0, 0, 0.0, 0.0, 1, 2.0]","[0, 0, 1.588235294117647, 1.7647058823529411, 1.4, 1.1333333333333333]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.6, 2.75, 5.0]","[0, 1, 8.59090909090909, 2.090909090909091, 0.7222222222222222, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.012987012987012, 1.87012987012987, 0.9230769230769231, 2.138888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.529816513761468, 1.286697247706422, 2.08, 6.606060606060606]","[0, 0, 7.322033898305085, 2.23728813559322, 0.631578947368421, 1.787878787878788]","[0, 0, 5.170212765957447, 1.723404255319149, 5.333333333333333, 1.119047619047619]","[0, 0, 3.328767123287671, 1.4383561643835616, 5.625, 1.1587301587301586]"
108,2016-08-18,20160818HTLT0,"[0, 0, 5.043956043956044, 2.10989010989011, 0.4666666666666667, 1.6851851851851851]","[0, 0, 6.593023255813954, 1.7093023255813953, 1.5, 0.8190476190476191]","[0, 0, 3.391304347826087, 1.4057971014492754, 1.935483870967742, 1.8157894736842106]","[0, 0, 6.75, 1.875, 1.1818181818181819, 0.9411764705882353]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 5.108108108108109, 1.8648648648648647, 1.0476190476190477, 1.2333333333333334]","[0, 1, 7.342105263157895, 1.736842105263158, 1.411764705882353, 1.2258064516129032]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.788461538461537, 1.7884615384615385, 0.6363636363636364, 1.4444444444444444]","[0, 0, 6.0, 1.6666666666666667, 3.0, 1.8]","[0, 0, 7.147058823529412, 1.588235294117647, 1.6666666666666667, 1.888888888888889]","[0, 0, 5.606557377049181, 1.680327868852459, 1.9245283018867925, 5.304347826086956]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.3597285067873304, 1.2760180995475112, 2.1904761904761907, 6.696969696969697]","[0, 0, 6.352941176470588, 1.4705882352941178, 0.6666666666666666, 2.125]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 1, 3.7384615384615385, 1.6153846153846152, 2.0625, 1.056910569105691]","[0, 0, 0.0, 0.0, 1, 2.0]","[1, 0, 1.35, 1.5, 1.6, 1.1111111111111112]","[0, 0, 0, 0, 0, 0]","[0, 0, 4.5, 1.6, 2.75, 5.0]","[0, 1, 8.217391304347826, 2.0434782608695654, 0.7777777777777778, 1.0]","[0, 0, 0, 0, 0, 0]","[0, 0, 7.012987012987012, 1.87012987012987, 0.9230769230769231, 2.138888888888889]","[0, 0, 0, 0, 0, 0]","[0, 0, 3.529816513761468, 1.286697247706422, 2.08, 6.606060606060606]","[0, 0, 7.322033898305085, 2.23728813559322, 0.631578947368421, 1.787878787878788]","[0, 1, 4.859999999999999, 1.68, 6.0, 1.1111111111111112]","[0, 1, 3.489795918367347, 1.4489795918367347, 5.625, 1.1395348837209303]"
